,title,description,price,points,cluster_label,cosine_similarity
494,Sanctuary 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),"Winemaker Dennis Martin puts grape grower Stephen Miller's signature on this wine, a nod to the importance of this historic vineyard. The wine shows bright strawberry and raspberry with touch of savory wood smoke as well as hibiscus-laced pastry and a pinch of thyme. Earthy sagebrush and wild herb flavors frame the palate, where cooked cherries and cranberries are spiced by cardamom and dried ginger spice.",40.0,93,1,0.9331578735408413
498,Loring Wine Company 2014 Durell Vineyard Pinot Noir (Sonoma Coast),"In the big, ripe and saturated school of winemaking, this wine has a deep color, oodles of black cherry and blackberry flavors and full body. It also has enough firm tannin and acidity to keep the structure lively and the finish fresh, so it's a lot of fun to drink and can take on all kinds of rich proteins at dinner.",50.0,93,1,0.9331578735408413
500,Flying Goat Cellars 2012 Rancho Santa Rosa Vineyard Pinot Noir (Sta. Rita Hills),"Plump black plums and concentrated hibiscus fruit meet with cola, sarsaparilla and tart dried orange rind on the nose of this bottling. The palate is more earth-driven, with crushed rocks, pine needle and mint flavors spicing up the tart plum skins and berries. The texture is excitingly grippy.",48.0,93,1,0.9331578735408413
520,Silvertip 2014 Unfiltered Estate Pinot Noir (Santa Cruz Mountains),"This incredibly zesty and fruity bottling shows raspberry, lavender and white pepper on the nose. It's fun to sip, with snappy red fruits and hibiscus most prominent. Complexity comes from touches of rooibos tea and potpourri. It's still extremely youthful.",32.0,89,1,0.9331578735408413
546,Saintsbury 2010 Toyon Farm Pinot Noir (Carneros),"This is a good Pinot Noir that's full-bodied, dry and silky in the mouth, with crisp acidity. It shows raspberry, cola and green tea flavors. Hard to predict if it has a future, so drink now–2014.",54.0,87,1,0.9331578735408413
554,Claiborne & Churchill 2010 Pinot Noir (Edna Valley),"An easy Pinot Noir, but by no means lacking elegance. It shows the moderate body and crisp, citrusy acidity that usually marks Edna Valley Pinot Noir, with pure, direct flavors of sour-cherry candy, cola, cinnamon and toast.",28.0,87,1,0.9331578735408413
562,Walt 2013 Pinpoint Extreme Pinot Noir (Russian River Valley),"Each year, this wine is intended to be an experiment. This vintage's creativity involves the addition of soil from the Santa Rita Hills to vineyards in the Russian River Valley. Yeasty on the nose, the result is rich and decadent, a wine that's juicy and velvety in black and red fruit and pillowy tannins. A warmth of spice lingers on the finish.",75.0,92,1,0.9331578735408413
563,WillaKenzie Estate 2013 Aliette Pinot Noir,"From the oldest part of the estate, this subtle wine rewards your patience and full attention. Hints of rose petals adorn the floral accents, while the midpalate emphasizes flavors of raspberries and orange peel. At first a bit shy, this opens slowly and reveals hidden complexities and enduring length. Drink now through 2025.",48.0,92,1,0.9331578735408413
578,Purple Hands 2014 Freedom Hill Vineyard Pinot Noir (Willamette Valley),"Pommard and Wädenswil clones are combined here, yielding a stylish, well-defined wine with spicy berry fruit. Flavors punch through into a deep and detailed finish, with streaks of cola and caramel. The balance is spot-on.",50.0,92,1,0.9331578735408413
589,Stoller 2013 Nancy's Pinot Noir (Dundee Hills),"This cuvée is made with the oldest Pommard clones in the estate vineyard. It's a sharp-edged, reserve-level wine with a defining streak of peppery herb. The black fruits and barrel flavors of licorice, espresso and dark chocolate promise further depth as it ages. Drink 2020–2030.",70.0,92,1,0.9331578735408413
606,The Withers Winery 2013 Charles Vineyard Pinot Noir (Anderson Valley),"This is a full-bodied and full-flavored wine with rich and deep aromas, ripe fruit flavors and a texture that feels substantial but polished. It starts with black cherry and woodsy aromas, then goes to lively but broad cherry, plum and nutmeg notes. The finish stays flavorful and dry.",44.0,90,1,0.9331578735408413
608,Acacia 2013 Pinot Noir (Carneros),"Smoky cinnamon and nutmeg pierce the entry of this wine, a dense, full-bodied expression of place. Layers of rich cherry and strawberry lie over classic varietal earthiness, finishing medium in length.",28.0,90,1,0.9331578735408413
618,Cobb 2012 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),"This wine pushes the notion of low alcohol, giving soft and subtle an extreme definition. As such, it will not please everyone. Earthy spice and an exotic notion of orange blossom dance around a light, clear body and high-toned minerality. It hails from a foggy, shaded vineyard in Freestone.",75.0,90,1,0.9331578735408413
643,Failla 2013 Keefer Ranch Pinot Noir (Russian River Valley),"Light in color and weight, this vineyard-designate conveys a wealth of rose petals, earth and bright, crisp red cherry. Compellingly layered and shy, it defines the term ethereal. The finish is medium in length and accented in spicy cardamom.",48.0,91,1,0.9331578735408413
644,Friedeman 2013 Dichotomy Pinot Noir (Russian River Valley),"This wine combines fruit from both cool and warm sites, which in the vintage might have both leaned on the warmer side. Black fruit and licorice give it a burly character at first. Decanting or letting the wine open in the glass will help, but still it retains smooth, velvety tannins and resolved oak.",32.0,91,1,0.9331578735408413
658,Rascal 2014 Pinot Noir (Oregon),"Light strawberry fruit carries an undertone of dried grass. It turns a little sour in the mouth, but it's fine for the price.",13.0,85,1,0.9331578735408413
677,William Knuttel 2007 Pinot Noir (Sonoma Coast),"A nice Pinot Noir, dry and elegant, and if it's somewhat one-dimensional, it packs a lot of flavor. With rich raspberry, red licorice, bacon and spice flavors, it's a lovely wine to drink now.",24.0,87,1,0.9331578735408413
680,De Loach 2008 Thornton Vineyard Pinot Noir (Sonoma Coast),"Soft and appealing, this Pinot offers lush, elaborate flavors of raspberry and cherry pie filling, mocha and sandalwood flavors, finished with sweet, dusty Indian spices. It's made for drinking now.",45.0,87,1,0.9331578735408413
686,Lane Tanner 2009 Julia's Vineyard Pinot Noir (Santa Maria Valley),"Funky, with mushroom and sweaty leather aromas that can best be described as Burgundian. But it's richly sweet in raspberries and cherries, and the smoky oak is nicely integrated with the fruit. A pleasant Pinot Noir to drink now.",36.0,87,1,0.9331578735408413
687,MacRostie 2008 Pinot Noir (Sonoma Coast),"This is a dry, elegant young Pinot Noir. It's rich in acidity, and the cherry and cola flavors are sprinkled with zesty white pepper. Seems to be giving its best now.",34.0,87,1,0.9331578735408413
701,Patton Valley 2010 Lorna Marie Pinot Noir (Willamette Valley),"The Lorna Marie is the winery's reserve, and it has exceptional concentration and depth. Berry and cherry dominate, spiced up with a pumpkin pie accent. Round, rich and full, yet moderate in alcohol, this is a fine expression of Oregon Pinot Noir in a challenging vintage.",70.0,92,1,0.9331578735408413
702,Patton Valley 2010 West Block Pinot Noir (Willamette Valley),"All the 2010 Patton Valley Pinots are significantly lower in alcohol than the previous vintage, and it works to their advantage. Nuanced fruit flavors include rhubarb and tart cherry, with veins of cola and dark chocolate adding further complexity. Its length is excellent.",48.0,92,1,0.9331578735408413
705,Adelsheim 2010 Winderlea Vineyard Pinot Noir (Dundee Hills),"The Winderlea is perhaps the most unique in terms of style and flavor among all the 2010 Adelsheim single-vineyard Pinots. Its distinctive minerality accompanies tart cranberry and cherry notes, citrusy acidity with a splash of grapefruit flavor, and a finish that tastes of coffee and tea. Complex and long, this is a wine that will surely spark some heated discussion.",105.0,92,1,0.9331578735408413
718,Beacon Hill 2013 Chehalem Mountain Vineyard Pinot Noir (Chehalem Mountains),"Just one barrel was produced from the own-rooted vines planted almost 50 years ago. It's earthy and scented with a menthol/eucalyptus note, that carries on through. Cranberry flavor reflects the rather low alcohol, but there is no hint of unripeness or any vegetative character.",85.0,90,1,0.9331578735408413
780,West of Temperance 2012 Rio Vista Vineyard Pinot Noir (Sta. Rita Hills),"Lighter bramble and red-currant fruits pop on the nose of this wine from the appellation's eastern end, as do baking-spice notes, crushed vanilla and hibiscus. It's airy on the palate, with tense cranberry and pomegranate, crushed oregano and dill, pencil lead minerality and a slowly simmering acidity.",45.0,90,1,0.9331578735408413
801,Pacific Ridge 2009 Red Label Pinot Noir (Sta. Rita Hills),"A rich, tasty Pinot, packed with black cherry pie filling, cola, orange zest, star anise, cinnamon and sandalwood flavors that finish sweet and long. The texture is satisfying. Drink over the next several years.",44.0,90,1,0.9331578735408413
803,2nd Chance 2009 Pinot Noir (Santa Maria Valley),"Delicious is the word that comes to mind drinking this Pinot Noir. It's young and vibrant in acidity, with waves of raspberries, persimmons, honey, cinnamon, cloves and smoky sandalwood. Good over the next five years.",29.0,90,1,0.9331578735408413
826,Coelho 2014 Atração Pinot Noir (Willamette Valley),"This is smooth and accessible, putting a light chocolate frame around rhubarb and strawberry fruit. There's a hint of pepper, and the wine is fresh and youthful, good sipping wine for late summer/early fall.",25.0,87,1,0.9331578735408413
850,Ektimo Vineyards 2014 Pinot Noir (Russian River Valley),"Stewy plum and cherry jam lie at the heart of this densely layered, though silky-smooth wine, light bodied and ethereal despite the ripeness of fruit flavor. It finishes simply and without fuss.",34.0,87,1,0.9331578735408413
861,Amalie Robert 2012 i Pinot Noir (Willamette Valley),"This new “i” series offering mixes brambly strawberry fruit with granular tannins. It's ready to drink, dappled with cinnamon, and leaves a slightly medicinal aftertaste in the back of the mouth.",38.0,87,1,0.9331578735408413
903,Benton-Lane 2006 First Class Pinot Noir (Willamette Valley),"Aromas of cherry, spice and mint lead into tart pie cherry and wild berry fruit, dusted with cocoa and spiced up with 16 months in French oak barrels. Unusual for most high-end Pinots, this is sealed with a screwcap.",60.0,88,1,0.9331578735408413
907,Expression 44° 2006 Pinot Noir (Eola-Amity Hills),"This bold, expressive Pinot Noir bursts open with spice, herb and leaf then rolls into flavors of vanilla cream and tangy red fruits. The spicy elements wrap into all the other flavors, giving lift and life; this is an exciting wine, though not necessarily one to cellar.",40.0,88,1,0.9331578735408413
911,The Four Graces 2005 Black Family Estate Pinot Noir (Dundee Hills),"This is a very interesting wine. It has many different flavor threads that have not quite interwoven. To begin there is a surplus of acid, leaving a chalky sensation that has not yet smoothed out. The fruit flavors are also sharp and tart—red fruits from wild berries to pomegranate to sour cherry. The aromas suggest some light chocolate from the barrel aging, and it shows up in the finish, along with herb and vanilla. So, there's lots going on, but it has not yet come together in a harmonious whole.",75.0,88,1,0.9331578735408413
945,Honeywood Winery 2006 Pinot Noir (Willamette Valley),"Far and away the freshest and most interesting of the three vintages submitted for review. The fruit retains more of its youthful gloss; it's riper and shows more cherry character, along with bright, spicy highlights. The tannins are proportionate and less earthy and herbal. This is no barn-burner, but it's a good quaffer.",24.0,85,1,0.9331578735408413
962,Sea Slopes 2015 Pinot Noir (Sonoma Coast),"This wine offers astounding quality for the price, a juicy expression of fruit and spice with a depth of firm resolved tannin, lively acidity and layers of black cherry and cola. Approachable and delicious, it hits the mark on every level being light bodied and refreshingly balanced while complex.",34.0,94,1,0.9331578735408413
963,Trisaetum 2014 Family Reserve MMXIV Pinot Noir (Willamette Valley),"With its distinctive black label, this reserve is set apart from the winery's expanding lineup of Pinots. It shows more oak-derived flavors, along with ripe plum and cherry fruit. Streaks of espresso, vanilla and chocolate come through, suggesting it will only improve with a hearty decant or additional bottle age. Drink now through the mid-2020s.",100.0,94,1,0.9331578735408413
964,Bergström 2015 Bergström Vineyard Pinot Noir (Dundee Hills),"Sourced from the estate's original 1999 plantings, this is a chewy, majestic, earthy and deeply dark wine. Its black fruit is ribbed wtih iron, licorice, coffee and graphite notes and framed by earthy tannins that lend texture. It drinks bigger than its listed alcohol would suggest.",95.0,94,1,0.9331578735408413
965,Bergström 2015 Shea Vineyard Pinot Noir,"This single vineyard wine is a blend of six separate blocks, each planted to a different clone. It deftly combines savory herb flavors with ripe Bing cherry fruit. The tannins are polished, textured and balanced, leading into a long finish that leaves a final impression of composted earth.",62.0,94,1,0.9331578735408413
986,Cobb 2014 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),"From a three-acre spot known to get a hearty dose of fog, this wine speaks to cool-climate character, unveiling crisp floral layers of dried sage and white pepper from the get-go. Those aspects are joined by rose, lavender and cranberry-rhubarb on the palate, finishing with subtle offerings of mushroom and forest floor.",75.0,94,1,0.9331578735408413
987,Dion 2014 Old Vines Pinot Noir (Chehalem Mountains),"From vines planted in 1976, this aromatic wine shows the depth that old vines can bring. Strawberry, cola, butter (from 14 months in 50% new French oak), wild cherry and more come into focus, and although delicate, they last and last on the palate. The finish is spectacular.",50.0,94,1,0.9331578735408413
989,Drouhin Oregon Roserock 2014 Zéphirine Pinot Noir (Eola-Amity Hills),"This reserve-level wine from the Roserock vineyard, Domaine Drouhin's recent Eola-Amity Hills planting, is compelling. Dense and fragrant, it boasts a beguiling mix of rose, cocoa powder and Asian spice, like a magic carpet ride of flavor. A finishing note of chocolate-covered orange peel is the pièce de résistance.",60.0,94,1,0.9331578735408413
1018,Belden Barns 2013 Estate Grown Pinot Noir (Sonoma Mountain),"This wine is tightly wound and thickly colored. Full bodied in style, it shows plenty of oak influence, aged in entirely French oak for 16 months, 42% of it new. Cranberry and sour cherry dominate in terms of fruit, with an underlying agenda of clove and tea.",38.0,84,1,0.9331578735408413
1057,Pali 2006 Durell Vineyard Pinot Noir (Sonoma Coast),"A little heavy and ripe for a Pinot Noir, this bottling shows pie-filling flavors of cherries, blackberries and currants, with a candied chocolate-covered mint sweetness. It also seems overly soft. Drink now.",48.0,86,1,0.9331578735408413
1058,Robert Stemmler 2005 Nugent Vineyard Pinot Noir (Russian River Valley),"Stemmler's record is spotty with this bottling. This '05 is a little too ripe, soft and heavy, but the chocolate-inspired red currant, cola and licorice flavors are lip-smackingly good.",40.0,86,1,0.9331578735408413
1094,Tantara 2015 Dierberg Pinot Noir (Santa Maria Valley),"Dark purple flowers and tart boysenberry paste show on the nose of this intensely concentrated wine, alongside pencil shavings, bay lead and a lot of iron minerality. More bay leaf and pine needle show on the herbally full and texturally grippy palate, giving minty spice to the dark fruit flavors.",60.0,93,1,0.9331578735408413
1095,Westerly 2013 Pinot Noir (Sta. Rita Hills),"Dark and deep aromas of black cherry, clove, allspice, black pepper and char make for a hearty impression on this appellation blend. The palate is also rich and powerful, its thick mouthfeel showing black cherry, cocoa, vanilla and a touch of asphalt. A rocky minerality and minty finish complete the experience.",40.0,93,1,0.9331578735408413
1103,Fess Parker 2015 Pommard Clone Pinot Noir (Sta. Rita Hills),"Lilacs and wisteria combine for a floral and approachable nose in this clonal study, which is also loaded with clove, peppercorn, rosemary and elderberry aromas. It's soft and lush on the palate, with rich plum and black cherry flavors leveled by notes of anise, potpourri, fresh mint and Earl Grey tea.",58.0,93,1,0.9331578735408413
1109,Piro 2015 Points West Pinot Noir (Santa Maria Valley),"Marc Piro continued to hone his craft under Jim Clendenen at Au Bon Climat, and that expertise shows in this bottling, which combines Presqu'ile and Bien Nacido Vineyards to produce a wine that's both zesty in the underripe style yet full of fruit as well. Aromas of wild oregano, thyme, tapenade and red cherry lead into a palate full of tantalizing acidity, with tart Montmorency cherry, tangy tomato and fennel spice.",32.0,93,1,0.9331578735408413
1112,Tantara 2015 La Encantada Pinot Noir (Sta. Rita Hills),"Elegant and beautiful aromas of Montmorency cherry, tart orange peel and balsamic fig reduction sauce prove precise and show some mature vine age. Roasted fig flavors meet with salt and pepper seasonings on the palate, which is well structure and full of bright acidity.",65.0,93,1,0.9331578735408413
1115,Balletto 2015 Sexton Hill Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),"With a fruity exuberance of crisp cranberry and red cherry, this wine delights in touches of nuanced herb and earth. Light bodied and refreshing, it maintains elegant complexity and depth, a lovely example of site and winemaking.",42.0,92,1,0.9331578735408413
1116,Bien Nacido 2014 Pinot Noir (Santa Maria Valley),"Earthy aromas of turned soil meet with dark red currant and a layer of smoke on the nose of this estate bottling by the historic vineyard. Strawberry, smoked pork and a touch of lavender show on the sip, which rides a strong acidity that arises in the midpalate and persists deep into the finish.",60.0,92,1,0.9331578735408413
