,title,description,price,points,cluster_label,cosine_similarity
61123,Andriano 2015 Pinot Grigio (Alto Adige),"This opens with aromas of chamomile flower and ripe Bartlett pear. The lively easy-drinking palate offers green apple, white peach and a juicy citrus note alongside tangy acidity.",20.0,89,1,0.4349052643466363
22248,Schloss Vollrads 2015 Riesling (Rheingau),"Perfumed notes of white peach and grapefruit abound on this medium-bodied, off-dry Riesling. It's fresh and fruity, offering juicy green apple and citrus flavors sharpened by edges of lime and lemon. The finish is honeyed and long. Drink now through 2020 to enjoy its vibrant style.",20.0,90,1,0.4344226535907774
67393,Ollivier Frères 2016 Perle de Mer Sur Lie  (Muscadet Sèvre et Maine),The wine is all about crisp juicy fruit. It has only the lightest texture—just apple and citrus acidity. Drink now.,10.0,84,1,0.4340193216454417
106142,Ancilla 2012 Ella  (Lugana),"Intense aromas of white peach, green apple and pear carry over to the palate along with lemon zest, almond paste and a note of candied ginger. Crisp acidity brightens up the creamy fruit palate.",19.0,88,1,0.43374786301137
80887,Boeckel 2015 Brandluft Riesling (Alsace),"Slenderness and light touch are apparent with the first sniff of fresh citrus blossom. The palate of this wine shows the full fruit of 2015 with pear, peach, orange and apple shimmering through. The soft, bouncy palate is super-clean, fresh and dry.",25.0,91,1,0.43368453873885593
107840,Valley of the Moon 2010 Pinot Blanc (Sonoma County),"Tastes like a Chardonnay, with tropical fruit, peach and green apple flavors wrapped into buttercream and vanilla. Ripe and sweet, but balanced by crisp acidity. A nice, rich white wine for drinking now.",14.0,86,1,0.4310981658955541
69165,Corvo 2013 Bianco White (Terre Siciliane),"Made from a blend of native grapes Insolia and Grecanico, this is a light-bodied but refreshing wine that recalls lemon zest, peach and green apple. Fresh acidity gives it a clean, bright finish. Pair this with vegetarian appetizers.",12.0,85,1,0.4274179575774008
8535,Cramele Recas 2010 Alb Demisec Feteascǎ Regalǎ (Recas),"Flirtatious on the nose with heady white blossoms, peach and sweet citrus scents, this medium-bodied Feteasca Regala is crisp and vivacious on the palate with an abundance of white peach and apricot flavors balanced by lime zest and a fresh, zippy acidity.",7.0,87,1,0.4259196040308568
12455,Di Giovanna 2013 Gerbino Bianco White (Terre Siciliane),"Made from a blend of organically farmed Chardonnay, Grillo and 5% Viognier, this opens with delicate aromas of honeysuckle and stone fruit. The bright palate offers white peach, golden apple and a hint of citrus alongside crisp acidity.",15.0,87,1,0.425150454307966
22452,Domaine de l'Idylle 2015 Cruet Jacquère (Savoie),"Crisp and fruity, this bright wine is full of lively acidity, tangy citrus and apple fruit and refreshing acidity. It is ready to drink.",16.0,88,1,0.42497364432370754
33537,Domaine de l'Idylle 2015 Cruet Jacquère (Savoie),"Crisp and fruity, this bright wine is full of lively acidity, tangy citrus and apple fruit and refreshing acidity. It is ready to drink.",16.0,88,1,0.42497364432370754
58046,Ulacia 2014 Hondarrabi Zuri (Getariako Txakolina),"Apple and stone-fruit aromas are clean and presentable. This is fresh and spritzy, with flavors of lemon-lime and quince. A crisp, minerally finish runs long courtesy of pumped-up acidity.",19.0,88,1,0.42459581153169546
71814,Cantina Produttori San Michele Appiano 2015 Chardonnay (Alto Adige),"This opens with aromas of mature yellow apple, citrus and acacia honey. The savory medium-bodied palate delivers juicy grapefruit, white peach and a hint of vanilla alongside bright acidity.",18.0,88,1,0.4244534389221718
93900,Cantina Produttori San Michele Appiano 2015 Chardonnay (Alto Adige),"This opens with aromas of mature yellow apple, citrus and acacia honey. The savory medium-bodied palate delivers juicy grapefruit, white peach and a hint of vanilla alongside bright acidity.",18.0,88,1,0.4244534389221718
19006,Quintas de Melgaço 2015 QM Terra Antiga White (Vinho Verde),This wine is all about fruit. It is dry and so fresh and crisp with apple and green pear flavors. There is a light prickle there that adds a dancing lightness to this refreshing wine.,10.0,87,1,0.4231170861831318
97026,Quintas de Melgaço 2015 QM Terra Antiga White (Vinho Verde),This wine is all about fruit. It is dry and so fresh and crisp with apple and green pear flavors. There is a light prickle there that adds a dancing lightness to this refreshing wine.,10.0,87,1,0.4231170861831318
57862,Piero Mancini 2014 Cucaione Superiore  (Vermentino di Gallura),"This refreshing white opens with aromas that recall honeysuckle, citrus and ripe orchard fruit. On the palate, rich flavors of white peach, yellow apple and pear are balanced with fresh acidity. A note of bitter almond closes the finish.",18.0,89,1,0.4231136468532316
14571,Twisted 2013 Chardonnay (California),"Fresh apple flavors and a crisp vein of acidity make this medium-bodied wine lively and refreshing, while still delivering delicious Pippin apple and white peach flavors. It feels balanced, clean and easy to enjoy.",8.0,87,1,0.423101203697557
45110,Twisted 2013 Chardonnay (California),"Fresh apple flavors and a crisp vein of acidity make this medium-bodied wine lively and refreshing, while still delivering delicious Pippin apple and white peach flavors. It feels balanced, clean and easy to enjoy.",8.0,87,1,0.423101203697557
24654,Penfolds 2000 Reserve Riesling (Eden Valley),"A round, ripe pear and lemon nose opens this medium-weight, full flavored white. Grapefruit, spice and green apple coat the palate, the texture is fairly rich—maybe even fat for Riesling—but there's good acidity to support the fruit. Finishes long with white peach and mineral notes.",18.0,88,1,0.4230684239062795
23505,Hosmer 2014 Pinot Gris (Cayuga Lake),"While a bit demure in character, this full-bodied, dry Pinot Gris boasts fresh apple, pear and lemon notes. Crisp citrus acidity shines on the finish. Drink now.",16.0,86,1,0.42289230463021604
40988,Château Rives-Blanques 2015 Le Limoux White (Limoux),"A blend of 60% Chardonnay, 30% Chenin Blanc and 10% Mauzac, this is a bright and lively white, with attractive aromas of white flower, clover, pear flesh and lightly grilled peach. The medium-weight palate is remarkably balanced, with ample acidity to lift the ripe apple, pear and citrus flavors, finishing with a kiss of sweet spice.",18.0,89,1,0.4227021628775083
111966,Château Rives-Blanques 2015 Le Limoux White (Limoux),"A blend of 60% Chardonnay, 30% Chenin Blanc and 10% Mauzac, this is a bright and lively white, with attractive aromas of white flower, clover, pear flesh and lightly grilled peach. The medium-weight palate is remarkably balanced, with ample acidity to lift the ripe apple, pear and citrus flavors, finishing with a kiss of sweet spice.",18.0,89,1,0.4227021628775083
97115,Bostavan 2015 Dor Traminer-Chardonnay White (Moldova),"This wine offers aromas of lemon blossom, orange zest and honeysuckle. In the mouth, flavors of pear, apple and white peach precede a crisp finish.",10.0,87,1,0.42254632681006876
88663,Salentein 2010 Portillo Estate Bottled Sauvignon Blanc (Uco Valley),"Citrus and peach aromas are basic but clean. The palate starts out fresh and easy before losing some steam, but along the way there's peach, green apple and dry melon flavors. Good for a simple, tropical-style white wine.",10.0,85,1,0.4222830988393083
60740,Zenato 2015 San Benedetto  (Lugana),"Aromas of banana, apricot, honeysuckle and tropical fruit lead the nose. The round, medium-bodied palate offers creamy white peach, green apple, tangerine and a hint of honeydew melon. Fresh acidity brightens the rich flavors.",16.0,89,1,0.42134748173306835
62372,Zenato 2015 San Benedetto  (Lugana),"Aromas of banana, apricot, honeysuckle and tropical fruit lead the nose. The round, medium-bodied palate offers creamy white peach, green apple, tangerine and a hint of honeydew melon. Fresh acidity brightens the rich flavors.",16.0,89,1,0.42134748173306835
96869,El Pensador 2011 Verdejo (Vino de la Tierra de Castilla y León),"Fresh, crisp and minerally on the nose, this has green apple and melon aromas. It feels fresh, juicy, light and refreshing, with high-toned white-fruit flavors as well as notes of grapefruit, herb and lime. Clean on the finish.",13.0,86,1,0.4207739779362005
66868,Montesel 2014 Vigna del Paradiso Extra Dry  (Valdobbiadene Prosecco Superiore),"Aromas of pressed yellow flowers, Bartlett pear and a hint of citrus lead the nose. The bright, savory palate doles out creamy white peach, green apple, pear and a mineral note alongside vibrant acidity and a frothy mousse.",20.0,90,1,0.4204735259356663
23561,Kellerei Kaltern Caldaro 2012 Solos Pinot Bianco (Alto Adige),"Made from fruit cultivated according to the principles of biodynamic viticulture, this leads with aromas of Spanish broom, yellow apples and light spice notes. The reserved palate offers tart green apple, pear, citrus and a hint of beeswax alongside crisp acidity.",33.0,88,1,0.420442269943675
5678,Andreola 2016 Dirupo Brut  (Valdobbiadene Prosecco Superiore),"Fresh and balanced, this bright savory sparkler delivers mouthfuls of green apple, white peach and lemon peel. Crisp acidity keeps it refreshing while a soft mousse gives it plenty of finesse. It has a dry juicy finish.",19.0,92,1,0.42034161320611796
81179,Jermann 2012 Vintage Tunina White (Venezia Giulia),"A blend of Chardonnay, Sauvignon, Ribolla Gialla, Malvasia and Picolit, this stunning wine offers enticing scents of wildflower, citrus and ripe orchard fruit. The radiant palate delivers white peach, lemon zest, yellow apple and mineral while bright acidity provides impeccable balance. Drink through 2020.",70.0,93,1,0.4203255476759725
69521,Handley 2002 Riesling (Mendocino),"A totally refreshing blend of citrus, apple, peach and pear flavors, all couched in bright textured acidity. The wine makes a fine aperitif as well as a mealtime beverage. Off dry, but hardly sweet, it's crisp and fresh to the end.",12.0,87,1,0.4199902410295493
102912,Antichi Vinai 1877 2012 Pietralava Bianco  (Etna),"A blend of 80% Carricante and 20% Catarratto, this offers heady aromas of Spanish Broom, linden blossom and white stone fruit. The bright palate offers yellow apple, unripe peach, lemon zest and mineral alongside refreshing acidity.",25.0,88,1,0.41986685687224923
20330,Inama 2013 Vin Soave  (Soave Classico),"This crisp, savory white offers layers of white peach, tart Granny Smith apple and lemon-lime flavors. It's vibrant and well balanced, with refreshing acidity. An almond note signals the close.",15.0,90,1,0.4198425503811493
97079,P.J. Valckenberg 2013 Undone Dry Riesling (Rheinhessen),"Zesty lemon and lime aromas mingle with tart white peach and apple on this dry, medium-bodied wine. It's stark and mineral on the palate, with nervous acidity that reverberates through the finish.",11.0,86,1,0.41922944171049314
51488,McGregor 2016 Semi Dry Riesling (Finger Lakes),"Penetrating white grapefruit, lemon and lime collide in this revitalizing citrus crush. It's harmoniously sweet yet balanced by fresh acidity and a feather-light briskness on the palate.",18.0,87,1,0.4188195221129153
58746,Perticaia 2012 White (Umbria),"This blend of Grechetto and Trebbiano Spoletino opens with a fragrance of tropical fruit and cantaloupe. The fresh but creamy palate offers rich flavors of green melon, pineapple and green apple, brightened by citrus notes and refreshing acidity.",15.0,87,1,0.41828990029357843
41144,Colutta 2013 Pinot Grigio (Colli Orientali del Friuli),"Delicate fragrances recall white wild flowers and white tree fruit. The bright, medium-bodied palate delivers tart green apple, mature pear and a hint of lemon zest alongside crisp acidity.",20.0,88,1,0.4180940522300209
63937,Cembra 2013 Vigna delle Forche Müller-Thurgau (Trentino),"Pretty aromas suggest elder blossom and white stone fruit. The vibrant palate offers white peach, green apple and citrus zest. Brisk acidity gives it a clean, refreshing finish.",20.0,87,1,0.4170858382927929
96281,Nardello 2013 Vigna Turbian  (Soave Classico),"Aromas of acacia flower, fresh stone fruit and nut all come together in the glass. The juicy palate offers up white peach, green apple and a citrus note while crisp acidity provides support. Mineral and white almond notes delineate the finish.",16.0,88,1,0.41670301336684096
28233,Jankara 2014 Superiore  (Vermentino di Gallura),"Aromas of tropical fruit, yellow peach and white almond mark the nose of this rich, structured white. The round, juicy palate delivers pineapple, tangy citrus, green apple and mineral. It's nicely balanced, with moderate acidity and good length.",22.0,90,1,0.4155808499800209
62178,DFJ Vinhos 2015 Bigode Branco White (Lisboa),"This fruity wine has bright acidity and a perfumed character. With its crisp texture, it is full of lemon and green apple fruit. Drink now.",9.0,84,1,0.41553610619550263
29146,Sirch 2013 Ribolla Gialla (Colli Orientali del Friuli),"This vibrant wine discloses aromas of delicate wild flowers and stone fruit. The bright palate offers juicy yellow peach, golden apple, lemon and lime zest alongside crisp, refreshing acidity.",20.0,87,1,0.4144037193730071
58367,Librandi 2013 Critone White (Val di Neto),Aromas of green apple and Bartlett pear lead the nose on this attractive blend of 90% Chardonnay and 10% Sauvignon. The creamy palate offers juicy white peach and tangerine brightened by fresh acidity.,15.0,88,1,0.41431992841193593
64905,St. Donat 2014 Estate Furmint,"This dry Furmint from Hungary's Balaton region has aromas of lemon blossom and green apple. In the mouth, there are flavors of crisp apple cider and fresh pear.",21.0,89,1,0.41407732253332946
94900,3000 BC 2009 Chenin Blanc (Stellenbosch),"Pear, apple and lime lead on the nose of this wine, with a secondary glimmer of flint. Rich but not overdone, the palate is fresh, with ripe fruit flavors and lively acidity. A peach pit accent unfolds on the finish; drink now.",10.0,86,1,0.4135171911074882
89269,Rochioli 2008 Sauvignon Blanc (Russian River Valley),"Very dry and tart, with pear, lemon and lime, green apple and oaky vanilla flavors that finish with crisp Russian River acidity. Has a touch of pyrazine sourness that detracts.",35.0,86,1,0.4133283203971472
39836,Volpe Pasini 2012 Zuc di Volpe Pinot Grigio (Colli Orientali del Friuli),"Opening aromas include green apple, Bartlett pear, white peach, mineral and lemon zest. The juicy palate is balanced with fresh acidity and it closes on a hint of white almond.",40.0,88,1,0.4130624481523637
1256,S.A. Prüm 2014 Essence Riesling (Mosel),"Crisp, cutting lime and lemon lend verve to crisp green apple and pear flavors in this fruity, fresh Riesling. It's approachable and refreshing, slicked with subtle honey and spice tones. The finish is brisk and clean.",14.0,88,1,0.4125632571660218
39977,Alta Luna 2015 Pinot Grigio (Vigneti delle Dolomiti),"Scents of white spring flower and orchard fruit lead the nose on this lively white. The fresh, easy-drinking palate offers ripe green apple, peach and a juicy citrus note alongside tangy acidity.",13.0,88,1,0.41195167395093335
62507,Alta Luna 2015 Pinot Grigio (Vigneti delle Dolomiti),"Scents of white spring flower and orchard fruit lead the nose on this lively white. The fresh, easy-drinking palate offers ripe green apple, peach and a juicy citrus note alongside tangy acidity.",13.0,88,1,0.41195167395093335
32139,ColleStefano 2015  Verdicchio di Matelica,"Made with organically farmed grapes, this delicious white opens with aromas of citrus blossom and white stone fruit. The tangy, medium-bodied palate offers a lovely depth of flavors that include juicy tangerine, lime, white peach, bitter almond and mineral. Crisp acidity brightens the rich flavors and carries through to the clean finish.",15.0,91,1,0.4113908179895637
36111,Vini 2015 Veni Vidi Vici Sauvignon Blanc (Thracian Valley),"Crisp yet slightly tart in the mouth, this wine exhibits pleasant flavors of Granny Smith apple, lemon custard, and fresh white peach.",9.0,87,1,0.4113494517013736
80772,Terlan 2015 Terlaner Classico White (Alto Adige),"Made with 60% Pinot Bianco, 30% Chardonnay and 10% Sauvignon Blanc, this opens with aromas of acacia flower, orchard fruit and Alpine herb. The juicy palate delivers white peach, yellow apple and a hint of lemon alongside fresh acidity.",28.0,89,1,0.41128028336867667
10553,Lucas Vineyards 2014 Dry Riesling (Finger Lakes),"Sharp lemon and lime accent crisp peach and apricot flavors in this nervy dry-style Riesling. A touch of savory wheat contrasts fresh citrus and stone fruit, but overall, it's a refreshing, easy quaffing wine, ready to drink now.",14.0,87,1,0.41120377088546
87245,Volpe Pasini 2012 Zuc di Volpe Ribolla Gialla (Colli Orientali del Friuli),"Opening fragrances suggest lemon blossom and white tree fruit. The palate offers juicy apple, Bartlett pear and citrus alongside fresh acidity that gives a bright finish.",40.0,87,1,0.4109676807340328
83397,Le Morette 2013 Benedictus  (Lugana),"Aromas of white flower, citrus, pear and light notes of oak-driven spice lead the nose. The palate offers a nice depth of flavor, including citrus zest, exotic fruit, yellow peach and candied lemon drop. It's well balanced, with fresh acidity.",25.0,90,1,0.4106528513291802
48714,Kettmeir 2013 Pinot Bianco (Alto Adige),"This polished white opens with an enticing fragrance of honeysuckle, wisteria and orchard fruit. The elegant palate delivers crisp green apple, Bartlett pear and citrus alongside fresh acidity. A light mineral note signals the finish.",21.0,88,1,0.4106135027088738
49230,Andreola 2016 Col del Forno Rive di Refrontolo Brut  (Valdobbiadene Prosecco Superiore),"Jasmine, wisteria and white stone fruit aromas lead the nose, while the bright silky palate offers green apple, juicy white peach and citrus. Crisp acidity and a lively refined perlage provide balance.",22.0,89,1,0.4105108554969359
72960,Andreola 2016 Col del Forno Rive di Refrontolo Brut  (Valdobbiadene Prosecco Superiore),"Jasmine, wisteria and white stone fruit aromas lead the nose, while the bright silky palate offers green apple, juicy white peach and citrus. Crisp acidity and a lively refined perlage provide balance.",22.0,89,1,0.4105108554969359
5683,Nino Franco 2016 Primo Franco Dry  (Valdobbiadene Prosecco Superiore),"One of the denomination's benchmark bottlings, this fresh yet creamy off-dry sparkler opens with alluring scents of apple, exotic fruit and white peach that carry over to the silky palate along with candied citrus zest. Crisp acidity brightens the rich flavors and creates a refreshing finish.",29.0,91,1,0.41043940388508393
73773,Domaine des Gandines 2014 Terroir de Clessé  (Viré-Clessé),"Full of the fresh acidity of the 2014 vintage, this light, bright wine has refreshing lemon and crisp apple flavors that are given richness by the lively acidity. Bursting with fruit, it is ready to drink now.",25.0,87,1,0.40970937977239447
84994,Domaine des Gandines 2014 Terroir de Clessé  (Viré-Clessé),"Full of the fresh acidity of the 2014 vintage, this light, bright wine has refreshing lemon and crisp apple flavors that are given richness by the lively acidity. Bursting with fruit, it is ready to drink now.",25.0,87,1,0.40970937977239447
46605,Cantele 2013 Chardonnay (Salento),"This crisp Chardonnay conveys aromas of lemon blossom and mature pear. The refreshing palate offers juicy yellow apple, citrus and a hint of mineral brightened by zesty acidity.",15.0,86,1,0.40927565616726175
69393,Vigne Guadagno 2015  Greco di Tufo,"Ripe Bosc pear, yellow apple, herb and citrus zest aromas follow through to the medium-bodied palate, along with tangy acidity. A hint of white almond backs up the crisp finish.",24.0,88,1,0.4086553871877925
92816,Vigne Guadagno 2015  Greco di Tufo,"Ripe Bosc pear, yellow apple, herb and citrus zest aromas follow through to the medium-bodied palate, along with tangy acidity. A hint of white almond backs up the crisp finish.",24.0,88,1,0.4086553871877925
31114,Barone Montalto 2013 Grillo-Sauvignon White (Terre Siciliane),"Tropical fruit and citrus lead the nose on this lively white. The palate offers passion fruit, nectarine zest and white peach alongside crisp acidity that gives a clean finish.",15.0,86,1,0.40854583588447296
73068,Barone Montalto 2013 Grillo-Sauvignon White (Terre Siciliane),"Tropical fruit and citrus lead the nose on this lively white. The palate offers passion fruit, nectarine zest and white peach alongside crisp acidity that gives a clean finish.",15.0,86,1,0.40854583588447296
106940,Standing Stone 2014 Dry Vidal Blanc (Finger Lakes),"A whiff of cinnamon lends spice to fresh apple and pear aromas on this dry, light-bodied Vidal Blanc. Crisp green apple and lime notes on the palate are puckery and tart but contribute to a brisk, refreshing finish.",14.0,86,1,0.4082923586666965
47072,Principe di Corleone 2015 Bianca di Corte White (Sicilia),"A 50-50 blend of Inzolia and Chardonnay, this has pleasant aromas of yellow flower and a whiff of tropical fruit. The fresh, simple palate shows white peach and citrus while bright acidity gives it a clean finish.",13.0,86,1,0.4081865349867726
68244,Bulgariana 2012 White (Thracian Valley),"This white blend is composed of 60% Chardonnay, 20% Sauvignon Blanc, 10% Riesling and 10% Gewürztraminer. It has aromas of lemon, mint and white peach, with flavors of green apple and white peach.",11.0,87,1,0.4078206918700419
38176,Dorigo 2013 Ribolla Gialla (Colli Orientali del Friuli),"It's loaded with lemon blossom, yellow apple, white peach, Bartlett pear and citrus sensations with a hint of custard. Creamy texture is brightened by fresh acidity.",29.0,91,1,0.40723321263402745
63911,Cembra 2013 Pinot Grigio (Trentino),"Aromas of banana, wisteria and green pear lead the nose on this refreshing white. The bright, juicy palate offers tart Granny Smith apple and citrus zest alongside tangy acidity.",13.0,87,1,0.40720688498272606
64455,Cembra 2013 Pinot Grigio (Trentino),"Aromas of banana, wisteria and green pear lead the nose on this refreshing white. The bright, juicy palate offers tart Granny Smith apple and citrus zest alongside tangy acidity.",13.0,87,1,0.40720688498272606
44282,Trizanne 2015 Reserve Sauvignon Blanc-Semillon (Elim),"A blend of 51% Sauvignon Blanc and 49% Sémillon, this is a beautifully balanced white. It opens with pretty floral aromas of lemon verbena, fynbos and sweet pea, with supporting fruit tones of citrus and crisp pear at the core. It's lightweight, but nuanced and layered, with waves of plum and lemon-lime citrus that are cut by bright acidity and a hint of toast on the close. Drink now–2021.",29.0,91,1,0.407132224112133
18076,Selva Capuzza 2015 San Vigilio  (Lugana),"This vibrant, savory white opens with alluring scents of pear, tropical fruit and a whiff of fragrant white flower. The round, medium-bodied palate shows white peach, golden apple and mineral. Fresh acidity brightens the creamy flavors while an almond note backs up the finish.",25.0,90,1,0.4070545623587281
112581,Selva Capuzza 2015 San Vigilio  (Lugana),"This vibrant, savory white opens with alluring scents of pear, tropical fruit and a whiff of fragrant white flower. The round, medium-bodied palate shows white peach, golden apple and mineral. Fresh acidity brightens the creamy flavors while an almond note backs up the finish.",25.0,90,1,0.4070545623587281
