,title,description,price,points,cluster_label,cosine_similarity
23310,Salexis 2003 Merlot (Napa Valley),"With its bone-dry, peppery, black currant and black cherry flavors, this is undeniably a Bordeaux-style wine, but it's all Merlot, not Cabernet, in its broad palate appeal. Despite the sizable tannins, it has an immediacy that makes it pleasurable now with steaks and chops.",36.0,90,3,0.9738642274378875
24001,Iron Horse 2003 Joy! Estate Bottled Sparkling (Green Valley),"This is an incredibly beautiful and yes, joyful, sparkler, made from equal parts Chardonnay and Pinot Noir. This particular offering was disgorged in July 2016. It positively impresses in minerality, complemented by a more fulsome sense of lemon, apple and hazelnut on the creamy palate, leaving a rich trail of silk on the finish.",250.0,98,3,0.9738642274378875
29399,Ojai 2003 Bien Nacido Vineyard Syrah (Santa Barbara County),"At four-plus years of age, this single-vineyard Syrah still has babyfat flavors of blackberry jam, cassis, red currants, licorice, cola, Asian spice and smoky oak that are fresh and vibrant. It's lovely now, with a rich texture of finely-ground tannins, but should develop additional complexity with another five years in the cellar.",37.0,92,3,0.9738642274378875
30148,Sunfire 2003 I Red (Amador County),"Rough and harsh in texture, this is a rustic, tannic blend of Tempranillo and Grenache that has overripe, burnt raisin flavors.",45.0,81,3,0.9738642274378875
33603,St. Francis 2003 Merlot (Sonoma County),"A Merlot with real elegance. This is fully dry, with firm, furry tannins, showing black cherry and currant flavors that are transforming into dried fruits and sweet leather. Could develop for a few more years.",22.0,87,3,0.9738642274378875
40104,Camaraderie 2003 Merlot (Washington),"This is classic Washington Merlot, with flesh and a full-bodied middle. It offers a generous palate of cherries and berries, trailing into light tannins with a streak of green tea and coffee. The wine is balanced and bright, with lightly lifted aromas and a solid midpalate.",25.0,88,3,0.9738642274378875
43335,Chateau Ste. Michelle 2003 Syrah (Columbia Valley (WA)),"This is a pretty late release for such an inexpensive wine, but its hard, reductive shell may be the reason it's been held back for so long. Herbs and spices drift up from the glass, along with peppery raspberry fruit. But overall it's a tough nut to crack, and should be decanted well in advance.",13.0,86,3,0.9738642274378875
48643,Gloria Ferrer 2003 Carneros Cuvée Sparkling (Carneros),"The blend is Pinot Noir and Chardonnay. The wine remains tough, dry and scoury at the age of 11 years, showing its yeastiness and subtle flavors of Meyer lemons and limes. It's elegant, but probably not going anywhere, so drink up. Sushi will be an ideal companion.",70.0,90,3,0.9738642274378875
49083,Arger-Martucci 2003 Odyssey Red (Napa Valley),"At five years, this Bordeaux blend is ruggedly dry and firmly tannic, with a baked or cooked edge to the blackberries. It's not very flattering now, but there's a slim chance it could soften and sweeten with age.",75.0,85,3,0.9738642274378875
51716,Reininger 2003 Merlot (Walla Walla Valley (WA)),"For unknown reasons, Chuck Reininger holds back his Merlots; but Reininger makes real Merlot—96% pure—and it works. It's silky and smooth, chocolaty and showing pleasing nuances of herb and grass. The fruit is light, pretty and perfectly ripe, tasting of strawberry, cherry and pomegranate.",30.0,90,3,0.9738642274378875
52150,Hunt Cellars 2003 Destiny Vineyards Rhapsody Reserve Sangiovese (Paso Robles),"Soft in structure and very fruity, this Sangiovese shows the variety's classic cherry flavor profile. It also has something like the taste of a granola bar, with dates, currants, roasted nuts and honey. Very tasty, but needs greater acidity.",50.0,86,3,0.9738642274378875
55545,J Vineyards & Winery 2003 Late Disgorged Brut Sparkling (Russian River Valley),"A little scouring, but delicious and complex, this has appealing flavors of yeast, lemons, limes and pears. Dry and yeasty, it feels very elegant on the palate.",90.0,91,3,0.9738642274378875
57246,Rocca 2003 Syrah (Yountville),"This wine has been variable, but the '03 shows lots of varietal distinction. It opens with a burst of white pepper-infused blackberry, chocolate, licorice and oak aromas, and turns rich and soft in the mouth, with similar flavors. The smooth tannins make this immediately drinkable.",42.0,90,3,0.9738642274378875
57248,Smasne Cellars 2003 Bunk House Red (Columbia Valley (WA)),"Despite the extra bottle age, it's a very youthful, dense wine. The Malbec is battened down with spicy purple fruit flavors and compact tannins. The balance is acid-driven, and the presence of new oak is muted. Will the tannins soften before the fruit fades? It's worth socking a bottle or two away to find out.",50.0,90,3,0.9738642274378875
58145,S. P. Drummer 2003 Blair Vineyard Cabernet Sauvignon-Cabernet Franc (Napa Valley),"The vineyard is located between St. Helena and Calistoga, and the blend is just about 50-50 of the two Bordeaux varieties. It's a ripe, fruity, jammy wine with some sharpness in the finish.",48.0,86,3,0.9738642274378875
58149,Wattle Creek 2003 Shiraz (Alexander Valley),"The winery seems to be calling this Shiraz, not Syrah, because of the wine's direct simplicity, in the Aussie style. It's a soft, fruity wine, bigtime in cherries and blackberries, made to be immediately drinkable.",28.0,86,3,0.9738642274378875
59070,Merriam 2003 Windacre Merlot (Russian River Valley),"This bottling from Merriam has been all over the board over the years. It seems to do better in a warmer vintage. The 2003 vintage was not a great one in the North Coast, and this wine, while showing some polished flavors, is a bit lean. The cherry and currant flavors have been enriched by 50% new oak. Drink now.",30.0,84,3,0.9738642274378875
61913,Ledson 2003 Merlot (Alexander Valley),"Held back, for some reason, for more than six years, this wine is showing beautifully now. Exhibits really fine structure, with firm but soft tannins and good acidity framing blackberry, cherry, cola and sandalwood flavors that are just on the verge of turning complex in the way of old wines. Should continue to evolve in interesting ways over the next 3–5 years.",40.0,94,3,0.9738642274378875
66528,Mazzocco 2003 Matrix Red (Dry Creek Valley),"A Cab-based blend of all five Bordeaux grapes, this wine is a little too ripe. It has a raisiny edge to the black currants and cherries, and some bitterness in the finish.",40.0,84,3,0.9738642274378875
68028,Kendall-Jackson 2003 Stature Red (Napa Valley),"Stature is K-J's top Cabernet-based Bordeaux blend, and can come from any of the winery's vineyards. The '03 hails from Atlas Peak, Mount Veeder and Knights Valley. The wine is immaculate and impeccable, with impressive black currant, cedar, pencil lead and smoky vanilla aromas and flavors that finish with a great deal of complexity and interest. So balanced, so lush, it just dazzles. Drink now through 2012 or thereabouts. Winery only.",95.0,95,3,0.9738642274378875
69042,Lawrelin 2003 Syrah (Columbia Valley (WA)),"That vintage date is not a typo. This winery held onto this wine for over a decade prior to release. After opening with aromas of leather, vanilla, mushroom and wood spice, the palate brings reserved, well-balanced fruit flavors. Drink now.",42.0,90,3,0.9738642274378875
69571,Mumm Napa 2003 DVX Méthode Traditionalle Sparkling (Napa Valley),"A brut-style sparkler, at the age of eight years it's still fresh and crisp, with yeasty flavors of limes, strawberries, vanilla and toast. Feels dry and austere despite a honeyed richness, just what you want in a great sparkling wine. Seems best over the next six years.",55.0,91,3,0.9738642274378875
70812,Sunfire 2003 I Red (Amador County),"Rough and harsh in texture, this is a rustic, tannic blend of Tempranillo and Grenache that has overripe, burnt raisin flavors.",45.0,81,3,0.9738642274378875
73995,Prager 2003 White Port (Napa Valley),"Not too many Port-style wines are made from Chardonnay, as this one is. The residual sugar is 6%, but it's not a very good wine. Tastes cooked or stewed in pineapple, and the high alcohol makes for a burnt feeling.",48.0,83,3,0.9738642274378875
75286,Hunt Cellars 2003 Duets Red (Paso Robles),"A blend of Cabernet and Syrah, the wine is dry and bitter, with a grapeskin astringency to the currant, blackberry and tangerine flavors. It wisely holds back on the alcohol and excessive fruitiness that can mar Paso Robles reds. But that astringency lowers the score.",36.0,85,3,0.9738642274378875
76117,Tin Barn 2003 Red (Napa Valley),"Tannicly hard and very dry, this austere wine has herbal flavors with just a bare suggestion of ripe cherries and bitter cherry skins. It's clean, but not showing much opulence, and not likely to age.",34.0,82,3,0.9738642274378875
82245,Paradise Ridge 2003 Garrod Ranch Syrah (Santa Cruz Mountains),"An awkward wine. While it's very ripe, the raspberry, cherry and blackberry flavors are simple and jammy, and there's a sweet-sour taste that's accompanied by gritty tannins.",30.0,83,3,0.9738642274378875
84941,Falcor 2003 Le Bijou Red (Napa Valley),"Based on Cabernet Franc, this Bordeaux blend is delicious in flavor, but it's also quite tannic and needs some time in the bottle to come around. It floods the palate with blackberry, cherry and currant flavors that have been generously oaked, and finishes dry and balanced. Hold until after 2009.",40.0,89,3,0.9738642274378875
87725,Montevina 2003 Terra d'Oro Syrah (Amador County),"Not many wineries hold back Syrah this long, but it must have been because the wine was so tannic. It's still pretty tannic and dry. But there's enough sweet blackberry, currant and cherry fruit to satisfy, especially with char-broiled beef.",20.0,85,3,0.9738642274378875
90007,Grgich Hills 2003 Yountville Selection Red (Napa Valley),"Grgich has struggled with this uneven bottling over the years, and the 2003 shows the problems that have plagued the wine. It combines sharpness with sugary cherry-berry flavors, making for a sweet and sour taste. There are tannins aplenty, but it doesn't seem like an ager.",135.0,84,3,0.9738642274378875
90146,Veraison 2003 Stagecoach Vineyard Synchrony Red (Napa Valley),"Kudos to the winery for holding back this Cab Franc, Cab Sauvignon, Merlot and Malbec blend until it's had time to turn gently soft and velvety. It's at its peak now, showing a bouquet of blackberries, cherries, raspberries and cedar.",65.0,87,3,0.9738642274378875
90812,Juslyn Vineyards 2003 Perry's Blend Red (Napa Valley),"A very good wine, rich and packed with flavor. A dry and softly tannic, it floods the mouth with cassis, red currant, blueberry, plum, cocoa and smoky oak flavors.",65.0,88,3,0.9738642274378875
94304,Matthews 2003 Red (Columbia Valley (WA)),"This has rich tannins, dense fruit and overall deep flavors. This is a dark wine, just this side of brooding, with ripe blueberry and cherry fruit, softly chalky tannins, whiffs of smoke and splashes of pepper. The dark fruit flavors are bold and seamless, melded with smoke and chocolate, dotted with ground espresso, and finished with a nice lift. This probably needs another five years to really show all of its complexity.",60.0,93,3,0.9738642274378875
96555,Clendenen 2003 Brico Buon Natale Nebbiolo (Santa Maria Valley),"One of the best Nebbiolos to ever come from California. The aroma dazzles with notes of tar, licorice, roasted meat, cherries, pepper and cedar. The wine is absolutely dry, with brilliant acidity, and seems to change with each moment in the glass. Just starting to dry out, but still fresh and lively. A remarkable wine at an amazingly affordable price for what you get.",35.0,94,3,0.9738642274378875
99500,Terre Rouge 2003 ROX Monarch Mine Vineyard Roussanne (Sierra Foothills),"Made in an oxidized style like a Sherry from Spain, ROX is meant to be drunk as an apéritif with raw oysters or hard, stinky cheeses and cured meats. An interesting almond-flavored take on Sierra Foothills-grown Roussanne grapes for sure.",20.0,87,3,0.9738642274378875
105145,Martin & Weyrich 2003 Dante Dusi Vineyard Zinfandel (Paso Robles),"This is a pretty famous vineyard in Paso and other wineries have made good Zin from it, but this one from Martin & Weyrich tastes as sweet as a dessert pastry, with chocolate fudge, cassis, rum, cola, caramel and peppery spice flavors. But there's something to be said for the intensity and the acidity from these 60-year-old vines.",30.0,85,3,0.9738642274378875
109246,Ferriere Vineyards 2003 Cabernet Franc (Sierra Foothills),"Woody and aromatic of muggy earth, this has a spicy, tannic finish and a big-time structure. Its aromas at first veer on the funky side, but then they swirl into tar and spicy, cinnamon berry.",30.0,88,3,0.9738642274378875
110632,Ferriere Vineyards 2003 Raven Oaks VIneyards Cabernet Franc (Sierra Foothills),"A wine bearing flavors of dark cherry and earth, with bright and silky tannins, and a dusting of cocoa on the finish. This may now be in its prime; drink now.",30.0,87,3,0.9738642274378875
113281,Piedrasassi 2003 Syrah (California),"Released at seven years of age, this Syrah is soft, tannic and dry. It has rich flavors of blackberries and blueberries, and seems far younger than it is. It's interesting and complex, and grows in the glass. Could go for a few more years.",36.0,91,3,0.9738642274378875
947,Irony 2004 Merlot (Napa Valley),"This is a pretty good buy for a Merlot that shows lots of polish and sophistication. It has savory black cherry, currant, cola and spice flavors. The tannins are a little rugged and green, so it loses some points.",16.0,85,3,0.9733266930026989
956,Bridgeway 2004 Syrah (Central Coast),"This is the kind of wine someone serves at a big party, maybe in paper cups, along with the canapes, and you're delighted because it's actually pretty good. It's dry, soft and chocolaty, with a rich undertow of blackberries and currants.",16.0,85,3,0.9733266930026989
1042,Whitman Cellars 2004 Narcissa Red Red (Columbia Valley (WA)),"This is spicy and sharp, with high-toned fruit flavors of berry and currant. Acids are strong and provide good focus, with a spicy/peppery note resonating through the finish.",24.0,87,3,0.9733266930026989
1347,Beringer 2004 Bancroft Ranch Vineyard Merlot (Napa Valley),"The vineyard is on Howell Mountain. It's an awkward wine, with lots to like, but some problems. On the plus side is enormous  cassis, cherry and chocolate fruit flavor and rich, fine tannins, and the 100% new oak seems proper given the wine's volume. But there's too much sugary sweetness in the finish, almost like a dessert wine.",75.0,85,3,0.9733266930026989
1357,Rubissow 2004 Trompettes Red (Mount Veeder),"A blend of Cabernet Franc and Merlot, with a splash of Cabernet Sauvignon, this tannic, dry wine has flavors of cherries, vanilla and smoky oak. It may develop some additional complexities over time.",65.0,85,3,0.9733266930026989
2699,Kaleidos 2004 Morpheus Red (Paso Robles),"Like a trip through an orchard, this Syrah, Grenache and Mourvèdre blend bursts with flavors of cherries, raspberries, blackberries, tangerines, kumquats, dates, golden mangoes, yellow currants, the list goes on and on. It's a little on the sweet side, while grippy tannins give the palate handrails to negotiate this fruity ride.",32.0,85,3,0.9733266930026989
2847,Murrieta's Well 2004 Meritage (Livermore Valley),"The blend is 51% Cabernet Sauvignon, 21% Merlot, 18% Petit Verdot and 10% Cabernet Franc. The result is a medium-bodied, softly textured red wine with flavors of black cherries, tobacco and vanilla that finishes velvety smooth. Drink now.",30.0,89,3,0.9733266930026989
2982,Corley 2004 Proprietary Red Wine Red (Oak Knoll District),"Soft and fruity, this Bordeaux blend has a splash of Syrah. It's dry and grippy in tannins, and there's a dried herb edge to the blackberry fruit. Finishes polished and elegant, but the softness suggests early drinking.",55.0,87,3,0.9733266930026989
3138,Hunt Cellars 2004 Maestro Red (Paso Robles),"A robust, softly tannic and powerfully ripe wine showing flavors of cherry pie filling, cola, raisins, red licorice and dusty Asian spices. This dry Bordeaux-style blend contains some Petite Sirah, and is at its best now–2012.",48.0,88,3,0.9733266930026989
3296,Ojai 2004 Thompson Vineyard Syrah (Santa Barbara County),"Here's a big, rich, densely layered Syrah, the kind of wine that Cab or Merlot lovers who are looking for alternatives should discover. It's full-bodied, dry and oaky, yet with its cherry, chocolate, fig and licorice flavors, offers a whole different flavor profile. Brilliiant with pork tenderloin with a fruity sauce or stuffing.",45.0,93,3,0.9733266930026989
3303,Prix 2004 Reserve Melange Red (Napa Valley),"Rich in red currant, cassis, licorice, cola, vanilla cream and smoky oak flavors, with a smoothly tannic texture, this wine seems to be Cabernet-based. It's made solidly along Napa cult Cab lines, a softly voluptuous wine that's delicious now, and should age well for many years. From Hagafen.",75.0,92,3,0.9733266930026989
3947,Gordon Brothers 2004 Tradition Red (Columbia Valley (WA)),"Perhaps the last Washington wine of the vintage to be released, this is beginning to enter mid-life. For those who want a hint of how well Washington reds can age, this is a perfect introduction. Drinking beautifully at the moment, though definitely ageworthy still, it shows a soft mix of medium-ripe red fruits, chocolate, herb, earth and barrel. The finish is like soft leather, with a final impression of milk chocolate. Very seductive.",30.0,91,3,0.9733266930026989
4486,Prager 2004 Madeline Riesling (Napa Valley),"Honey-sweet and direct, with citrus jam, apricot essence, crème brûlée and vanilla cream flavors. Fine with white cookies, lemon chiffon pie, pineapple sorbet.",35.0,88,3,0.9733266930026989
5026,Kestrel 2004 Merlot (Yakima Valley),"There is just 9% Cabernet in the blend. Smooth and light, with lean flavors showing herb and bark. The tannins have a green edge to them, and perhaps as a result, the vanilla flavors  seem to stick out rather awkwardly.",22.0,86,3,0.9733266930026989
5911,D'Argenzio 2004 Tom Feeney Ranch Old Vine Zinfandel (Russian River Valley),"Tastes a bit old and tired for a Zin that's less than 4 years of age, but on the plus side is the light, silky texture and complex flavors of dried berries and red currants, cola, cocoa, anise and black peppercorn.",40.0,86,3,0.9733266930026989
6347,Deerfield Ranch 2004 Cuveé Merlot (North Coast),"Like the '03, this Merlot is a little too sweet for comfort, showing sugary cherry flavors that taste like melted jam. It's also very soft and lacks a firm structure.",27.0,82,3,0.9733266930026989
6555,Cinnabar 2004 Cabernet Franc (Lodi),"Soft and thick in the mouth, even heavy, with ripe pie-filling flavors of blackberries and cherries that finish sweet.",35.0,82,3,0.9733266930026989
6633,Elements of Sonoma 2004 E3 Red (Knights Valley),"A Bordeaux blend made from this high plateau between Sonoma County and Napa Valley. Tastes rugged and immature, with bright blackberry, currant and cedar flavors wrapped into tough tannins. Too powerful now. Try after 2010.",42.0,87,3,0.9733266930026989
6636,Gary Farrell 2004 Encounter Red (Sonoma County),"Gary Farrell's Bordeaux blend is quite good and well-made, but it isn't showing much complexity now. It's a big, tannic wine that impresses with its blast of fruit. Blackberries, cherries, plums, currants, cocoa all swamp the palate, along with smoky oak notes. Maybe it will do interesting things in the cellar.",65.0,87,3,0.9733266930026989
6705,Grgich Hills 2004 Merlot (Napa Valley),"A difficult wine to like, as it lacks charm. There's something rustic in the orange marmalade and sugared herb tea flavors that accentuates the tannins and acids, making the finish harsh.",40.0,83,3,0.9733266930026989
6724,Bridgeview 2004 Black Beauty Syrah (Southern Oregon),"The entrance of violets and black cherry is offset by volatility and lingering scents and flavors of nail polish through the wine's mid-palate. It finishes with earthy, rough tannins",20.0,83,3,0.9733266930026989
7632,Comtesse Thérèse 2004 Château Reserve Merlot (North Fork of Long Island),"Layers of char, black pepper and briar patch help to build complexity in this dense, concentrated black plum Merlot. There's a touch of green leaf and tomato throughout, but overall, it's a fruit-driven, luscious wine accented with spice and smooth, supple tannins. Aged 24 months in new French oak.",30.0,86,3,0.9733266930026989
8272,Rosenthal-Malibu Estate 2004 The Devon Vineyard Merlot (Malibu-Newton Canyon),"An eccentric, but not unlikeable, Merlot, with very ripe, almost baked, black currant flavors that have been well-oaked. Bone-dry, the wine finishes with the taste of exotic Asian spices.",26.0,87,3,0.9733266930026989
8282,Surfrider 2004 Red (Malibu-Newton Canyon),"Dry and balanced, this blend of Cab Sauvignon, Merlot and Petit Verdot has cherry, cassis and smoky oak flavors. It's marked by considerable acidity that gives it a racy sharpness. From Malibu Estate.",29.0,87,3,0.9733266930026989
8774,Adastra 2004 Merlot (Carneros),"An interesting, off-beat Merlot that successfully marches to a different drummer. There's a leathery, meaty quality to the blackberry and cherry fruit flavors that probably comes from the Syrah in the blend. It's also bone dry and fairly rigid in tannins. From an organic-certified vineyard.",40.0,92,3,0.9733266930026989
8789,JLC 2004 Spofford Station Estate Merlot (Walla Walla Valley (WA)),"Though not as powerful and concentrated as the Spofford Station Syrah, this wine displays the same distinctive, complex flavor palette—a mix of earth, herb, compost, fungus, smoke, rock and, oh yeah, baby, oodles of fruit. This sort of flavor profile is similar to the biodynamic wines of Cayuse, but at half the cost.",36.0,92,3,0.9733266930026989
8832,Woodinville Wine Cellars 2004 O.M.O. Red (Columbia Valley (WA)),"Plenty of deep color, thick tannin and dark streaks of smoke and tar make this a stand-up steakhouse wine. The fruit does have an herbal edge but it is lingering, complex and interesting. Think of it as the vinous equivalent of a cello-viola sonata—dark and mysteriously intertwined.",30.0,89,3,0.9733266930026989
8929,Kunde 2004 Syrah (Sonoma Valley),"Kunde has nailed this price point for Syrah. It's rich and complex enough to put on the table beside a fine meal, and while it's not quite in the league of a cult Syrah, on the other hand it won't demand all the attention. Dry and finely tannic, it features flavors of blackberries, cherries, leather, mocha, tobacco, pepper and sage, and finishes long and spicy.",22.0,90,3,0.9733266930026989
10011,Miner 2004 Stagecoach Vineyard Merlot (Napa Valley),"Smells a little herbal-weedy, tastes a little semisweet and soft, with raisiny blackberry and cherry flavors. Ready now.",35.0,84,3,0.9733266930026989
10013,San Juan Vineyards 2004 Red (Yakima Valley),"No stuffing here, just thin berry and cherry fruit and a quick hit of chocolate.",15.0,84,3,0.9733266930026989
10020,Yellow Hawk Cellar 2004 Sangiovese (Columbia Valley (WA)),"Good vineyard sources—Ranch at the End, Chandler Reach and Willow Crest—but the bitter, leathery flavors impact all these wines. Here it's less intrusive than in the Barbera, but it still fouls the finish with bacterial funk. Somewhere in here is some pretty cherry fruit.",19.0,84,3,0.9733266930026989
10919,Punk Dog 2004 Sophie's Romp Red (Napa County),"Soft and melted in texture, with flavors of cherry jam, cassis, chocolate mints, anise and pepper. Simple, but tasty.",20.0,84,3,0.9733266930026989
11613,Macari 2004 Bergen Road Red (North Fork of Long Island),"This medium-bodied Bordeaux blend features deep spice, pepper and red cherry flavors. It's a soft wine with gentle tannins and a subtle overall character.",43.0,82,3,0.9733266930026989
11619,Unionville 2004 Hunter's Red Reserve Meritage Red (New Jersey),"This Bordeaux blend from New Jersey has appropriate aromas and flavors of dark berry, cedar, tobacco and spice, but it lacks the dimension and muscularity that makes this type of blend memorable. Still, it's a pretty wine and will pair well with numerous meat and fowl dishes.",25.0,82,3,0.9733266930026989
11625,Epiphany 2004 Gypsy Red (Santa Barbara County),"Epiphany's varietal '04s weren't very good, so how could this Mourvèdre, Grenache and Syrah blend be? It's dry, tannic and dull, with thin, barely ripe flavors.",25.0,82,3,0.9733266930026989
11628,Buena Vista 2004 Merlot (Carneros),"There are some problems here, beginning with a vegetal, asparagus smell and ending with a soft, simple syrup finish. In between are some decent cherry flavors wrapped into harsh tannins.",21.0,82,3,0.9733266930026989
11631,Tahoe Ridge 2004 Merlot (Lodi),"With its sugary, baked blackberry fruit, this Merlot is simply too soft and sweet, especially at this price.",28.0,81,3,0.9733266930026989
11634,Robert Hall 2004 Hall Ranch Meritage (Paso Robles),"Hall struggles with Bordeaux-style wines, and no more so than in this hot vintage. Although the wine is fully dry, it's harsh, with very little fruit, and a hot, tannic finish.",35.0,81,3,0.9733266930026989
12018,Arger-Martucci 2004 Dulcinea Late Harvest Sauvignon Blanc-Semillon (California),"This extremely sweet wine tastes of rich, seductive honey. The underlying fruit suggests extremely ripe apricots, peaches, pineapples and vanilla. It's all balanced with fine acidity.",45.0,90,3,0.9733266930026989
12020,Arbor Crest 2004 Syrah (Columbia Valley (WA)),"As in 2003 this is a blend of Stillwater Creek and Sundance Vineyard fruit. Some complex aromas of cured meat and smoke are added to an underpinning of berry and currant fruit. This is a graceful wine that will need decanting, but well worth taking the extra time to see what it's all about. Retasted 24 hours after being opened, the wine had blossomed into full-blown flavor.",20.0,90,3,0.9733266930026989
12202,Austin Hope 2004 Hope Family Vineyard Syrah (Paso Robles),"The very hot vintage took its toll on this 100% varietal Syrah. While it's nicely dry, with a finely tannic structure, it tastes a bit soft and hot. The cherry and blackberry flavors have a dessicated, raisiny edge. Drink now.",42.0,86,3,0.9733266930026989
12205,Hall 2004 Napa River Ranch Merlot (Napa Valley),"This '04 is off a beat from the '03, showing a tiredness that may be a result of the heat. It's soft, with candied blackberry and cherry flavors that finish dry, and is not ageworthy.",50.0,86,3,0.9733266930026989
12819,Kendall-Jackson 2004 Stature Red (Napa Valley),"Stature is always a Bordeaux blend, but varies in vineyard source each year. This '04 is soft, utterly delicious and fully drinkable now. It's rich in black currant, cherry pie filling, plum, anise and spice flavors, generously aged in smoky new oak. Made in the modern style, it will hold effortlessly through 2012, at least.",110.0,96,3,0.9733266930026989
13532,Meyer Family Cellars 2004 Syrah (Mendocino County),"Marked by extreme dryness and tannic astringency, this 100% Syrah might benefit from time in the cellar, although there can be no guarantees with an unknown producer. It has a good core of black currants, black pepper and baker's chocolate. Try after 2009.",30.0,87,3,0.9733266930026989
13982,Pietra Santa 2004 Merlot (Cienega Valley),"Smells baked and hot, tastes harsh and dry, a bitter, astringent wine without charm.",15.0,80,3,0.9733266930026989
13988,Rodney Strong 2004 Symmetry Meritage Red (Alexander Valley),"Strong's Symmetry almost qualifies as a Cabernet Sauvignon, with 71% of that variety, and the rest consisting of Merlot, Malbec and Petit Verdot. The Meritage labeling identifies it as their supreme bottling of a Bordeaux-style wine. Easily the best Symmetry ever, it is a great wine. Dry and somewhat astringent in tannins, it has an impressively deep core of blackberries and currants, with an array of sweet herbs, chocolate and tobacco. It's delicious now, and should slowly develop bottle complexities over the next 10 years.",55.0,95,3,0.9733266930026989
15078,Wente 2004 Crane Ridge Merlot (Livermore Valley),"This Merlot seems a bit lean, with herbal notes on the nose that give the wine's chocolaty richness a hint of carob instead. Dark cherries and vanilla pick up on that herbal note in the mouth, with the vanilla intensifying on the finish. Drink now.",18.0,85,3,0.9733266930026989
15590,Geyser Peak 2004 Reserve Alexandre Meritage Red (Alexander Valley),"Reserve Alexandre is always a really nice, interesting wine, but with recent price increases, consumers should be wary. The '04 shows classic Alexander Valley softness and herbs, along with cherries, blackberries and oak, and it's an elegantly balanced wine. But it doesn't seem to be an ager, as it's a little thin on the finish, so drink now.",56.0,87,3,0.9733266930026989
15591,Geyser Peak 2004 Merlot (Alexander Valley),"This isn't a very complex Merlot, but it is textbook if you're looking for soft fruitiness. It has oak-influenced cherry and blackberry flavors, with hints of violets and fruit tea, and is dry and dusty in tannins. Give it more concentration and it would be a star.",19.0,87,3,0.9733266930026989
