,title,description,price,points,lda_label,4
67747,Delaire Graff 2013 Reserve White (Coastal Region),"A stony, flinty character leads the nose of this blend of 54% Sauvignon Blanc and 46% Sémillon, followed by scents of ripe peach, nectarine, freshly dried grass and herbs. The medium-weight palate offers more clean fruit flavors that result in a smooth, slightly creamy mouthfeel. Ample acidity lends freshness to the finish, alongside a lingering yellow flower character. Drink now–2019.",40.0,90,4,0.9727926133318227
109872,Falchini 2015 Ab Vinea Doni  (Vernaccia di San Gimignano),"Aromas of yellow pear, Spanish broom and a whiff of honeyed nut float from the glass. The medium-bodied palate shows good weight and depth for the cool wet vintage, offering golden apple, nectarine zest and bitter almond framed in vibrant acidity. It finishes crisp and clean, with an underlying pinning of flint on the close.",21.0,89,4,0.9727757499708145
70154,Feudi di San Gregorio 2014 Studi Arianiello  (Fiano di Avellino),"Dried yellow flower, yellow stone fruit and a whiff of acacia honey meld together in the glass. The vibrant, linear palate includes lemon zest, lime, pineapple, dried herb and flinty mineral framed in tangy acidity. A note of wild fennel closes the finish. Hold for even more complexity. Drink through 2024.",60.0,91,4,0.9727651960177591
78044,Domaine Weinbach 2014 Schlossberg Grand Cru Cuvée Saint Catherine Riesling (Alsace),"Faint notes of ripe pear are only hinted at on the nose but on the dry palate they open up into pure, textured, precisely drawn fruit. There is concentration and a heady, seductive lemon and pear perfume hovering over the concentrated, profound palate of wet stone and immensely pure lemon oil. This comes on light, delicate feet but leaves you with a deep, lasting and impressive memory of Riesling purity and elegance.",62.0,96,4,0.9725904843291402
99943,Zuani 2015 White (Collio),"This vibrant, savory and linear white offers alluring spring flower and mature orchard fruit scents. On the elegant—almost ethereal—palate, hints of ginger and citrus zest add depth to ripe pear and juicy peach. Fresh acidity brightens the creamy flavors, leaving a crisp finish.",24.0,90,4,0.9719437873199152
32139,ColleStefano 2015  Verdicchio di Matelica,"Made with organically farmed grapes, this delicious white opens with aromas of citrus blossom and white stone fruit. The tangy, medium-bodied palate offers a lovely depth of flavors that include juicy tangerine, lime, white peach, bitter almond and mineral. Crisp acidity brightens the rich flavors and carries through to the clean finish.",15.0,91,4,0.9719352095797664
32981,Gunter Triebaumer 2013 Ruster Ausbruch Welschriesling (Burgenland),"Candied lemon and rich blossom honey hit the brain with their lifted, intense scents. A touch of smoky stone can be glimpsed before the sweetness of the palate takes over. Here, a pleasantly bitter note edges the richness with welcome texture and bite. Candied-citrus notes swish across the palate, trailing blossom, honey, nectar and candied peel in their wake. The finish is fresh and clean.",35.0,94,4,0.9719009405186193
77334,Foradori 2013 Fontanasanta Manzoni Bianco Incrocio Manzoni (Vigneti delle Dolomiti),"This unusual, brass colored-white opens with aromas that recall candied orange, flint and pressed yellow flowers. Fermented on the skins in cement and aged in acacia casks, this wine shows tertiary flavors on the palate, including smoky mineral, dried herb, dried apricot and ginger drop as well as a hint of nectarine zest. Bright acidity keeps it fresh. Drink through 2018.",30.0,89,4,0.9718954970951812
31828,Elena Walch 2015 Castel Ringberg Pinot Grigio (Alto Adige),"White spring blossom, orchard fruit and a whiff of Alpine herb come together on this delicious, structured white. The juicy, full-bodied palate offers white peach, mature pear and tangerine alongside bright acidity that lifts the creamy flavors. A precise mineral note closes the lingering finish and lends finesse.",25.0,91,4,0.9718541806921785
62830,Elena Walch 2015 Castel Ringberg Pinot Grigio (Alto Adige),"White spring blossom, orchard fruit and a whiff of Alpine herb come together on this delicious, structured white. The juicy, full-bodied palate offers white peach, mature pear and tangerine alongside bright acidity that lifts the creamy flavors. A precise mineral note closes the lingering finish and lends finesse.",25.0,91,4,0.9718541806921785
5140,Abbazia di Novacella 2015 Pinot Grigio (Alto Adige Valle Isarco),"Structured and elegant, this lovely Pinot Grigio opens with delicate scents of white Alpine flower, citrus and a whiff of herb. The bright palate offers creamy white peach, crisp green apple and juicy nectarine while a mineral note backs up the finish. Bright acidity provides lift and balance.",19.0,90,4,0.971838067543757
65745,Jean-Baptiste Adam 2014 Schlossberg Grand Cru Riesling (Alsace),"Glorious apple freshness jumps from the glass, there is the slightest touch of honey, too. On the palate, the apple notions persist: there is fresh and baked apple, adding both crisp and mellow notes. Everything is brightened by lemony freshness on a concentrated but elegant and balanced body. Flavors last and have a long, clean and bone-dry finish. This is good enough to go the mileage. Drink now through 2030.",54.0,94,4,0.9717929232631523
97232,Binyamina 2009 Reserve Late Harvest Cluster Select Gewürztraminer (Galilee),"This is a stunning, well-balanced late-harvest selection that's sure to be a welcome addition to any dessert course. Notes of ginger and sweet baking spice lift the baked-apple, peach and apricot-preserve fruit core. A kiss of honeyed sweetness and a soft, candied orange-peel flavor lingers on the close. Ample acidity keeps the palate fresh and lifted.",27.0,90,4,0.9717743903666409
55143,Graham Beck 2009 Bowed Head Chenin Blanc (Paarl),"A ripe and forward style with upfront notes of pineapple, softly-grilled peach, juicy melon and a touch of spice. The mouthfeel is round and rich, but with enough acidic cut to keep the palate fresh and lively through the long finish. Flavors of sweet orange citrus and ripe green fig linger endlessly.",28.0,91,4,0.9717351057216947
30856,Williams Selyem 2007 Late Harvest Muscat (Russian River Valley),"The winery's philosophy is, if you're going to make a dessert wine, why not make it fabulously sweet instead of boringly off-dry? With 17.5% residual sugar, this indeed hits the limit of the sweetness scale. Yet it's superbly balanced with acidity, giving a refreshing balance to the intense apricot jam, lemon drop, candied ginger, pineapple crème brûlée and vanilla custard flavors. A tremendous success for a California dessert wine.",40.0,96,4,0.9717323354924539
74665,Klein Constantia 2005 Vin de Constance Muscat (Constantia),"A lovely dessert wine, perhaps the pinnacle in South Africa. Concentrated and quite intense with full-bodied flavors of orange rind, clementine and dried apricot fruit spiced with notes of crushed yellow florals, roasted nut skin, toasted egg bread and pure honeycomb. Balanced acidity prevents the mouth from being too thick or viscous, while the endless finish carries decadent notes of candied ginger.",50.0,94,4,0.9717202204676039
28847,Leon Beyer 2010 Comtes d'Eguisheim Riesling (Alsace),"Both dried and baked apple appear enticingly on the nose. A further sniff reveals the appetizing tartness of Cox Orange Pippin apples. The palate is concentrated and gathered around a rich core of fruit: ripe citrus, zesty lemon rind, baked apples. This is dry, yet with every sip you want to dive deeper into that heart of fruit. It is the lemon that forms the fresh but absolutely dry finish. The flavors clearly are evolving: join the journey now or over the coming years. Drink now through 2030.",63.0,93,4,0.9717077560400987
9327,Domaine Cazes 2008 Vin Doux Naturel Biodynamie  (Muscat de Rivesaltes),"This biodynamic Muscat is direct and focused, with a ripe core of stone fruit, melon rind and sweet citrus notes, framed by touches of waxy honeycomb, white flower and soft baking spice. A hint of toast lingers on the long finish, and the mouthfeel is full and lush without feeling viscious, thanks to the vibrant acidity.",45.0,91,4,0.9717025877255371
60816,Kenwood 1999 Chardonnay (Sonoma County),"This ripe, lovely wine shows classic Russian River Valley aromas of ripe, sweet, green apples. The winemaking adds smoky, vanilla-scented oak, a creamy, leesy smoothness and a rich softness that owes to malolactic fermentation. What strikes you, though, is the balance. All the parts come together in this super-enjoyable wine. At this price, it's a great value.",15.0,89,4,0.9716851537692662
28835,Leon Beyer 2010 Comtes d'Eguisheim Pinot Gris (Alsace),"Lifted ethereal notes of bitter almond and peach kernel alongside hints of chamomile announce evolution and development. Underneath these aromatic forces on the nose, the palate reveals ripe peach and pear on a very concentrated, absolutely streamlined and bone-dry body. Pleasantly bitter pith notes give a grown-up edge to this mature marvel. Wonderfully layered flavors make you linger and show what time can do to a classy Pinot Gris.",63.0,94,4,0.9716748512290285
49186,Archery Summit 2013 Ab Ovo Pinot Gris (Dundee Hills),"This wine is rich and expressive, with the grip and texture of a fine Chardonnay—but it's Pinot Gris. Roughly half was fermented in a concrete egg; the rest in stainless steel and one new acacia barrel. The fruit is fleshy but not fat, crisply defined with exceptional phenolic details of citrus skin. The underlying minerality further frames the ripe, tangy fruit, and the three-dimensional flavors expand and extend through a lingering finish.",48.0,93,4,0.9716586562725126
24654,Penfolds 2000 Reserve Riesling (Eden Valley),"A round, ripe pear and lemon nose opens this medium-weight, full flavored white. Grapefruit, spice and green apple coat the palate, the texture is fairly rich—maybe even fat for Riesling—but there's good acidity to support the fruit. Finishes long with white peach and mineral notes.",18.0,88,4,0.9714787973379901
89712,Livio Felluga 2013 Friulano (Colli Orientali del Friuli),"Made from the denomination's premier white grape, this sleek wine has aromas of mature pear, white flower, dried hay, stone fruit and nut. The palate delivers creamy white peach, yellow apple, lemon zest and mineral balanced by refreshing acidity. It closes on a note of white almond.",25.0,90,4,0.9711699375286483
89409,Il Colombaio di Santa Chiara 2015 Selvabianca  (Vernaccia di San Gimignano),"Made with organically cultivated grapes, this savory white offers alluring aromas of yellow stone fruit, pear and white spring flower. Juicy and delicious, the creamy palate doles out succulent yellow peach, golden apple, nectarine and a savory saline note. Tangy acidity lifts the creamy flavors while a hint of white almond graces the finish.",18.0,91,4,0.9711035530288644
109868,Panizzi 2015  Vernaccia di San Gimignano,"Delicate aromas suggesting acacia flower, chamomile, yellow stone fruit and a whiff of hazelnut set the tone on this medium-bodied white. The ripe succulent palate doles out mature yellow apple, nectarine zest and a hint of honey alongside fresh acidity. A note of bitter almond marks the finish.",20.0,89,4,0.971062418276349
50144,Bernardus 2014 Chardonnay (Monterey County),"Crushed orange peels, plump lemon blossoms, spun sugar, clarified butter and a slight almond oil touch combine for a lush, layered nose on this bottling from the Carmel Valley producer. The palate presents an expert balance between salt, butter and almond warmth aand tingling, lime-led acidity. Will please both lovers of classic Cali chard and acid-heads.",25.0,92,4,0.9710374379692323
89772,Muzic 2015 Chardonnay (Collio),"This gorgeous white opens with scents suggesting white flower, orchard fruit, lemon pastry and a whiff of wet stone. The creamy palate delivers yellow apple, lemon zest, bitter almond and a savory mineral note. It's supremely elegant and surprisingly fresh for the vintage.",19.0,92,4,0.9710244969048271
12036,Morgan 2014 Double L Vineyard Chardonnay (Santa Lucia Highlands),"This is a buttery style of Chardonnay, but done deliciously. Aromas of clotted cream, browned butter, vanilla custard, sea-salt caramel, roasted almonds and cashews meet with fresh lemon and apple-blossom touches on the chalky nose. The palate is very grippy with Meyer lemon and lime pith, but then reveals creamy flavors of clarified butter on toast.",42.0,93,4,0.9710126038392348
90293,Neil Ellis 2012 Chardonnay (Stellenbosch),"Subtle scents of buttered toast and candied citrus peel add interest to the fresh tropical-fruit core of peach, guava, fig and mango. Medium acidity gives the palate good lift, while the lime-zest finish is clean and mouthwatering. Enjoy now.",21.0,89,4,0.970962732010475
68684,Domaine Fernand Engel 2015 Gloeckelberg Grand Cru Gewurztraminer (Alsace),"A kind of zesty ripeness rises from the glass, uniting ripe tangerine and orange peel with a lovely notion of peach. There also is a lifted touch of honey. The medium-sweet palate gives these flavors full rein. Fleshy ripe fruit is bathed in honeyed while zestiness provides a counterpoint. This one is wonderfully rich, rounded and aromatic with long-lasting flavors.",40.0,92,4,0.9709565890853405
78898,Edi Keber 2014 White (Collio),"A blend of 70% Friulano, 15% Ribolla Gialla and 15% Malvasia, this is perfumed with scents suggesting yellow flower, apple, citrus fruit and hazelnut. The vibrant palate is loaded with verve and finesse, offering peach, Golden Delicious apple, sage, fennel and a hint of candied tangerine zest. A note of bitter almond closes the tangy finish.",32.0,90,4,0.9709534909206542
95647,Edi Keber 2014 White (Collio),"A blend of 70% Friulano, 15% Ribolla Gialla and 15% Malvasia, this is perfumed with scents suggesting yellow flower, apple, citrus fruit and hazelnut. The vibrant palate is loaded with verve and finesse, offering peach, Golden Delicious apple, sage, fennel and a hint of candied tangerine zest. A note of bitter almond closes the tangy finish.",32.0,90,4,0.9709534909206542
49403,Marangona 2013 Trecampane  (Lugana),"Alluring aromas of white flower, orchard fruit and Mediterranean herb mingle in the glass. The delicious, linear palate offers a nice depth of flavors including juicy yellow peach, tart green apple, nectarine and a hint of ginger alongside tangy acidity. The lingering finish closes on a mineral note.",20.0,92,4,0.9709252719833831
3337,Ca' del Bosco 2009 Vintage Collection Brut Sparkling (Franciacorta),"Fragrant and floral, this blend of 55% Chardonnay, 30% Pinot Nero and 15% Pinot Bianco offers aromas of lemon blossom, white flowers and toasted almond. The palate shows an impressive depth of flavors, including yellow apple, lemon cream pie and peach alongside an elegant mousse. The creamy flavors are brightened by lively acidity.",75.0,91,4,0.9709217300866418
116466,DeMorgenzon 2015 Reserve Chardonnay (Stellenbosch),"Pleasant scents of toasted apple and peach pit lead the nose of this rich yet well-balanced wine, with additional notes of grilled pineapple and fresh straw. The medium-weight palate is plush and creamy, yet it offers ample acidity to lift the wine's richness and ripe fruit flavors. Spiced orange, lemon custard and fresh honeycomb all grace the long, evolving finish. Drink now–2020.",35.0,91,4,0.970884042204078
67148,Limited by Cambridge Cellars 2014 Chardonnay (Central Coast),"Quite a solid wine for less than $20, this bottling shows yellow apple, nectarine, peach blossom, sea salt, lemon and a touch of slate on the nose. Buttered-pear flavors show on the fleshy palate, with lemon zest, white peach, more sea salt and hints of nuts and vanilla.",16.0,88,4,0.9708818712815956
108933,Efeste 2015 Sauvage Boushey Vineyard White (Yakima Valley),"A blend of Sauvignon Blanc (61%) and Sémillon, with the latter a new addition to this typically varietally designated wine, it opens with aromas of herbs, lemon verbana, white flowers, nut oil and yellow apple. The palate is lean in style, with a lightly creamy feel backed by racy acidity that leads to a white grapefruit, kiwi and pineapple-filled finish.",25.0,89,4,0.9708515177223623
