,title,description,price,points,cluster_label,cosine_similarity
95,Marchesi Antinori 2015 Villa Antinori White (Toscana),"Made predominantly with Trebbiano and Malvasia, along with Pinot Bianco, Pinot Grigio and Riesling Renano, this has inviting aromas of ripe orchard fruit and citrus. The round fruity palate doles out ripe apricot, orange zest and juicy pineapple.",14.0,87,0,0.9996418877075941
96,Marchesi de' Frescobaldi 2014 Castiglioni Red (Toscana),"A blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Sangiovese, this pleasant red has aromas of dark-skinned fruit, toast and a whiff of espresso. The light-bodied, straightforward palate offers cherry, red currant and a hint of light spice alongside zesty acidity and polished tannins.",30.0,87,0,0.9996418877075941
97,Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana),"Aromas of yellow stone fruit, white spring flower and a whiff of citrus lift out of the glass. The soft round palate offers ripe apricot, yellow peach and a hint of candied nectarine zest.",18.0,87,0,0.9996418877075941
99,Ornellaia 2014 Le Volte Red (Toscana),"An easy-drinking blend of Merlot, Sangiovese and Cabernet Sauvignon, this opens with aromas of red berry, toast, herb and roasted coffee bean. The soft palate offers black cherry, mocha and a hint of coffee alongside bright acidity and silky tannins. Drink now.",30.0,87,0,0.9996418877075941
102,Podere Ciona 2014 Semifonte Red (Toscana),"Made with 90% Merlot and 10% Alicante, this easygoing red opens with delicate aromas suggesting red currant and baking spice. The straightforward palate delivers red plum and clove alongside soft tannins. Enjoy soon.",15.0,87,0,0.9996418877075941
103,Poggioventoso 2015 Poetico White (Toscana),"Made with Vermentino, Malvasia di Candia Aromatica and Petit Manseng, this easy-drinking white has aromas of fragrant white wild flower, citrus and white stone fruit. The ripe round palate offers apricot, lime and a hint of saline.",19.0,87,0,0.9996418877075941
108,Tenuta Forconi 2013 Toscano Red (Toscana),"A blend of 50% Cabernet Sauvignon, 30% Merlot and 20% Sangiovese, this offers aromas of black currant, caramel and mocha. The dense palate delivers toast, leather and cedar alongside teeth-coating tannins that grip the finish.",80.0,87,0,0.9996418877075941
110,Ceretto 2003 Bricco Rocche Prapó  (Barolo),"Slightly backward, particularly given the vintage, the wine has a complex nose with plenty of dark fruit, Turkish delight, smoked meat and earth. A full rich palate, slightly soft, it begins to run out of steam a little in mid palate, but returns with a flourish, and the finish is long and nuanced. Will repay 5+ years of cellaring.",70.0,92,0,0.9996418877075941
120,Ceretto 2003 Bricco Rocche Brunate  (Barolo),"At the first it was quite muted and subdued, but over a ten minute period it developed beautifully in the glass. The dark fruit is still dominant, but it is beginning to show some interesting tertiary aromas of earth, mushrooms and leather. Well balanced with a medium finish. Needs a few more years, but can be enjoyed now with a good deal of pleasure.",70.0,91,0,0.9996418877075941
123,Poderi Luigi Einaudi 2003  Barolo,"Einaudi's wines have been improving lately, and this Barolo was very impressive, given the trying conditions of the vintage. Big rich, fat with smoked meat and a good dose of oak, the wine was one of the few that didn't peter out early but stayed on the palate to the end, culminating in an nice easy finish.",68.0,91,0,0.9996418877075941
125,Giacomo Ascheri 2001 Sorano  (Barolo),"The color is just beginning to show signs of browning at the edge, but the wine is still fresh and vibrant. The nose is complex, showing licorice, summer fruits, caramel and roses. On the palate, it is soft and pleasant, but lacks some concentration.  At its peak, but will drink well for a few years.",60.0,91,0,0.9996418877075941
129,Poderi Colla 2005 Costa Bruna  (Barbera d'Alba),"A big, fat, luscious wine with plenty of toasty oak, dark jammy fruit and spices. The palate showed the same lushness; with the fruit front and center with surprising length.  A delicious, rather hefty effort short on finesse but long on flavor.",26.0,90,0,0.9996418877075941
130,Giacomo Ascheri 2003 Vigna dei Pola  (Barolo),"This is one of the more complex wines from the 2003 vintage. The nose has aromas of blackberry liquer, smoked meat, truffle and road tar. On the palate the fruit seems a little heavier and more roasted, but still melds well with its earthy, mushroomy flavors. Medium finish.",45.0,90,0,0.9996418877075941
147,Castello di Gabbiano 2012 Bellezza Gran Selezione  (Chianti Classico),"Baked plum, Asian spice, vanilla and menthol aromas carry the nose. The elegantly structured palate offers fleshy black cherry, licorice, mint and well-integrated French oak alongside fine-grained tannins that lend firm, polished support. A coffee note marks the finish.",38.0,91,0,0.9996418877075941
162,Tenuta Peter Sölva & Söhne 2007 De Silva Sauvignon (Alto Adige),"Crisp and fresh with enduring aromas of tomato leaf, citrus, pink grapefruit and white stone, this is textbook Sauvignon from the mountainous Alto Adige region of Italy. Pair it with appetizers or lightly spicy foods.",25.0,88,0,0.9996418877075941
164,Isole e Olena 2005  Chianti Classico,"This Chianti Classico strikes a beautiful balance between elegance and intensity. It has both and its pretty aromas of wild berry, rose, ginger, anise and spice come forth in a continuous, steady manner. It feels bright and lively in the mouth and ends with a touch of piquant spice.",22.0,88,0,0.9996418877075941
173,Abbazia Santa Anastasia 2003 Montenero Red (Sicilia),"This is a luminous, mature red wine with thick concentration and huge—almost too much—emphasis on toasted oak. Aromas recall vanilla, spice and coffee, although you will find blueberry and cherry on the finish: It is a blend of Nero d'Avola, Cabernet Sauvignon and Merlot.",48.0,88,0,0.9996418877075941
176,Fattoria Alois 2007 Campole Red (Campania),"Chocolate, espresso, plum and black currant are backed by smoky nuances and natural rubber. This muscular wine offers polished tannins and firm structure to the end. A bit of wine from the 2005 and 2006 vintages is blended in.",26.0,87,0,0.9996418877075941
178,Aldegheri 2003 Le Pietre Santambrogio Red (Rosso del Veronese),"Here's an interesting blend of Corvina, Cabernet Sauvignon and Rondinella that reflects the aromas and power of each grape variety. The wine offers mature notes of cherry, clove, blackberry and cola: It tastes slightly sweet and very succulent.",20.0,87,0,0.9996418877075941
181,Cesani 2007 Pancole  (Vernaccia di San Gimignano),"Pancole is a pretty expression of Tuscany's popular Vernaccia di San Gimignano with a luminous, bright appearance and pristine aromas of stone and passion fruits. The wine is lean and tonic with spicy notes on the finish.",18.0,87,0,0.9996418877075941
185,Terlan 2014 Nova Domus Riserva White (Alto Adige),"Made with 60% Pinot Bianco, 30% Chardonnay and 10% Sauvignon Blanc, this boasts appealing aromas of acacia flower, nectarine and Alpine herb. The elegant palate delivers juicy Gala apple, yellow peach and a touch of ginger alongside fresh acidity.",62.0,90,0,0.9996418877075941
199,Podere Scopetone 2012  Brunello di Montalcino,"Black-skinned berry, pipe tobacco and Mediterranean herb aromas waft out of the glass and carry over to the firm linear palate along with morello cherry, licorice and a hint of clove. Taut fine-grained tannins and fresh acidity provide the backbone while orange peel marks the finish. Drink 2019–2025.",57.0,90,0,0.9996418877075941
204,St. Pauls 2014 Passion Riserva Pinot Bianco (Alto Adige),"This opens with enticing aromas of chamomile flower, white peach and a whiff of Alpine herb. The elegant palate offers McIntosh apple, candied lemon and a vein of energizing mineral. Fresh acidity lends balance.",40.0,90,0,0.9996418877075941
215,Talamonti 2007 Cerasuolo Rosè  (Montepulciano d'Abruzzo),"Neutral and unassuming on first impact, this luminous rosé eventually delivers notes of mineral, ash, stone fruit and small berry. The wine offers more in the mouth, however, where it exhibits fresh flavors of raspberry and blueberry.",10.0,85,0,0.9996418877075941
247,Lungarotti 2007 Torre di Giano Vigna il Pino White (Torgiano),"This vineyard-designate blend of Trebbiano and Grechetto opens with a luminous golden color and elegant aromas of stone fruit, citrus, Golden Delicious apple and mature pear. There's a pretty hint of vanilla and almond butter at the back.",40.0,89,0,0.9996418877075941
248,Marchesi Fumanelli 2005 Terso White (Veneto),"This sophisticated white wine from the homeland of Italy's most robust reds (Ripasso and Amarone) shows a full, generous appearance with a golden-amber color. Stone fruit, toasted almond and candied lemon give it heft and consistency.",36.0,89,0,0.9996418877075941
250,Livio Felluga 2009 Friulano (Colli Orientali del Friuli),"A gorgeous expression of Friulano, this wine (in a screwcap bottle) makes an elegant addition to chicken, pasta or seafood dinners. Layers of peach, almond and pineapple are wrapped tightly together.",25.0,89,0,0.9996418877075941
252,Nals Margreid 2010 Sirmian Pinot Bianco (Alto Adige),"This partially oak-aged expression of Pinot Bianco from cool-climate Alto Adige (in the far north of Italy) offers a lovely texture that is creamy and smooth at the same time. Measured aromas include melon, apricot, grapefruit and a touch of vanilla spice.",26.0,89,0,0.9996418877075941
254,Pico Maccario 2010 Estrosa White (Monferrato),"This is a gorgeous Italian white from northern Italy that boasts fragrant tones of spring flower and chopped herb backed by peach, honey and white almond. It's crisp, intense and would be perfect with basil Thai curry.",13.0,89,0,0.9996418877075941
259,Franz Haas 2009 Sauvignon (Alto Adige),"This oak-fermented Sauvignon (in an artsy, screwcap bottle) delivers a rich, spicy finish and thick layers of peach, citrus, tomato leaf and honey-like aromas. It's a gorgeous wine that is an absolute pleasure to drink.",52.0,89,0,0.9996418877075941
262,I Giusti e Zanza 2009 Dulcamara Red (Toscana),"This delicious blend of Cabernet Sauvignon, Merlot and Petit Verdot opens with an intense, brooding fragrance of dark fruit, spice and leather. The palate delivers a concentrated black-cherry flavor that's framed by big, chewy tannins and  punctuated by spicy accents of white and black pepper, licorice and pipe. Drink 2015–2024.",41.0,92,0,0.9996418877075941
277,Cascina Adelaide 2005 4 Vigne  (Barolo),"Slightly disjointed at first, this Barolo with fruit sourced from four vineyard sites, needs a few minutes to open in the glass. The wine offers tertiary aromas of cured beef, smoked bacon and white mushroom. Drink now.",56.0,87,0,0.9996418877075941
282,Socré 2006 Nebbiolo (Langhe),Here's a fun and slightly less formal expression of Nebbiolo (especially when compared to the great wines of Barbaresco and Barolo) that offers tight fruit nuances of white cherry and forest berry backed by light shadings of spice and smoke.,20.0,87,0,0.9996418877075941
283,Boffa 2006 Nebbiolo (Langhe),"Aged 12 months in large oak casks, this bright Nebbiolo offers pretty aromas of small berry, tar, licorice and cigar smoke backed by tight intensity and structure. Pair this powerful wine with braised quail or pork tenderloin.",18.0,87,0,0.9996418877075941
288,Paladin 2007 Millesimato Brut Prosecco (Veneto),"Paladin produces a luminous and fresh Prosecco from the northeast of Italy with tonic aromas of peach, white stone and citrus fruit. It's an easy-drinking wine that would wash down well with appetizers and informal finger foods.",20.0,86,0,0.9996418877075941
289,Perlage 2008 Col di Manza Extra Dry Millesimato  (Prosecco di Valdobbiadene),Soapy aromas of bee's wax and lavender open the nose of this luminous sparkler and are followed by dried flowers and hay. There are peach-like flavors with aftertastes of green melon and lime. Grapes are grown organically and according to biodynamic principles.,22.0,86,0,0.9996418877075941
290,Sant Eurosia 2007 Brut  (Prosecco di Valdobbiadene),This Brut interpretation of Prosecco (“Brut” means it tastes dry in the mouth) offers tangy fizz and soda-like intensity backed by subdued aromas of white mineral and stone fruit. Pair it with puff pastry appetizers.,16.0,86,0,0.9996418877075941
291,Sant Eurosia 2007 Millesimato Dry  (Prosecco di Valdobbiadene),"This is a “dry” vintage Prosecco with a hint of sweetness in the mouth that is surrounded by fragrant flavors of peach, kiwi and green melon. This luminous sparkler tastes firm and tonic and makes for an informal afternoon sipper.",18.0,86,0,0.9996418877075941
293,L'Antica Quercia 2007 Matiú Brut  (Prosecco di Conegliano),The wine's golden hue tells you this is Prosecco from a warmer climate (Conegliano is a few degrees warmer than Valdobbiadene) as do its aromas of mature peach and honeysuckle. The wine tastes flat and big in the mouth and offers sophisticated notes of white pepper and spice.,12.0,86,0,0.9996418877075941
300,L'Antica Quercia 2007 Arió Extra Dry  (Prosecco di Conegliano),"There's a unique note here of mature fruit, chopped basil or peppermint with a hint of spice or chopped white peppercorn. The bubbling seems less frothy and the wine has a flat, big feel in the mouth. Grapes were farmed organically and the wine is from the 2007 vintage, which may explain its distinctive style.",15.0,86,0,0.9996418877075941
310,Cavallotto 2010 Vignolo Riserva  (Barolo),"After a few minutes in the glass, this stunning wine opens up to reveal classic Nebbiolo aromas of leather, tilled soil, underbrush, fragrant blue flower and ripe berry. The juicy concentrated palate dishes out layers of succulent black cherry, crushed raspberry, anise and pipe tobacco framed in firm, velvety tannins. Drink 2022–2035.",150.0,97,0,0.9996418877075941
321,Bel Colle 2012 Simposio  (Barolo),"Enticing scents of ripe berry, underbrush, grilled herb and eucalyptus mingle together along with an underlying fragrance of rose petal. Elegant and fresh, the impeccably balanced palate delivers tart red cherry, cake spice, white pepper and mineral nuances alongside polished tannins. Drink 2018–2028.",60.0,95,0,0.9996418877075941
326,Cantina Terlano 2000 Vorberg Pinot Bianco (Alto Adige),"This spends 12 months in oak and it shows: It offers aromas of liquid smoke and flavors of brown sugar, honey and caramel. The fruit is subdued, leaving the emphasis on the oak and mineral components. Try with rich but delicately flavored fish dishes or mild chèvres.",21.0,88,0,0.9996418877075941
328,Montresor 2001  Bianco di Custoza,"A plump, juicy mouthful of citrusy fruit, worth trying with grilled or broiled seafood. The zesty lime aromas broaden out on the palate to include orange and tangerine flavors, making it tart but not too tart. Best Buy.",11.0,88,0,0.9996418877075941
331,Elena Walch 2002 Castel Ringberg Sauvignon Blanc (Alto Adige),"Fragrant, aromatic, grassy aromas give way to fresh, crisp, green fruit and gooseberry flavors. Finishes lively and vibrant.",23.0,88,0,0.9996418877075941
332,Gini 2002 Classico  (Soave),"A fresh, crisp style of Soave, brimming with green plum and light acidity. It has concentration and a light touch in equal measure.",10.0,88,0,0.9996418877075941
333,Borgo Conventi 2002 I Fiori del Borgo Sauvignon Blanc (Collio),"Crisp, green, grassy wine with fresh acidity and herbeceous character. It is very New World with its tropical flavors and open, forward fruit.",15.0,88,0,0.9996418877075941
335,Valiano 1997 Vino in Musica Sangiovese (Toscana),"A soft, ripe wine that manages to showcase tobacco, earth and black cherry flavors in a relatively lightweight format, finishing long and tart.",40.0,88,0,0.9996418877075941
336,Volpe Pasini 2002 Zuc de Volpe Pinot Grigio (Colli Orientali del Friuli),"A well-judged, well-structured wine that balances fresh, crisp and light fruit against flavors of peaches, almonds and cinnamon. It will be better in two or three years' time.",18.0,88,0,0.9996418877075941
338,La Vis 2001 Bianco dei Sorni White (Trentino),"This blend of Chardonnay, Nosiola and Pinot Bianco offers up apples and cream on the nose, along with flavors of peach and citrus. It's a comfortable mix of fruit that finishes lively and fresh, making it a fine apéritif.",15.0,88,0,0.9996418877075941
340,Fratelli Zeni 2000 Vigne Alte  (Bianco di Custoza),It's testament to this wine's balance that it remains so alive and fresh long after many other Biancos have faded. Intensely mineral aromas mix with notes of smoke and fresh apples; the flavors are earthy and hint at mineral oil. Long on the finish. Best Buy.,11.0,88,0,0.9996418877075941
343,San Michele Eppan 2002 Sanct Valentin Gewürztraminer (Alto Adige),"Aromas of roses, pepper and spices make this an enticing wine. On the palate, it is ripe, soft, full-bodied and rich, lacking acidity, but otherwise classic Gewürztraminer.",30.0,88,0,0.9996418877075941
348,Cantina Terlano 2002 Terlano Classico White (Alto Adige),"A blend of grapes, so maybe it is not surprising that the aromas and flavors are a blend: melons, pears and limes, all presented with great freshness and verve alongside a rich texture. Editors' Choice.",15.0,88,0,0.9996418877075941
357,Astoria 2008 Extra Dry  (Prosecco di Valdobbiadene),"The wine starts off slowly due to a note of almond nut or cardboard that masks the natural fruit. Once it gets started, however, this luminous sparkling Prosecco offers cheerful notes of stone fruit and pear.",24.0,85,0,0.9996418877075941
358,Val d'Oca 2008 Millesimato Extra Dry  (Prosecco di Valdobbiadene),"This Extra Dry (slightly sweet) vintage Prosecco delivers a lean, slightly watery style and piquant bubbles that recall lemon soda. The wine is firm and steely in the mouth with tonic bubbling and layers of fresh fruit on the close.",19.0,85,0,0.9996418877075941
363,Le Vigne di Alice 2008 Millesimato Extra Dry  (Prosecco di Conegliano e Valdobbiadene),"This Prosecco delivers medium intensity and a compact, slightly watery mouthfeel followed by lime, kiwi, white flower, honey and chopped basil. The cheerful sparkler ends with creamy consistency thanks to the foamy quality of its effervescence.",15.0,85,0,0.9996418877075941
367,Perlage 2008 Canah Brut  (Prosecco di Valdobbiadene),"Canah Brut Prosecco exhibits a slightly more saturated golden color and intense notes of mature peach, dried apricot with delicate mineral tones in the background. This rich sparkler is fatter and denser than most Proseccos and boasts an attractively low price tag.",20.0,85,0,0.9996418877075941
368,Pizzolato 2007  Prosecco del Veneto,"Here's an organically grown Prosecco with citrusy notes of lime and grapefruit backed by white mineral and orange blossom. The wine is firm and slightly sweet on the finish and offers an easy, no-fuss experience overall.",13.0,85,0,0.9996418877075941
384,Revello Fratelli 2012 Rocche dell'Annunziata  (Barolo),"Coffee, toasted oak, coconut and raspberry confiture aromas lead the way. On the dense palate, dark chocolate, oak and licorice accent fleshy black cherry while fine-grained tannins provide support.",89.0,89,0,0.9996418877075941
385,Tenuta La Marchesa 2015 Gold Label  (Gavi),"Aromas of apricot and white spring flower lift out of the glass. The apricot note follows through to the palate, along with yellow peach, honeydew melon and almond, all framed in bright acidity. This one closes on a flinty note.",15.0,89,0,0.9996418877075941
394,Fattorie Romeo del Castello 2015 Vigorosa Rosato Nerello Mascalese (Etna),"Vibrant and savory, this has aromas of red berry, blue flower and a whiff of baking spice. The bright palate doles out red cherry, juicy strawberry, and star anise alongside bright acidity that gives it a crisp finish.",28.0,88,0,0.9996418877075941
399,Montemercurio 2007 Messaggero  (Vino Nobile di Montepulciano),"Here's an enticing Vino Nobile offering aromas of underbrush, tobacco leaf, ripe cherry and spice. The palate delivers succulent black cherry, plum, cinnamon and nutmeg along with velvety tannins. Although it shows the warmth of the vintage, it still retains elegance and class. Delicatio Wines, Golden Vines.",35.0,92,0,0.9996418877075941
403,Bellavista 2006 Gran Cuvée Pas Operé Sparkling (Franciacorta),"From one of Franciacorta's leading producers, Gran Cuvée Pas Operé offers an enticing fragrance of acacia flower, white flowers and beeswax. The creamy palate delivers apple, nut, spice, thyme and sage along with fine, persistent effervescence.",50.0,92,0,0.9996418877075941
409,Valentina Cubi 2008 Morar  (Amarone della Valpolicella),"Morar is a spicy Amarone with a fragrance of raisin, baked plum, tobacco and black pepper. The palate delivers lush black cherry and raspberry flavors mingled with intense white pepper, clove and nutmeg notes. It's smooth and rich with enough freshness to make this a perfect match for seasoned cheeses or roasted red meat.",69.0,92,0,0.9996418877075941
422,Argiolas 2008 Costera Cannonau (Isola dei Nuraghi),"This pretty Cannonau-based wine opens with ripe aromas of blackberry, tobacco and dried spice. The mouthfeel is smooth, plush and dense.",18.0,87,0,0.9996418877075941
428,Marco Cecchini 2010 Tovè White (Colli Orientali del Friuli),"A blend of Friulano and Verduzzo, this delivers aromas of candied fruit, yellow rose, butterscotch, spice and apricot. It opens a clear window onto the natural characteristics of both grape varieties.",15.0,87,0,0.9996418877075941
429,Vigneti Le Monde 2010 Pinot Grigio (Friuli Grave),"Pinot Grigio from the Friuli Grave tends to show extra creaminess and structure in the mouth. Here is a stellar example that's backed by flavors of peach, citrus and Golden Delicious apple.",18.0,87,0,0.9996418877075941
430,Vigneti Le Monde 2010 Sauvignon (Friuli Grave),"This bright white is redolent of tomato leaf, wild salvia and citrus. The brightness of the bouquet is followed by a satisfyingly creamy mouthfeel.",13.0,87,0,0.9996418877075941
445,Altùris 2011 White (Venezia Giulia),"A blend of 70% Pinot Grigio and 30% Ribolla Gialla, this bright white opens with floral notes of jasmine and honeysuckle, white pepper and stone fruit. The Ribolla Gialla element adds structure and notes of caramel and pineapple.",12.0,87,0,0.9996418877075941
479,Abbazia di Novacella 2012 Praepositus Passito Kerner (Alto Adige Valle Isarco),"Heady scents of pressed jasmine, honey and candied orange waft out of the glass. The concentrated but elegant palate provides layers of mature apricot, lemon drop and ginger brightened by fresh acidity. It's vibrant and well balanced, with a persistent finish.",30.0,93,0,0.9996418877075941
486,Brandini 2011 Resa 56  (Barolo),"Scents of perfumed dark berry, rose, cake spice and aromatic herb unfold on this structured red. On the full-bodied palate, notes of chopped mint, mocha and white pepper accent a core of mature black cherry. It's young and assertive but well balanced, with firm tannins and bright acidity. Drink 2018–2026.",90.0,93,0,0.9996418877075941
509,Brezza 2015  Dolcetto d'Alba,"Here's a mouthwatering, succulent red that arrives with aromas and flavors of juicy black cherry, licorice, white pepper and graphite. It's light bodied, fresh and savory, with solid but polished tannins. An almond note gives it a pleasantly bitter finish. It's made to be drunk young so enjoy soon.",15.0,89,0,0.9996418877075941
536,Michele Chiarlo 2011 Le Marne  (Gavi),"Crisp and light with pretty mineral dustings behind the ripe peach and melon aromas, this Gavi shows a full and generous style. Its nicest quality is that it offers both softness in the mouth and elegance on the bouquet.",19.0,87,0,0.9996418877075941
549,Suavia 2011  Soave Classico,"The dynamic sisters that run this estate deliver a clean and territory-driven line of white wines. This easy Soave Classico opens with peach, pear, citrus and a touch of fragrant honeysuckle flower. It's pure and focused overall.",19.0,87,0,0.9996418877075941
552,Bacio della Luna 2012 Millesimato Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),This bubbly Prosecco Superiore offers vibrant tones of white flower and cut grass followed by light touches of peach and honeydew melon. The mouthfeel is creamy and soft with a subtle touch of sweetness.,25.0,87,0,0.9996418877075941
558,Corte Falco 2010  Soave,Here's a pure expression of the Garganega grape that sees (in part) 8 months of oak aging for extra density and thickness. The wine shows spicy notes of cinnamon and white pepper backed by peach and candied fruit.,15.0,87,0,0.9996418877075941
559,Domenico Cavazza 2008 Memorio Creari  (Gambellara Classico),"Made with the indigenous Garganega grape (the same variety that makes Soave), this richly extracted white wine opens with an off-gold color and ripe notes of apricot and peach nectar.",23.0,87,0,0.9996418877075941
560,Cascina La Ghersa 2009 Sivoy White (Monferrato),"This pretty white wine from northern Italy opens with an ashy, mineral feel and segues to aromas of candied fruit, peach and citrus. It is nearing the end of its drinking window so don't bother putting this bottle aside.",19.0,87,0,0.9996418877075941
583,Sturm 2014 Sauvignon (Collio),"You'll find aromas of tomato leaf, passion fruit, crushed rock and green bell pepper on this radiant white. The bright, savory palate delivers tropical fruit, tangerine zest, dill, celery and mineral alongside tangy acidity. It's an extremely impressive showing for this challenging vintage.",24.0,92,0,0.9996418877075941
595,Palladino 2011 Ornato  (Barolo),"Aromas of red berry, rose and cake spices lead the way on this ripe, forward Barolo. The round palate offers black cherry, raspberry, licorice and white pepper alongside polished tannins. It's already extremely accessible, so don't leave it in the cellar for too long. Drink 2016–2021.",65.0,90,0,0.9996418877075941
597,Pecchenino 2013 Siri d'Jermu  (Dogliani Superiore),"This structured Dolcetto offers aromas of blue- and black-skinned fruit, violet, chopped herbs and kitchen spices. The vibrant palate delivers black cherry, black currant, clove, tobacco and anise while firm, refined tannins provide the framework.",35.0,90,0,0.9996418877075941
598,Poderi Colla 2013 Costa Bruna  (Barbera d'Alba),"Fruity aromas of mature berry mingle with notes of dark cooking spice and chopped herbs on this savory, medium-bodied red. The round, concentrated palate offers juicy black cherry, crushed raspberry, clove and tobacco framed in firm acidity and a velvety texture.",25.0,90,0,0.9996418877075941
610,Baracchi Riccardo 2011 Smeriglio Riserva Syrah (Cortona),"Full-bodied and concentrated, this opens with aromas of crushed black plum, spicy blueberry, vanilla and dried sage. The dense, warm palate delivers dried black cherry, blackberry extract, oak and black pepper alongside velvety tannins. The soft acidity shows the heat of the vintage, so enjoy soon.",50.0,90,0,0.9996418877075941
611,Baracchi Riccardo 2012 Smeriglio Syrah (Cortona),"Aromas of dark-skinned fruit, cedar and allspice lead the nose on this smooth, full-bodied red. The structured palate doles out mature black currant, black cherry, peppercorn and espresso that follow through to the finish. Soft acidity and ripe, firm tannins provide the framework. Drink 2016–2022.",35.0,90,0,0.9996418877075941
615,Castello di Neive 2011 Metodo Classico Pinot Nero (Piemonte),"Made entirely with Pinot Nero, this elegant sparkler offers aromas of rose and red berry. The vibrant, focused palate delivers cherry, strawberry and a hint of cake spices alongside bright acidity and an elegant perlage.",45.0,90,0,0.9996418877075941
