,title,description,price,points,cluster_label,cosine_similarity
106549,Cayuse 2012 God Only Knows Grenache (Walla Walla Valley (WA)),"It takes some time to open up but when it does, this wine reveals perfumed aromas of potpourri, green olive, savory spices, peat, pepper and mineral. The palate is equal parts light and dense with almost chewy, savory flavors that won't quit.",90.0,96,1,0.9650103428821103
106550,Cayuse 2012 Bionic Frog Syrah (Walla Walla Valley (WA)),"Aromas of dried herbs, green olive, grilled asparagus and smoke lead to intensely concentrated savory flavors with a flat-out dazzling mouthfeel. It's a knockout that overloads the senses.",95.0,96,1,0.9650103428821103
106551,Horsepower 2012 Sur Echalas Vineyard Syrah (Walla Walla Valley (WA)),"Arresting and perfumed, this wine displays aromas of stargazer lilies, fire pit, tapenade and smoked meat, displaying exquisite nuance and detail. Flavors are intensely rich yet light in their styling, with a savory and floral finish that continues as long as you care to count. It displays a rare sense of delicacy and intensity that is breathtaking.",115.0,96,1,0.9650103428821103
106552,Horsepower 2012 The Tribe Vineyard Syrah (Walla Walla Valley (WA)),"An aromatic tour de force, this perfumed wine offers hypnotic notes of flowers, green olive, asparagus, sea breeze, mineral, peat, smoke flowers and an earthy funk, showing layers of complexity. The palate's lithe frame belies the richness of the smoke, fire pit and grilled meat flavors that linger.",115.0,96,1,0.9650103428821103
7944,Westerly 2012 Fletcher's Red (Santa Ynez Valley),"From the Happy Canyon-based team behind the ultra luxury Crown Point project comes this bottling, offering a taste of the high life for a slightly more affordable price. Pressed blueberry, black cherry and sour plum aromas mesh with dried oregano, bay leaf, black pepper and pencil shavings on the nose. There's lots of depth to the palate, with dark olallieberry, eucalyptus oil and pine needle flavors leading into a hazelnut, caramel, coffee and vanilla finish.",75.0,95,1,0.9650103428821103
7947,Portfolio 2012 Red (Napa Valley),"This is Robert Mondavi winemaker Genevieve Janssens own micro-project with husband Luc, and she doesn't miss the chance to craft a classic, gorgeous wine. Blending 85% Cabernet Sauvignon from Hendry Ranch and 15% Cabernet Franc from Detert East Vineyard, this wine offers luxurious aromatics and a juicy core of blackberry, black cherry and soft, integrated tannin, a beautiful marriage of sites and vintner.",145.0,95,1,0.9650103428821103
32327,Trisaetum 2012 Estates Reserve Riesling (Willamette Valley),"This limited reserve incorporates the best of 82 different lots, some done in stainless steel, some in neutral oak, and some in concrete eggs. Phenomenal concentration reveals a wine packed with powerful fruit flavors that cover the spectrum of citrus, apple, peach and pear. The luscious combination is supported with natural acidity and an underlying minerality. It's deep, long and satisfying, with the structure to age for decades.",32.0,95,1,0.9650103428821103
34842,Grgich Hills 2012 Essence Estate Grown Sauvignon Blanc (Napa Valley),"The “Essence” in the designation refers to the wine's sources, which are selected blocks from the winery's vineyards in the southern part of Napa. The wine is absolutely dry, mouthwatering in acidity, and vastly complex. There's a touch of smoky, vanilla-scented French oak, but the fruit flavors star. They suggest stone-driven minerals, Meyer lemons, limes, white peaches, pink grapefruits and a savory, umami-rich note of figs. The wine is ideal now and should evolve for many years.",50.0,95,1,0.9650103428821103
39807,K Vintners 2012 Cattle King Syrah (Snipes Mountain),"The kirsch, cranberry, dried herb, pomegranate and barrel spice aromas are laser focused, with smoked meat notes providing accents. The black fruit flavors are über concentrated and dense. It's wound tightly at first but when it opens up, it delivers.",70.0,95,1,0.9650103428821103
40694,No Girls 2012 La Paciencia Vineyard Tempranillo (Walla Walla Valley (WA)),"This wine stops you in your tracks with its aromas of earth, peat, fire pit, tapenade and coffee. The flavors are outrageously rich, dense and textured, with a lightly tacky feel to the tannins and a hyperextended finish. It's a knockout.",75.0,95,1,0.9650103428821103
