,title,description,price,points,lda_label,1
52348,Sottimano 2013 Pajorè  (Barbaresco),"Fragrant blue flower, ripe wild berry, a whiff of exotic spice and a whisper of French oak come together in the glass. On the firm palate, notes of baking spice and pipe tobacco accent a core of dried black cherry. Close-grained tannins provide the polished framework. It's already rather accessible but will offer fine drinking for several years or more.",50.0,92,1,0.9786182840766166
39575,Ornellaia 2013  Bolgheri Superiore,"A blend of 45% Cabernet Sauvignon, 38% Merlot, 10% Cabernet Franc and 7% Petit Verdot, this opens with aromas of red currant, fragrant purple flower and exotic spice. The currant aroma carries over to the austere palate along with cranberry, chopped herb and French oak. With its backbone of firm acidity and assertive close-grained tannins, it already boasts finesse but will need years to soften and develop. Drink 2021–2028.",240.0,91,1,0.9785604518904725
24605,Marchesi Antinori 2013 Solaia Red (Toscana),"This blend of 75% Cabernet Sauvignon, 20% Sangiovese and 5% Cabernet Franc opens with intense aromas of black-skinned fruit, purple flower, oak and exotic spice. The taut, elegant palate offers black currant, black cherry, chopped mint and white pepper alongside bright acidity and polished, fine-grained tannins. It's still youthfully austere, so give it time to fully develop. Drink 2020–2033.",325.0,94,1,0.9784698355712977
60296,Sordo 2011 Rocche di Castiglione  (Barolo),"Aromas of forest floor, mature berry, dark culinary spice, wild mint and a whiff of violet come together on this impressive wine. The full-bodied palate displays layers of mature black cherry, raspberry jam, licorice and chopped herb framed in bracing tannins and fresh acidity. Even though it seems inviting, give it time to settle down and come together. Drink 2020–2030.",65.0,94,1,0.9784158340426488
109782,Lazzeretti 2010 Riserva  (Brunello di Montalcino),"Inviting aromas of ripe black-skinned fruit, new leather, pressed blue flower, mint, cake spice and a balsamic note meld together on this delicious, impressive red. The velvety full-bodied palate provides layers of succulent wild cherry, crushed raspberry, truffle, licorice and cinnamon. Firm, polished tannins provide the framework. Drink 2018–2025.",120.0,95,1,0.9780898341342587
88633,Palari 2010  Faro,"From the tiny Faro denomination overlooking the Strait of Messina, this cult red opens with earthy aromas of tilled soil, leather, dried berry, smoke, savory herb and a hint of game. Displaying compelling earthy elegance, the palate offers black cherry, raspberry, tobacco, truffle, tobacco, soil, graphite and licorice. It's still young but impeccably balanced, with firm but fine-grained tannins and bright acidity. Hold for even more complexity. Drink 2018–2025.",99.0,94,1,0.977868026376808
40687,Mascarello Giuseppe e Figlio 2010 Monprivato  (Barolo),"Elegant and complex, this gorgeous wine is all about finesse, offering enticing aromas of rose petal, iris, perfumed berry, baking spices, anise and chopped aromatic herbs. The structured but silky palate seamlessly melds together juicy Morello cherry, crushed raspberry, cinnamon, clove, licorice and tobacco while bright acidity and ultrafine tannins provide the framework. It's already tempting and impeccably balanced but will be even better in a few years. Drink 2018–2030.",175.0,99,1,0.977857496575841
76250,Cantina Bartolo Mascarello 2012  Barolo,"Focused and fragrant, this beautiful expression of the vintage opens with scents of violet, rose, perfumed berry and a hint of cake spice. The silky, linear palate doles out juicy red cherry, chopped aromatic herb, cinnamon and star anise alongside polished tannins and fresh acidity. Balanced and approachable, it will provide sheer drinking pleasure over the next several years or more. Drink 2017–2024.",145.0,95,1,0.9778098121913421
11656,Ernie Els 2014 Proprietor's Red (Stellenbosch),"This blend of 60% Cabernet Sauvignon, 20% Shiraz, 5% Merlot, 5% Cabernet Franc, 5% Malbec and 5% Petit Verdot opens with aromas of church incense, brambly berry, cherry cola and fruit cake. The palate shows a bit more restraint, offering flavors of small red berries and cherries that are dusted with baking spices. Structured tannins lend ample grip to the medium-weight palate, while moderate acidity lifts the red fruit flavors through the close. Drink now–2021.",38.0,90,1,0.977780878058818
14988,Brezza 2013 Cannubi  (Barolo),"One of the best expressions from the classic Cannubi vineyard area, this fragrant red is all about finesse, opening with enticing scents of perfumed berry, iris, rose, chopped herb, baking spice and new leather. The vibrant palate boasts structure as well as an almost ethereal elegance, delivering succulent red cherry, crushed strawberry, cinnamon and licorice wrapped in refined tannins. Bright acidity lends impeccable balance. Drink from 2021 through 2043.",60.0,98,1,0.9777454152785596
17138,Castello di Bolgheri 2012 Varvàra  (Bolgheri),"Aromas of tilled earth, spice, leather, blue flowers and Mediterranean herbs lead the nose on this blend of Cabernet Sauvignon, Merlot, Syrah and Petit Verdot. The concentrated but polished palate offers a savory core of black cherry and red currant, while notes of bell pepper, mocha and baking spice provide backup. Supple tannins support the juicy flavors. Enjoy through 2017.",28.0,90,1,0.9775838527913596
69124,Castello dei Rampolla 2012 Sammarco Red (Toscana),"Fragrant purple flower, ripe black-skinned fruit and dark spice aromas slowly emerge on this savory blend of 90% Cabernet Sauvignon, 5% Merlot and 5% Sangiovese. Full bodied and succulent, the smooth structured palate delivers crushed raspberry, black currant, star anise and chopped mint alongside a backbone of firm polished tannins. Drink 2018–2024.",117.0,93,1,0.9774991093178241
111286,Castello dei Rampolla 2012 Sammarco Red (Toscana),"Fragrant purple flower, ripe black-skinned fruit and dark spice aromas slowly emerge on this savory blend of 90% Cabernet Sauvignon, 5% Merlot and 5% Sangiovese. Full bodied and succulent, the smooth structured palate delivers crushed raspberry, black currant, star anise and chopped mint alongside a backbone of firm polished tannins. Drink 2018–2024.",117.0,93,1,0.9774991093178241
109788,Isole e Olena 2012 Cepparello Sangiovese (Toscana),"Delicious and loaded with finesse, this offers enticing scents of rose, violet, chopped herb, dark-skinned berry and a whiff of exotic spice. The smooth structured palate delivers juicy red cherry, crushed raspberry, star anise, and white pepper alongside polished tannins. Hints of pomegranate and pipe tobacco close the lingering finish. Drink through 2027.",80.0,95,1,0.9774965489017904
13588,Castello dei Rampolla 2011 D'Alceo Red (Toscana),"Smooth and structured, this blend of Cabernet Sauvignon and Petit Verdot opens with intense aromas of ripe blackberry, red currant, exotic spice, menthol, blue flower and a hint of grilled bell pepper. The dense, concentrated palate offers juicy black cherry, raspberry, vanilla, mocha, Asian spice and a hint of game alongside velvety tannins that give it a polished texture.",260.0,95,1,0.9774586231737195
75461,Giuseppe Rinaldi 2012 Tre Tine  (Barolo),"Red berry, tilled soil, leather, aromatic herb and clove aromas slowly take shape in the glass, together with a balsamic note. The bright, elegantly structured palate doles out layers of black raspberry, ripe black cherry, white pepper and licorice while firm, refined tannins provide the framework. It's subtle and loaded with finesse. Drink 2017–2022.",140.0,94,1,0.9774567548422787
32340,Marchesi de' Frescobaldi 2011 Mormoreto Red (Toscana),"Aromas of black currant, cedar, eucalyptus and dried Mediterranean herbs lead the nose of this full-bodied blend of 64% Cabernet Sauvignon, 26% Cabernet Franc, 5% Petit Verdot and 5% Merlot. On the structured but polished palate, notes of dark chocolate, black pepper and anise accent the juicy black cherry core. It's richly textured and balanced with velvety tannins.",80.0,92,1,0.9774563390612866
89849,Castello Banfi 2013 Summus Red (Toscana),"A blend of Sangiovese, Cabernet Sauvignon and Syrah, this vibrant red has alluring aromas of plum, blackberry, purple flower, espresso and a whiff of exotic spice. The elegant, structured palate delivers black cherry, black currant, pipe tobacco, vanilla and licorice alongside fresh acidity while firm, fine grained tannins lend a polished texture. Drink 2018–2028.",75.0,93,1,0.977418920993304
32730,Il Macchione 2010  Vino Nobile di Montepulciano,"Subdued aromas of underbrush, pressed violet, ripe berry and cake spice slowly emerge in the glass. Made entirely with Sangiovese, the palate offers dried black cherry, blackberry, ground pepper, licorice, tobacco and sage alongside assertive, grippy tannins. A note of grilled sage signals the close. It's still tightly wound and needs time to come together. Drink 2017–2022.",36.0,91,1,0.9772899286418629
7942,Nino Negri 2013 5 Stelle  (Sforzato di Valtellina),"Full-bodied and velvety, this opens with alluring aromas of baking spice, mature plum, violet, Alpine herb and a balsamic note. The concentrated palate is smooth and robust, but it also boasts a weightless quality, delivering dried black cherry, nutmeg, cinnamon, anise, dried date and pipe tobacco alongside firm polished tannins and fresh acidity. A mineral note closes the finish. This is the best Sfursat 5 Stelle I've tried so far. Drink 2018–2028.",82.0,95,1,0.9772609726354038
91825,Elvio Cogno 2010 Bricco Pernice  (Barolo),"Radiant and structured, this is initially closed but slowly opens to reveal engaging aromas of woodland berry, violet, star anise, dark cooking spice and a balsamic note. The vibrant, full-bodied palate boasts great energy while offering layers of wild cherry, raspberry, white pepper and licorice. Bright acidity and firm, polished tannins provide balance. Give it time to fully develop. Drink between 2020 and 2035.",110.0,96,1,0.9772590742287384
109385,Monteverro 2011 Tinata Red (Toscana),"A blend of 70% Syrah and 30% Grenache, this robust red opens with aromas of ripe, black-skinned fruit, cedar and ground pepper. The concentrated palate doles out fleshy black cherries and black currants accented by licorice and allspice. Velvety tannins and the heat of evident alcohol provide the framework. It will definitely appeal to fans of bold, muscular wines, but it's shy on freshness so drink now.",115.0,90,1,0.9771909715154324
88998,Armilla 2012  Brunello di Montalcino,"You could get lost in the enticing fragrance of this wine thanks to wild berry, blue flower, baking spice, chopped herb and saddle leather aromas. The smooth, elegantly structured palate is just as inviting, doling out juicy black cherry, raspberry, cinnamon and white pepper flavors. Polished tannins and fresh acidity lend balance and support. An impressive effort from this winery—one of Montalcino's little known gems.",63.0,95,1,0.9771659833902299
52222,Zaca Mesa 2009 Black Bear Block Estate Grown and Bottled Syrah (Santa Ynez Valley),"If the first duty of a wine is to be delicious, this tiny production bottling succeeds beyond all measure. The Black Bear Block is almost always Zaca Mesa's best Syrah among its many releases, and so it is again in 2009. Take one sip and you're dazzled by the refined tannins, dryness and complexity of flavors: blackberry, cassis, plum sauce, mocha, bacon, smoky oak, white pepper, chamomile tea and licorice. What's harder to express is the sheer pleasure of the mouthfeel. This is an exciting Syrah, and may just be at the beginning of a long journey. Drink now and for many years as it slowly changes.",60.0,96,1,0.9771646183103505
36787,Campo di Sasso 2013 Insoglio del Cinghiale Red (Toscana),"Syrah, Cabernet Franc, Merlot and a drop of Petit Verdot go into this quintessential bottling from the Tuscan coast. It opens with aromas of ripe black-skinned fruit, baking spice, aromatic herb, violets and a whiff of wet soil. The delicious palate doles out crunchy red cherries, crushed raspberries, mint, anise and minerality alongside fresh acidity and polished tannins. Drink through 2018.",30.0,91,1,0.977158963833105
51012,Tokara 2009 Director's Reserve Red (Stellenbosch),"A blend of 78% Cabernet Sauvignon, 12% Petit Verdot, 5% Merlot and 5% Malbec, this is a tight, focused selection, with excellent precision to the black plum, blackberry, dried raspberry and cassis fruit core. Well-integrated accents of leather, cigar box and pine resin add depth and complexity. The medium-weight palate is structured yet elegant, with fine-grain, lingering tannins. Drink now through 2020.",44.0,91,1,0.9771338011000746
8431,Palmina 2008 Sisquoc Nebbiolo (Santa Maria Valley),"Black cherries, leather, dried rose petals, rustic cinnamon, bloody meat, graphite, cherry cola and vanilla bean show on the wondrously layered nose of this Steve Clifton bottling. It's still a tad young on the palate, which is grippy with sticky tannins, but shows cola, brown spice, cinnamon, cardamom cream, tart plum fruit and a lasting dried mint element. Drink 2018 through 2028.",60.0,93,1,0.9769979060433018
39005,Marchesi Antinori 2011 Solaia Red (Toscana),"Aromas of baked dark-skinned fruit, cedar, cooking spice and a balsamic note unfold in the glass. A blend of 75% Cabernet Sauvignon, 20% Sangiovese, and 5% Cabernet Franc, the firmly structured palate delivers ripe black currants, dried black cherries, clove, mint, tobacco and anise alongside tightly woven but fine-grained tannins. Give this time to unwind and fully develop. Drink 2017–2023.",325.0,94,1,0.9768773219291231
108110,San Felice 2011 Vigorello Sangiovese (Toscana),"A pure Sangiovese, this opens with varietal aromas including fragrant blue flowers, perfumed berries, tilled soil, forest floor and a whiff of cake spice. The structured, elegant palate delivers mature black cherry, clove, tobacco and licorice alongside a backbone of firm, fine-grained tannins. Give it time to fully develop. Drink 2017–2023.",55.0,90,1,0.9768060682816517
60311,San Biagio 2011 Sorano  (Barolo),"Classically crafted, this impressive wine opens with alluring Nebbiolo aromas of mature dark berry, pine forest, leather, aromatic herb, baking spice and an earthy whiff of game. The full-bodied palate delivers juicy wild cherry, black raspberry, licorice, clove and tobacco alongside firm, refined tannins. It's already tempting but hold to let it fully develop. Drink 2018–2031.",46.0,94,1,0.976796273795869
24639,Le Ragnaie 2012 VV  (Brunello di Montalcino),"Truffle, forest floor, baked plum and cake spice aromas mingle with whiffs of new leather and pipe tobacco on this bold full-bodied red. The enveloping palate seamlessly combines concentration and finesse, doling out fleshy black cherry, crushed raspberry, cinnamon, licorice and mocha alongside big velvety tannins that give the finish nice grip and a polished texture. This will give decades of enjoyment. Drink 2020–2037.",125.0,95,1,0.9767879022273778
29062,Darioush 2000 Signature Cabernet Sauvignon (Napa Valley),"Really smooth textured. Quite elegant as well, with sleek, complex layers of black currant, blackberry, plum, black cherry, herb, chocolate, coffee, spice, toast and a beguiling hint of tar. The wine is incredibly complex and inviting, framed beautifully in velvety tannins. Long and lush on the finish, it's blended from grapes grown on Mt. Veeder, Atlas Peak and the Napa Valley floor.",64.0,94,1,0.9767480196514974
43244,Sottimano 2012 Fausoni  (Barbaresco),"This beautifully balanced wine boasts and enviable combination of structure and finesse. It opens with enticing aromas of pressed rose, iris, wild berry, cake spice and a whiff of pressed powder while the full-bodied palate delivers ripe black cherry, crushed raspberry, white pepper, star anise and clove. Firm, ultra-fine tannins provide the framework. Drink 2020–2032.",58.0,94,1,0.9767460806831045
32347,Le Macchiole 2011 Paleo Rosso Cabernet Franc (Toscana),"One of Italy's most lauded Cabernet Francs, this opens with aromas of new oak, cassis, crushed violet, tobacco, graphite and a whiff of espresso. The tightly wound palate delivers dried black currants, black raspberries, clove, oak-driven spice, ground pepper and grilled sage alongside assertive but polished tannins. It has structure and finesse but needs to unwind. Drink 2016–2023.",110.0,92,1,0.9767427707282331
21345,Terenzi 2010 Riserva Madrechiesa  (Morellino di Scansano),"Made entirely with Sangiovese, this structured wine opens with fruit and spice aromas of blackberry, raspberry, white pepper and clove alongside hints of leather and tar. The juicy palate delivers a core of vibrant black cherry accented with white pepper and cinnamon-spice. Bracing but refined tannins carry through to the long finish. Give this time to fully develop complexity. Drink 2015–2022.",55.0,94,1,0.9767212628851539
7682,Fontodi 2013 Flaccianello della Pieve Sangiovese (Colli della Toscana Centrale),"Made entirely with organically farmed Sangiovese, this opens with aromas mature black-skinned fruit, French oak, exotic spice and a whiff of blue flower. The vibrant palate is both elegant and structured, delivering juicy black cherry, pomegranate, mocha, licorice and a potpourri of cooking spice. It's well balanced, with bright acidity and fine-grained tannins. It already dazzles, but hold for even more complexity. Drink 2018–2028.",120.0,93,1,0.976714314511146
93467,Fontodi 2013 Flaccianello della Pieve Sangiovese (Colli della Toscana Centrale),"Made entirely with organically farmed Sangiovese, this opens with aromas mature black-skinned fruit, French oak, exotic spice and a whiff of blue flower. The vibrant palate is both elegant and structured, delivering juicy black cherry, pomegranate, mocha, licorice and a potpourri of cooking spice. It's well balanced, with bright acidity and fine-grained tannins. It already dazzles, but hold for even more complexity. Drink 2018–2028.",120.0,93,1,0.976714314511146
79436,Castelli del Grevepesa 2011 Lamole Gran Selezione  (Chianti Classico),"Made entirely with Sangiovese, this offers lovely aromas of iris, fresh violet, perfumed berry and a whiff of sweet baking spice. The elegantly structured palate doles out juicy black cherry, crushed raspberry, mocha, white pepper and cinnamon while firm, velvety tannins offer support. It closes on a tobacco note. It's already delicious but hold for complexity. Drink 2016–2021.",60.0,94,1,0.9766792358100255
77450,Summerwood 2012 Senito Red (Paso Robles),"An extremely dense nose reveals espresso bean, blackberry paste, caramelized berries, black pepper and a hint of tobacco, reminiscent of a fruit-laced, heavily spiced crème brûlée. The blend of 54% Cabernet Sauvignon, 23% Merlot, 17% Cabernet Franc and 5% Syrah is silky on the palate with oregano, dill and fennel giving nuance to dried blueberry fruit, laid across a powerful structure. Drink 2016–2027.",60.0,93,1,0.976654076476342
107661,Summerwood 2012 Senito Red (Paso Robles),"An extremely dense nose reveals espresso bean, blackberry paste, caramelized berries, black pepper and a hint of tobacco, reminiscent of a fruit-laced, heavily spiced crème brûlée. The blend of 54% Cabernet Sauvignon, 23% Merlot, 17% Cabernet Franc and 5% Syrah is silky on the palate with oregano, dill and fennel giving nuance to dried blueberry fruit, laid across a powerful structure. Drink 2016–2027.",60.0,93,1,0.976654076476342
108318,Centovigne 2012 Il Centovigne Red (Coste della Sesia),"A fragrant blend of 80% Nebbiolo and 20% Vespolina and Croatina, this stunning red offers enticing scents of dark-skinned berry, tilled soil, new leather, dark spice and a balsamic note. Elegant, structured and savory, it boasts juicy black-cherry, raspberry, white-pepper, cinnamon and tobacco flavors set against a backbone of firm, refined tannins and fresh acidity. Drink 2019–2030.",16.0,92,1,0.9766514664421002
7994,Paul Dolan 2005 Deep Red Red (Mendocino),"The descriptor Deep Red perfectly captures the essence of this blend of Petite Sirah, Zinfandel, Syrah and Grenache. It's rich and full-bodied, with expressive, complex red wine flavors of red and black currants, spiced red plums, crushed pepper and hints of dark chocolate and anise. The tannic structure is wonderfully soft and intricate. Drink this beautiful wine now and for the next several years.",40.0,92,1,0.9766507527167149
112735,Harlan Estate 1999 Red (Napa Valley),"An exceptional wine. Fragrant, with plenty of plum, black cherry, cedar and spice aromas. On the palate, it's silky smooth, elegant and fresh, yet packed with complex layers of blackberry, cassis, chocolate, coffee, anise, sage, thyme and cherry flavors. Marked by an exquisite textural elegance and harmonious balance, it displays a fine blend of firm, supple tannins and appropriate acidty that support great length on the finish.",200.0,96,1,0.9766248287882786
40880,Poggio di Sotto 2010  Brunello di Montalcino,"Stunning and fragrant, this elegantly structured wine opens with a fragrance of pressed violet, perfumed red berry, leather, white pepper and a whiff of mint. The vibrant, silky palate offers black raspberry, wild cherry, cinnamon and licorice alongside firm, refined tannins and bright acidity. It's loaded with finesse and already has great depth but hold for more complexity. Drink 2018–2028.",290.0,97,1,0.9766078900649025
40888,Fuligni 2010 Riserva  (Brunello di Montalcino),"The nose is still a bit closed but eventually reveals black-skinned berry, dark spice, iris and a whiff of tilled soil. The palate is more expressive and downright delicious, offering juicy black cherry, raspberry jam, cinnamon and a touch of exotic spice. Firm, fine-grained tannins and fresh acidity provide the framework while a licorice note closes the lingering finish. Drink 2020–2032.",195.0,96,1,0.9766051685593977
74194,Travaglini 2010 Riserva  (Gattinara),"Elegant and structured, this opens with exquisite scents of cedar, chopped herb, pressed rose, menthol and perfumed berry. The luminous palate is loaded with finesse, delivering bright red cherry, chopped red raspberry, licorice, clove and mineral. Firm, refined tannins and vibrant acidity provide impeccable balance and support. Hold for even more complexity. Drink 2018 through 2030.",60.0,95,1,0.9765979969475267
53687,L'Aietta 2012  Brunello di Montalcino,"Captivating wild berry, rose, chopped herb and baking spice aromas take center stage in this earthy, stunning wine. The palate mirrors the nose in vibrancy, delivering tight layers of wild cherry, star anise and white pepper notes. Fresh acidity and firm, refined tannins provide a polished framework. It's loaded with finesse and already delicious, but hold for even more complexity. Drink 2020–2032.",75.0,95,1,0.9765761235742609
110699,Rappahannock Cellars 2012 Meritage (Virginia),"This wine is a blend of about equal parts Cabernet Sauvignon and Merlot, with a balance of Cabernet Franc and Petit Verdot. The nose is toast and oak driven, bringing notes of charred currant and dark-roast coffee. Medium bodied on the palate, structured tannins offer support to flavors of racy red and black currant, red plum skin and toasted vanilla.",34.0,86,1,0.9764831118516983
38994,Michele Satta 2008 Cavaliere Sangiovese (Toscana),"Blue flowers, wild berries, leather, dried herb and tilled soil are just some of the aromas you'll find on this stunning wine, along with a balsamic note. Made entirely with Sangiovese, the smooth, structured palate delivers layers of black cherries, crushed raspberries, white pepper, clove, dried mint and sage inside a framework of velvety tannins. A tobacco note tops off the lingering finish. Enjoy through 2020.",75.0,95,1,0.9762704182210675
11892,Guado al Melo 2011 Atis Red (Toscana),"Intense aromas of red currants, cedar, spice, crushed mint, blue flowers and a whiff of grilled bell pepper lead the nose of this blend of 80% Cabernet Sauvignon, 10% Merlot and 10% Cabernet Franc. The palate delivers dried black cherries, menthol, clove, white pepper and licorice alongside firm, fine-grained tannins. Drink 2016–2021.",70.0,90,1,0.9762338103942532
91273,Campo di Sasso 2012 Insoglio del Cinghiale Red (Toscana),"This delicious blend of Syrah, Cabernet Franc, Merlot and Petit Verdot opens with aromas of ripe black fruit, berries, tilled soil, blue flower and spice. The concentrated palate delivers fleshy black cherry, red currants, black pepper and graphite alongside smooth tannins. The long finish closes on a licorice note.",30.0,91,1,0.9762147584911934
68980,Amantis 2010 Riserva  (Brunello di Montalcino),"Classic Sangiovese aromas of wild berry, blue flower, underbrush and a whiff of new leather emerge on this full-bodied red. The structured elegant palate delivers juicy morello cherry, crushed raspberry, grilled herb, licorice, pipe tobacco and baking spice framed in firm, fine-grained tannins. Drink 2018–2028.",85.0,93,1,0.9762140262804505
77169,Caparzo 2011 Riserva  (Brunello di Montalcino),"After a few swirls of the glass, this elegant red releases aromas of ripe wild berry, pipe tobacco, dried herb and a whiff of dark spice. The supple succulent palate doles out fleshy black cherry, baking spice and a hint of licorice framed in velvety tannins. Smooth and delicious, it's already approachable, but will offer fine drinking for several years or more. Drink through 2021.",80.0,93,1,0.9761846728538439
5715,Pio Cesare 2011  Barbaresco,"Underbrush, tilled soil, violet, pressed rose petal and ripe berry aromas emerge on this polished, full-bodied red. The palate shows nice tension, offering juicy wild cherry, raspberry, ground clove, cinnamon and chopped herb framed by fine-grained tannins. A licorice note closes the firm finish.",60.0,93,1,0.9761748262031582
80522,Sesti 2010 Phenomena Riserva  (Brunello di Montalcino),"Scorched soil, underbrush, pressed violet, oak, ripe berry and cured meat aromas lead the way along with a whiff of menthol. The bold, structured palate offers black raspberry jam, mature wild cherry, baking spice, toast and dried herb framed in assertive, tightly woven tannins. Give this time to unfold and develop fully. Drink 2020–2030.",132.0,93,1,0.9761688916010676
91591,Produttori del Barbaresco 2011 Rio Sordo  (Barbaresco),"New leather, wild berry, violet, white pepper and dark spice aromas come together in the glass. The elegantly structured savory palate offers a nice depth of flavors including ripe morello cherry, crushed raspberry, star anise and clove. Tightly wound refined tannins provide the firm polished framework. Drink 2018–2028.",58.0,93,1,0.9761519866534725
24635,Il Colle 2011  Brunello di Montalcino,"Red berry, wild mint, crushed rose, forest floor and new leather are just some of the aromas you'll find on this fragrant delicious red. Seamlessly boasting structure and finesse, the full-bodied palate displays layers of succulent morello cherry, raspberry compote, licorice and cinnamon while firm velvety tannins lend support and a polished texture. A savory saline note wraps up the lingering finish. Drink 2018–2026.",45.0,96,1,0.9761447405009276
92277,Siro Pacenti 2011 Vecchie Vigne  (Brunello di Montalcino),"Underbrush, sun-baked earth, black spice, menthol and mature dark-skinned fruit aromas jump out of the glass. The bold, full-bodied palate doles out raspberry jam, ripe Marasca cherry, ground pepper and licorice alongside firm, fine-grained tannins that provide seamless support. It's brawny and bold but the refined tannins also lend a measure of finesse.",70.0,93,1,0.9761405887822253
55692,Fumanelli 2009  Amarone della Valpolicella Classico,"Pressed blue flower, ripe black-skinned berry, baking spice, tobacco and leather aromas come together on this round, full-bodied wine. The delicious palate offers juicy wild cherry, raspberry jam, vanilla, cinnamon and licorice while pliant, velvety tannins offer elegant support. It deftly combines power and finesse. Drink through 2024.",80.0,94,1,0.9761077694192981
