,title,description,price,points,cluster_label,cosine_similarity
76126,Chateau Ste. Michelle 2006 Ethos Late Harvest White Riesling (Columbia Valley (WA)),"This is just this side of unctuous, a decadently ripe and rich late harvest Riesling. The residual sugar is at 23%, the alcohol a moderate 8%, and the balance impeccable, with a buoyant underpinning to the intense sweetness. It avoids sugary granularity as well, offering seamless, concentrated fruit that piles on flavors of peach, apricot, banana, mango, papaya and melon in wild profusion, trailing into sweet tea and honey. Apart from the winery's Single Berry Select Trockenbeerenauslese project with Ernie Loosen, this is the best dessert wine made in Washington.",40.0,96,9,0.32189046444963265
40898,Boekenoogen 2007 Chardonnay (Santa Lucia Highlands),"All the oaky, leesy richness is there, with buttered toast, crème brûlée and smoky buttercream, and tons of fruity ripeness, with a blast of Meyer lemon, pineapple, white peach and apricot. Yet there's also a firm, steely minerality, and, despite the dryness, maybe even a delicious touch of botrytis. The acidity is mouthwatering.",34.0,96,9,0.3044317064252736
52227,Paul Hobbs 2010 Edwards James Estate Wente Selection Chardonnay (Russian River Valley),"There isn't a Chardonnay out there as rich, opulent and delicious as this one. It dazzles with tropical fruit, pear, peach, green apple, honey, vanilla and cinnamon spice flavors. Brisk, lime-driven acidity provides beautiful balance. It's oaky, but the smoky, buttered-toast and butterscotch notes are nearly perfect. Drink now with rich crab, lobster or scallop dishes.",75.0,95,9,0.4187832435204889
52224,Paul Hobbs 2010 Edwards James Estate Bato Selection Chardonnay (Russian River Valley),"This is a Chardonnay for red wine lovers. It's full bodied and oaky, and it grows better as it warms in the glass. Airing brings out sweet honey, orange jam, apricot and tropical fruit favors, yet the acidity and minerality also develop, providing balance. The oak develops too, with buttered toast and butterscotch notes bringing additional richness.",75.0,95,9,0.4097452016975944
90982,Williams Selyem 2008 Allen Vineyard Chardonnay (Russian River Valley),"Amazingly rich, one of the most opulent Chardonnays you can drink now. Just wows the mouth with pineapple, pear, exotic tropical fruit, crème brûlée, vanilla custard, buttered toast and cinnamon spice flavors that go on and on through the finish. Also shows fine, tart acidity, which provides needed balance. Yes, it's superripe, but this is what California Chardonnay does at its best.",50.0,95,9,0.3879039364758562
43230,Sineann 2013 Riesling (Oregon),"This sweet, luscious, dessert-style wine keeps enough acidity to contrast and compensate for the sugar. There's nothing flabby here, but how sweet it is! Caramel apples, molasses, maple syrup and honey coalesce around concentrated fruits, ranging from citrus through tropical. Orange and peach, pineapple and papaya are all to be found. A half bottle is rich enough to satisfy four tasters.",24.0,95,9,0.35202386799165314
84412,Rochioli 2010 Sweetwater Vineyard Chardonnay (Russian River Valley),"One word describes this Chardonnay: fabulous. It's really everything a California Chardonnay can deliver. Ripe tropical fruit, pear, green apple and honey flavors are wrapped into buttery, smoky oak. The richness is brightened by crisp acidity and a touch of minerals, showing its pedigree with every nuance. Drink soon, to enjoy its youthful beauty.",60.0,95,9,0.3462651920197419
90987,Au Bon Climat 2007 Los Alamos Vineyard Chardonnay (Santa Barbara County),"Massively fruity and oaky, this is an atom bomb of a Chardonnay. You either love this style or you hate it. The pineapple tart, apricot, pear, peach, crème brûlée, buttered toast, vanilla cream and cinnamon spice flavors go on and on. Beyond the utter richness is firm acidity and a bracing minerality. Defines California-style decadence, but drink now, as the wine will quickly go downhill.",25.0,95,9,0.3453522750115279
68938,Prinz Salm 2011 Berg Roxheim Erste Lage Trockenbeerenauslese Riesling (Nahe),"Scents of sweet spice and orange marmalade waft exuberantly from this honey-kissed TBA. Lusciously sweet, the palate undulates with waves of mango, melon and pineapple flavor, accented with notes of potpourri and saffron. Lingers long with a shower of delicate acidity.",237.0,95,9,0.33902238388621425
98010,Nicolaysen Family Vineyards 2001 Late Harvest Alisos Vineyard Gewürztraminer (Santa Barbara County),"At nearly 10 years of age, this beautiful Gewürz shows how well a good California dessert wine can age. It's still brisk in clean acidity, but is honeyed and sweet, with nearly 19% residual sugar. Shows rich, exotic pineapple, tangerine marmalade, gingerbread, apricot jam, buttered toast, crème brûlée, vanilla cream and spice flavors, leading to a long, deliriously delicious finish. A heady, flamboyantly sweet wine to drink now.",50.0,95,9,0.3272416702183274
