,title,description,price,points,lda_label,9
107165,Grimaldi Bruna 2013 Badarina  (Barolo),"A balsamic note of menthol, dark culinary spice, crushed herb, new leather and wild berry aromas come together in the glass. Firmly structured but extraordinarily refined, the palate doles out red cherry, crushed strawberry, tobacco and cinnamon set against tightly woven refined tannins. Lively acidity lends balance and energy while a licorice note wraps around the lingering finish. Drink 2025–2043.",75.0,97,9,0.9742792405445788
79436,Castelli del Grevepesa 2011 Lamole Gran Selezione  (Chianti Classico),"Made entirely with Sangiovese, this offers lovely aromas of iris, fresh violet, perfumed berry and a whiff of sweet baking spice. The elegantly structured palate doles out juicy black cherry, crushed raspberry, mocha, white pepper and cinnamon while firm, velvety tannins offer support. It closes on a tobacco note. It's already delicious but hold for complexity. Drink 2016–2021.",60.0,94,9,0.9742785721128268
43244,Sottimano 2012 Fausoni  (Barbaresco),"This beautifully balanced wine boasts and enviable combination of structure and finesse. It opens with enticing aromas of pressed rose, iris, wild berry, cake spice and a whiff of pressed powder while the full-bodied palate delivers ripe black cherry, crushed raspberry, white pepper, star anise and clove. Firm, ultra-fine tannins provide the framework. Drink 2020–2032.",58.0,94,9,0.9742777248156343
21345,Terenzi 2010 Riserva Madrechiesa  (Morellino di Scansano),"Made entirely with Sangiovese, this structured wine opens with fruit and spice aromas of blackberry, raspberry, white pepper and clove alongside hints of leather and tar. The juicy palate delivers a core of vibrant black cherry accented with white pepper and cinnamon-spice. Bracing but refined tannins carry through to the long finish. Give this time to fully develop complexity. Drink 2015–2022.",55.0,94,9,0.9742769972848634
108110,San Felice 2011 Vigorello Sangiovese (Toscana),"A pure Sangiovese, this opens with varietal aromas including fragrant blue flowers, perfumed berries, tilled soil, forest floor and a whiff of cake spice. The structured, elegant palate delivers mature black cherry, clove, tobacco and licorice alongside a backbone of firm, fine-grained tannins. Give it time to fully develop. Drink 2017–2023.",55.0,90,9,0.974274997246076
68980,Amantis 2010 Riserva  (Brunello di Montalcino),"Classic Sangiovese aromas of wild berry, blue flower, underbrush and a whiff of new leather emerge on this full-bodied red. The structured elegant palate delivers juicy morello cherry, crushed raspberry, grilled herb, licorice, pipe tobacco and baking spice framed in firm, fine-grained tannins. Drink 2018–2028.",85.0,93,9,0.9735262231381477
107183,Paolo Scavino 2013 Monvigliero  (Barolo),"Aromas of red berry, rose petal, blue flower, crushed herb and a whiff of espresso lift out of the glass along with a menthol note. The taut vibrant palate offers crushed strawberry, tart cherry, white pepper and star anise alongside tightly knit fine-grained tannins. It's extremely elegant but still youthfully austere at this stage so give it several more years to unwind. Drink 2023–2038.",69.0,95,9,0.9735257377674984
110916,Attilio Ghisolfi 2011 Bussia  (Barolo),"Alluring aromas of pressed violet, iris, perfumed berry, tilled soil and a whiff of leather show tremendous class and pedigree. On the structured but elegant palate, notes of tobacco, anise, chopped mint and clove back up the core of crushed black cherry, while assertive, fine-grained tannins provide the backbone. This is still young and tight so hold for complexity. Drink 2021–2031.",60.0,94,9,0.9735256469637238
77169,Caparzo 2011 Riserva  (Brunello di Montalcino),"After a few swirls of the glass, this elegant red releases aromas of ripe wild berry, pipe tobacco, dried herb and a whiff of dark spice. The supple succulent palate doles out fleshy black cherry, baking spice and a hint of licorice framed in velvety tannins. Smooth and delicious, it's already approachable, but will offer fine drinking for several years or more. Drink through 2021.",80.0,93,9,0.9735256053078576
80522,Sesti 2010 Phenomena Riserva  (Brunello di Montalcino),"Scorched soil, underbrush, pressed violet, oak, ripe berry and cured meat aromas lead the way along with a whiff of menthol. The bold, structured palate offers black raspberry jam, mature wild cherry, baking spice, toast and dried herb framed in assertive, tightly woven tannins. Give this time to unfold and develop fully. Drink 2020–2030.",132.0,93,9,0.9735255441196469
92277,Siro Pacenti 2011 Vecchie Vigne  (Brunello di Montalcino),"Underbrush, sun-baked earth, black spice, menthol and mature dark-skinned fruit aromas jump out of the glass. The bold, full-bodied palate doles out raspberry jam, ripe Marasca cherry, ground pepper and licorice alongside firm, fine-grained tannins that provide seamless support. It's brawny and bold but the refined tannins also lend a measure of finesse.",70.0,93,9,0.9735250131980927
40881,Gianni Brunelli 2010 Riserva  (Brunello di Montalcino),"Underbrush, dark-skinned berry, chopped mint and cooking spice aromas lead the way on this fabulous, structured wine. The full-bodied palate delivers a juicy core of ripe black cherry while white pepper, cinnamon, dried herb and a balsamic note provide the backdrop. Firm but refined tannins and fresh acidity provide balance and support. Drink 2018–2030.",100.0,97,9,0.9735245632159867
98399,Arpepe 2007 Sassella Vigna Regina Riserva  (Valtellina Superiore),"This radiant, fragrant Nebbiolo opens with a potpourri of scents including aromatic herb, leather, cedar, pressed rose petal and dark spice. The luminous, subtle palate is loaded with finesse, delivering juicy red cherry, cinnamon, star anise, white pepper and pipe tobacco. It's impeccably balanced, with noble tannins and bright acidity. Drink now or hold for even more complexity. Drink through 2032.",105.0,96,9,0.973524501721782
23006,Castelgiocondo 2012  Brunello di Montalcino,"Fresh, alluring aromas of wild berry, pressed violet, dark baking spice and a whiff of new leather all come together in the glass. The firm full-bodied palate offers ripe black cherry, mature plum, cinnamon, licorice and a hint of tobacco. Chewy tannins and bright acidity provide support and balance. Drink 2019–2027.",79.0,93,9,0.9735244921148054
39816,Livio Sassetti 2010 Pertimali Riserva  (Brunello di Montalcino),"Here's a soulful red with earthy aromas wet soil, underbrush, ripe, violet, berry, leather and a funky whiff of game. The palate presents juicy wild cherry, crushed black raspberry, white pepper, cinnamon and grilled herb alongside firm, refined tannins and bright acidity. A tobacco note closes the finish. It's already accessible but also shows staying power. Drink 2018–20230.",110.0,95,9,0.973524489738429
93449,Marchesi de' Frescobaldi 2013 Montesodi Sangiovese (Toscana),"Made with Sangiovese, this vibrant red opens with aromas of fresh violet, woodland berry, underbrush, new leather and a balsamic note. The linear, elegant palate delivers crushed raspberry, wild cherry, star anise and a hint of white pepper. It boasts youthful tension, with taut polished tannins and bright acidity that give it an ageworthy structure. Give it a few more years to come together. Drink 2019–2028.",44.0,93,9,0.9735244703140827
24635,Il Colle 2011  Brunello di Montalcino,"Red berry, wild mint, crushed rose, forest floor and new leather are just some of the aromas you'll find on this fragrant delicious red. Seamlessly boasting structure and finesse, the full-bodied palate displays layers of succulent morello cherry, raspberry compote, licorice and cinnamon while firm velvety tannins lend support and a polished texture. A savory saline note wraps up the lingering finish. Drink 2018–2026.",45.0,96,9,0.9735243913868448
14882,Michele Chiarlo 2012 Reyna  (Barbaresco),"A lovely medley of iris, violet, mature berry and cake spice aromas emerge on this polished, structured wine. The elegant palate doles out juicy Morello cherry, black raspberry, white pepper, chopped herb and a licorice note while firm, fine-grained tannins provide the framework. It's still tightly wound and needs time to fully develop. Drink 2018–2027.",39.0,93,9,0.9735243857765645
102730,Revello Fratelli 2013 Gattera  (Barolo),"Intensely floral scents of fragrant blue flower and rose mingle with red berry and a whiff of dark spice. On the elegant, structured palate, star anise and cinnamon accent juicy Marasca cherry and crushed raspberry. Firm refined tannins and bright acidity provide seamless support. It's savory and loaded with finesse. Drink 2023–2035.",55.0,93,9,0.9735239893839784
41881,Vallana 2007  Gattinara,"This fragrant Nebbiolo opens with intense, ample aromas of kitchen spice, chopped herb, leather, dark-skinned berry, tilled soil and a whiff of pressed rose petal. On the firmly structured smooth palate, notes of licorice, cinnamon and truffle accent a core of juicy dark cherry. Polished tannins provide the framework while a mineral vein energizes the finish. Drink through 2022.",32.0,94,9,0.9735238021847645
5715,Pio Cesare 2011  Barbaresco,"Underbrush, tilled soil, violet, pressed rose petal and ripe berry aromas emerge on this polished, full-bodied red. The palate shows nice tension, offering juicy wild cherry, raspberry, ground clove, cinnamon and chopped herb framed by fine-grained tannins. A licorice note closes the firm finish.",60.0,93,9,0.9735237355317442
91591,Produttori del Barbaresco 2011 Rio Sordo  (Barbaresco),"New leather, wild berry, violet, white pepper and dark spice aromas come together in the glass. The elegantly structured savory palate offers a nice depth of flavors including ripe morello cherry, crushed raspberry, star anise and clove. Tightly wound refined tannins provide the firm polished framework. Drink 2018–2028.",58.0,93,9,0.9735237296235928
26257,Fattoria di Corsignano 2010 L'Imperatrice Gran Selezione  (Chianti Classico),"Full-bodied and refined, this opens with aromas of mature, spiced plum, violet, tilled soil and truffle. The firm palate offers up crushed black cherry, raspberry, ground black pepper and anise alongside a backbone of fresh acidity and firm tannins. A note of Mediterranean herb signals the close. It already has nice depth but hold for more complexity. Drink 2017–2025.",70.0,93,9,0.9735235350459678
6979,Prinsi 2008 Fausoni Riserva  (Barbaresco),"Alluring aromas of blue flower, leather, menthol, dark berry, baking spice and a balsamic note lead the way on this full-bodied, elegant red. The palate doles out ripe black cherry, while notes of clove, white pepper, tobacco, sage and licorice add depth. It's nicely balanced with firm, ripe tannins. Drink through 2023.",62.0,92,9,0.9735235174924152
76843,Dosio 2009 Fossati  (Barolo),"Fragrant berry, blue flower, rose petal, baking spice and a balsamic note lead the nose on this sleek, structured wine. The palate doles out crunchy red-cherry, juicy strawberry, clove, cinnamon and savory herb shadings alongside firm yet polished tannins and surprisingly fresh acidity for a hot vintage. It's loaded with finesse and already accessible. Drink through 2019.",75.0,93,9,0.9735234411585256
15207,Dosio 2012 Serradenari Fossati  (Barolo),"Aromas of coffee, toast, licorice and a slight whiff of cellar floor lead the way. On the ripe, dense palate, anise and baking spice accent black raspberry and wild cherry. Firm, fine-grained tannins and fresh acidity provide the framework while a hint of orange zest signals the close. It's already surprisingly accessible. Drink 2017–2022.",75.0,90,9,0.9735233053737083
23869,Dosio 2012 Serradenari Fossati  (Barolo),"Aromas of coffee, toast, licorice and a slight whiff of cellar floor lead the way. On the ripe, dense palate, anise and baking spice accent black raspberry and wild cherry. Firm, fine-grained tannins and fresh acidity provide the framework while a hint of orange zest signals the close. It's already surprisingly accessible. Drink 2017–2022.",75.0,90,9,0.9735233053737083
105331,Livio Sassetti 2011 Pertimali  (Brunello di Montalcino),"Floral and refined, this opens with alluring scents of violet, iris, perfumed berry, earth and a whiff of pressed powder. The savory, elegant palate offers up juicy wild cherry, raspberry, truffle, anise and white pepper framed in a network of silky tannins. It's already extremely accessible and will offer fine drinking pleasure for the near and mid-term.",55.0,94,9,0.973523133720949
55692,Fumanelli 2009  Amarone della Valpolicella Classico,"Pressed blue flower, ripe black-skinned berry, baking spice, tobacco and leather aromas come together on this round, full-bodied wine. The delicious palate offers juicy wild cherry, raspberry jam, vanilla, cinnamon and licorice while pliant, velvety tannins offer elegant support. It deftly combines power and finesse. Drink through 2024.",80.0,94,9,0.9735230348637521
25074,Le Potazzine 2010  Brunello di Montalcino,"Loaded with finesse, this opens with aromas of pressed violet, perfumed berry, orange zest and whiff of forest floor. The vibrant palate delivers wild red cherry, tangy cranberry, baking spice, grilled herb and anise alongside firm, polished tannins and bright acidity. It's already tempting but give it time to develop fully. Drink 2018–2028.",95.0,94,9,0.9735228739863923
43240,Palladino 2011 Parafada  (Barolo),"Full-bodied and delicious, this opens with aromas of red berry, rose, underbrush, kitchen spice and a balsamic note. The structured palate doles out juicy wild cherry, crushed raspberry, clove, white pepper, grilled herb, vanilla and mineral alongside firm, fine-grained tannins. It already has nice depth but hold for more complexity. Drink 2019–2031.",68.0,94,9,0.973522762574875
105336,Caprili 2010 AdAlberto Riserva  (Brunello di Montalcino),"Pressed blue flower, ripe dark-skinned berry, forest floor and baking spice aromas emerge on this big, bold red. The full-bodied palate delivers dried black cherry, ground pepper, anise and mocha alongside ripe, velvety tannins. It's warm but has enough fruit to support the hefty alcohol. Drink 2018–2025.",85.0,94,9,0.9735225424494391
50208,Cordella 2011  Brunello di Montalcino,"Tilled soil, forest floor, mature black-skinned fruit, leather and a truffle note come together in the glass. The firmly structured palate presents juicy black cherry, crushed raspberry, cinnamon, vanilla and an earthy hint of game while assertive, close-grained tannins provide support. Give it a few years for the tannins to relax then enjoy. Drink 2019–2023.",85.0,90,9,0.9727248176127518
105342,Molino di Sant'Antimo 2010 Riserva  (Brunello di Montalcino),"Scents of leather, truffle, ripe berry and a note of crushed blue flower slowly take shape on this full-bodied red. The firmly structured palate delivers ripe black cherry, crushed raspberry, star anise, clove, tobacco and a note of grilled herb. Youthfully austere tannins provide the framework. Drink 2019–2029.",55.0,94,9,0.9727242277179405
107703,Ceretto 2011 Prapò  (Barolo),"Aromas of mature berry, menthol, coffee bean, toast and dark cooking spice emerge on this bracing wine. The firmly structured palate delivers dried black cherry, espresso, French oak, licorice, chopped herb and tobacco set against bracing, close-grained tannins and the warmth of alcohol. The tannins will need years to unwind.",110.0,90,9,0.9727238964457474
102988,Ciacci Piccolomini d'Aragona 2011  Brunello di Montalcino,"Earthy and structured, this opens with aromas suggesting underbrush, grilled porcini, sunbaked earth, wild berry and dried aromatic herb. The big, bold palate doles out layers of mature black cherry, raspberry jam, licorice, sage, tobacco and black tea. Firm, velvety tannins provide structure and finesse. Drink 2019–2029.",60.0,93,9,0.9727230514298296
34927,Adriano Marco & Vittorio 2013 Sanadaive  (Barbaresco),"Enticing scents of fragrant blue flower, ripe red berry, baking spice, menthol and new leather lead the way. Fresh and elegant, the palate delivers juicy red cherry, raspberry, cinnamon, white pepper and licorice while firm, polished tannins lend structure and a smooth mouthfeel. Drink 2018–2023.",30.0,94,9,0.9727229213695512
80138,Castello di Ama 2010 San Lorenzo Gran Selezione  (Chianti Classico),"Impeccably balanced and extremely elegant, this opens with a multifaceted fragrance of perfumed berry, crushed blue flower, menthol, baking spice and just a hint of new leather. The graceful palate offers layers of succulent wild cherry, white pepper, licorice, mint and eucalyptus alongside firm, polished tannins and fresh acidity. It's sleek and already tempting but hold for complexity. Drink 2016–2030.",52.0,95,9,0.9727227696583145
75159,Renato Ratti 2013 Marcenasco  (Barolo),"Wild berry, crushed herb, violet and baking spice scents lift out of the glass along with a whiff of menthol. Focused and elegantly structured, the delicious palate doles out ripe Marasca cherry, raspberry compote, cinnamon, sage and white pepper, while refined tannins and bright acidity provide supple support and impeccable balance. Drink 2023–2033.",50.0,95,9,0.9727227539151255
24832,Arnaldo Caprai 2012 25 Anni  (Montefalco Sagrantino),"Enticing and earthy, this opens with compelling aromas of truffle, tobacco, black-skinned fruit, menthol and a whiff of blue flower. The palate is both structured and elegant, delivering dried morello cherry, prune and pipe tobacco framed in taut fine-grained tannins that give it a firm velvety texture. It's still tightly wound and needs time. Drink 2022–2032.",100.0,94,9,0.9727226449759506
79202,Passopisciaro 2013 Contrada C Nerello Mascalese (Terre Siciliane),"Perfumed berry, fragrant blue flower, cake spice and leather are just some of the alluring scents you find on this firmly structured red. The elegant, full-bodied palate offers red cherry, raspberry, clove, menthol and licorice alongside a backbone of tightly wound but refined tannins and bright acidity. Give this a few more years to fully develop. Drink 2019–2025.",59.0,93,9,0.9727225136574927
115872,Feudi di San Gregorio 2010 Piano di Montevergine Riserva  (Taurasi),"Mature black-skinned berry, ripe plum, menthol, leather and tobacco are just some of the aromas that emerge on this full-bodied red. The firm, spicy palate delivers dried black cherry, blackberry, ground pepper, clove, espresso and licorice alongside a backbone of youthfully assertive but refined tannins. Give it time to fully develop. Drink 2020–2035.",65.0,93,9,0.9727225105688773
83283,Campogiovanni 2012  Brunello di Montalcino,"Forest floor, truffle, new leather, ripe berry and a balsamic note are some of the aromas you'll find in this delicious red. The fresh, chewy palate doles out fleshy black cherry, chopped mint and white pepper notes, while big, round tannins provide structure. It's already enjoyable but will offer years of fine drinking. Enjoy 2018–2024.",60.0,93,9,0.9727220330534772
111052,Campogiovanni 2012  Brunello di Montalcino,"Forest floor, truffle, new leather, ripe berry and a balsamic note are some of the aromas you'll find in this delicious red. The fresh, chewy palate doles out fleshy black cherry, chopped mint and white pepper notes, while big, round tannins provide structure. It's already enjoyable but will offer years of fine drinking. Enjoy 2018–2024.",60.0,93,9,0.9727220330534772
92260,Caparzo 2011 La Casa  (Brunello di Montalcino),"This elegantly structured red opens with aromas of dark-skinned berry, sunbaked earth, new leather, thyme and a whiff of pipe tobacco. The balanced, polished palate offers wild cherry, strawberry, vanilla, coffee and star anise alongside integrated tannins. It's already accessible and will offer fine drinking over the next several years. Drink through 2021.",79.0,93,9,0.9727219572855078
53677,Baricci 2012  Brunello di Montalcino,"Enticing perfumed berry, violet, new leather and a truffle scents emerge in this textbook Brunello. On the savory, full-bodied palate, licorice, clove and chopped herb flavors accent a juicy core of ripe black cherry fruit. Firm, refined tannins provide structure. It's already tempting but hold for even more complexity. Drink 2020–2032.",50.0,96,9,0.9727218371371621
107175,Aldo Conterno 2013 Bussia Cicala  (Barolo),"Aromas of dark berry, iris, menthol and a whiff of oak emerge on this vibrant wine. Firmly structured but loaded with finesse, the palate delivers ripe Marasca cherry, crushed black raspberry, vanilla, savory mineral and thyme alongside fine-grained tannins. A licorice note wraps around the tight finish. This is still primary so be sure to give it time to fully develop. Drink 2025–2045.",150.0,96,9,0.9727214061198854
74174,Massolino 2010 Vigna Rionda Riserva  (Barolo),"This stunning wine opens with scents of tilled earth, leather, pipe tobacco, forest floor and wild berry. The focused, vibrant palate delivers ripe red cherry, white pepper, grilled herb, licorice and an energizing mineral note. Youthfully austere, refined tannins and fresh acidity provide impeccable balance and an impressive, ageworthy structure. Drink 2020–2045.",150.0,96,9,0.9727207936645456
42754,Colombera & Garella 2012 Pizzaguerra  (Lessona),"A savory blend of 95% Nebbiolo and 5% Vespolina, this opens with lovely scents of fragrant purple flower, tilled soil, woodland berry, dark spice, new leather and a whiff of chopped herb. The polished palate offers mouthwatering black cherry, crushed raspberry, baking spice and star anise framed in firm, elegant tannins. Drink 2017–2024.",35.0,93,9,0.9727207386568149
19552,Fattoria Le Pupille 2011 Poggio Valente Riserva  (Morellino di Scansano),"This opens with aromas of violet, ripe berry, orange zest, toasted oak and a whiff of Mediterranean scrub. The structured palate offers mature cherry, white pepper, licorice, well-integrated oak spices, vanilla and grilled sage alongside firm, polished tannins. Showing the heat of the vintage, it's a bit warm on the midpalate but it still retains finesse.",50.0,89,9,0.9727206468871953
74472,Fattoria Le Pupille 2011 Poggio Valente Riserva  (Morellino di Scansano),"This opens with aromas of violet, ripe berry, orange zest, toasted oak and a whiff of Mediterranean scrub. The structured palate offers mature cherry, white pepper, licorice, well-integrated oak spices, vanilla and grilled sage alongside firm, polished tannins. Showing the heat of the vintage, it's a bit warm on the midpalate but it still retains finesse.",50.0,89,9,0.9727206468871953
60301,Luigi Baudana 2011 Baudana  (Barolo),"Alluring aromas of ripe black-skinned fruit, cooking spice, eucalyptus and a whiff of game emerge on this full-bodied, earthy wine. The palate demonstrates structure and elegance, delivering mature black cherry marinated in spirits, licorice, pipe tobacco, clove and balsamic notes alongside firm, velvety tannins. While this is already almost accessible it will offer years of drinking pleasure.",85.0,94,9,0.9727204122139269
