,title,description,price,points,lda_label,4
103048,Virage 2011 Red (Napa Valley),"Made in what the producer calls a Right-Bank Tradition, this red wine combines 69% Cabernet Franc with 27% Merlot and 4% Cabernet Sauvignon to classy, restrained effect. Perfumed in cedar and pencil shavings, it has fine, integrated tannins and an elegance to the lengthy, cassis-kissed finish.",54.0,91,4,0.9549914308340536
97130,Lionel Osmin & Cie 2011 Malbec (Cahors),"Bold fruit characterizes this firm, fruity Cahors. It has the dark tannins of Malbec, which are supported by the rich black-fruit flavor and touches of licorice, black cherry and black currant. Age this for another 2–3 years.",19.0,89,4,0.954991157794783
48469,Joseph Phelps 2014 Estate Grown Cabernet Sauvignon (Napa Valley),"This wine is predominately Cabernet Sauvignon, with smaller amounts of other Bordeaux red varieties. Together, they offer bold, ripe red-currant and -berry flavors, with a rich entry and gravelly texture. Highly stylized, grippy tannins and a leather note provide additional strength.",75.0,93,4,0.9549911190799171
101193,Laurel Glen 2012 Counterpoint Cabernet Sauvignon (Sonoma Mountain),"This is the winery's more accessible and approachable Cabernet, ready to drink. Robust flavors of tobacco and brambly blackberry provide a nod to the mountain provenance. The wine spent more than a year in oak, 30% of it new French and 10% of it new American. The wood flavor is pronounced, a taste of vanilla an endpoint to the finish.",35.0,86,4,0.9549911176626266
63730,Dry Creek Vineyard 2010 The Mariner Meritage (Dry Creek Valley),"This is a lovely wine, based on Cabernet Sauvignon, but comprised of all five classic Bordeaux varieties. It's smooth in tannins and soft in acidity, with luxurious black cherry, blueberry, cassis, plum and new oak flavors. Drink now–2018.",45.0,90,4,0.9549910712309008
74620,Lobo 2012 Wulff Vineyards Cabernet Sauvignon (Napa Valley),"From the Oak Knoll District and estate-grown fruit, this 100% varietal wine has a substantial amount of vanilla and cherry at its heart. Medium bodied, structured and soft, it retains fine-grained tannins that should mellow in the cellar, through 2022.",58.0,92,4,0.9549907383548202
103571,Flora Springs 2011 Hillside Reserve Cabernet Sauvignon (Rutherford),"From a tiny hillside block in Rutherford, this 100% Cab is soft in clove, black currant and olive, juicy yet restrained. It spent almost two years in 90% new French oak, but the presence of oak is subtle and the tannins well-managed, making the wine both enjoyable now and worth cellaring through 2020.",125.0,91,4,0.9549897926241635
78396,Den Hoed 2009 Andreas Cabernet Sauvignon Wallula Vineyard Cabernet Sauvignon (Horse Heaven Hills),"100% Cabernet Sauvignon from Wallula Vineyard, this brooding wine screams of the Horse Heaven Hills with notes of dusty earth, black currant, and bittersweet chocolate. It's tightly coiled and largely about structure with its firm tannins supporting concentrated cherry flavors. Needs time to come into its own but has the stuffing to lay down for a decade or more.",80.0,92,4,0.9549889312889639
17070,Cape Mentelle 2010 Wilyabrup Red (Margaret River),"Named for a Margaret River subregion, Cape Mentelle's Wilyabrup is a blend of Cabernet Sauvignon, Merlot and Cabernet Franc. It's structured and restrained on the palate, easily blending cherry, cedar, leather and earth notes in a truly claret-styled wine whose dry finish picks up hints of black tea. Drink now–2020.",55.0,91,4,0.954987145920039
107962,Andrew Will 2009 Two Blondes Vineyard Red (Yakima Valley),"Two-thirds of the blend is Cabernet Sauvignon and Cabernet Franc, initially tannic with an emphasis on the greener flavors sometimes found in those grapes. It's well-balanced, elegant and tart, with highlights of cinnamon and chocolate from aging in one-third new French oak barrels.",55.0,89,4,0.9549856464007117
108419,Heitz 2010 Martha's Vineyard Cabernet Sauvignon (Oakville),"The mighty Martha's spends three-and-a-half years aging in French Limousin oak barrels. It has years to go, its structure so expertly captured in the bottle, yet still willing to impart a lightness of sage and sarsaparilla, the tannins firm and integrated, with slight hints of cigar, coconut and that ever-famous mint. Drink now through 2025.",225.0,94,4,0.954985492356696
107621,Sparkman 2011 Ruby Leigh Red (Yakima Valley),"This is a Merlot-based blend, tightly wound, with tart berry fruit flavors. It gathers and concentrates into a dense, fruit-laden finish, streaked with espresso and dark chocolate. Though labeled simply Yakima Valley, it's all Red Mountain fruit, mostly from Klipsun.",48.0,91,4,0.9549854754727574
76894,Chateau Ste. Michelle 2007 Canoe Ridge Estate Merlot (Horse Heaven Hills),"A fine effort in this classic vintage, the Merlot is firm, almost muscular, and dappled with fresh herbs—cilantro and basil. The brambly blackberry fruit has the power to more than hold its own after 18 months in two-thirds new French oak.",22.0,91,4,0.9549710798991433
14984,Inherit the Sheep 2013 Cabernet Sauvignon (Coombsville),"This impressive wine from estate-grown fruit, including 10% Cabernet Franc, is tightly woven, fleshy and youthful, with smoky cedar and dark cherry notes. Powerfully structured, it shows a classic approach to ripeness and oak, integrating both well and with restraint.",80.0,90,4,0.9526241070978434
80923,Rutherford Hill 2012 Barrel Select Red (Napa Valley),"Sanguine, this Merlot-dominant blend is juicy with well-toned structure and length. Smaller percentages of Syrah and Malbec provide succulence and softness, while also offering a density of black cherry and berry, finished in dark chocolate.",35.0,88,4,0.9526236129274589
105593,Alain Brumont 2008 Château Bouscassé Red (Madiran),"A powerful, impressive wine. It combines dark, brooding tannins and firm fruits with such an elegant structure and texture. Solid and full of juicy black-plum flavors, it finishes with dry yet voluptuous tannins.",27.0,92,4,0.9526224661409926
84533,Château Roque le Mayne 2015  Castillon Côtes de Bordeaux,"This ripe, smoky wine is structured, full of new oak flavors and dense with both fruit and tannins. Its concentrated, bold blackberry flavors and firm tannins mix with smoky wood notes and acidity. Drink from 2020.",25.0,90,4,0.9526222605762799
101965,Frank Family 2013 Patriarch Winston Hill Vineyard Cabernet Sauvignon (Rutherford),"This is a 100% varietal wine, aged nearly two years in 75% new French oak and treated like a king. It responds in kind, rewarding the palate with smoothly voluptuous characteristics of red currant, anise and clove, its tannin and oak supportive and integrated and its finish lengthy. This wine should have years to go in the cellar; drink now through 2023.",225.0,93,4,0.9526221518497264
74610,Château Eugénie 2013 Cuvée Réserve de l'Aïeul Malbec-Tannat (Cahors),"Powerful tannins are the hallmark of this dense wine, hardly surprising considering the blending of Malbec and Tannat. The wine also has the concentrated fruit to go with the structure, with its black plum and dark berry flavors. Structure and fleshy fruit are coming together well, just needing time. Drink from 2018.",55.0,92,4,0.9526219628573422
14743,Ram's Gate 2012 Syrah (Sonoma Coast),"This chewy, dense and dark Syrah softly intrigues with black fruit and gamy notes. Given 20 months in new and used French oak, it's structured and ageable through 2020, a substantial wine with a sense of elegance around the edges.",40.0,88,4,0.952621209583565
25201,Guarachi Family 2012 Cabernet Sauvignon (Napa Valley),"An intense portrait of Napa Cabernet, bursting in red cassis, plum and herbes de Provence, this is a balanced, softly layered wine with well-managed tannins. The time in French oak has provided structure as well as power. Toying for more time in bottle, it should be enjoyed through 2022–2027.",80.0,93,4,0.952621203445006
64639,Maryhill 2011 Proprietor's Reserve Tavola Rosso Red (Columbia Valley (WA)),"A blend of Merlot, Sangiovese and Cabernet Sauvignon, this is indeed a sturdy red table wine. The tannins are dense and chewy, the fruit submerged beneath barrel flavors of toast, caramel and nougat. It spent 20 months in 50% new French oak.",32.0,87,4,0.9526208093573728
75615,Maryhill 2011 Proprietor's Reserve Tavola Rosso Red (Columbia Valley (WA)),"A blend of Merlot, Sangiovese and Cabernet Sauvignon, this is indeed a sturdy red table wine. The tannins are dense and chewy, the fruit submerged beneath barrel flavors of toast, caramel and nougat. It spent 20 months in 50% new French oak.",32.0,87,4,0.9526208093573728
74854,Rutherford Hill 2012 Limited Release Cabernet Sauvignon (Rutherford),"Structured and grippy, this small-production wine offers the appellation's dusty tannins around coconut, vanilla, plum and dark cherry. Medium in body and length, it shows the ripeness and instant likability of the vintage.",60.0,87,4,0.9526208057774316
83231,Fidelitas 2014 Quintessence Vineyard Cabernet Sauvignon (Red Mountain),"This wine is 100% varietal. The aromas are locked up at present, with notes of luxurious French oak treatment and cherry. The flavors are dense and concentrated, but the tannins show a fair amount of grip, providing some distraction. There are good things going on but the oak is intense at present.",60.0,89,4,0.952619522042418
73494,Kunde 2012 Zinfandel (Sonoma Valley),"Juicy in dusty berry cobbler flavor, layered with a touch of spicy dark chocolate, this is a medium-bodied, approachable wine with well-integrated oak and supple tannin. Blackberry and coffee mingle on the finish.",22.0,88,4,0.9526169641071819
74570,Merriam 2012 Windacre Merlot (Russian River Valley),"Offering layers of juicy black currant, this is a soft, malleable wine, subtle in oak and tannin, blended with 10% Cabernet Sauvignon. A touch of cedar and herb provides additional character, while the finish lands softly.",30.0,88,4,0.9526166246779002
85162,Markowitsch 2007 Redmont Red (Carnuntum),"A blend of Zweigelt and the more tannic structure of Cabernet Sauvignon and Syrah. The wine is powerful, darkly tannic with solid chocolate and black berry fruit characters. The acidity is layered into the sweet flavors, adding to the complex texture.",34.0,90,4,0.9526125380644402
11513,Domaine Chasselay 2010  Morgon,"Organically grown grapes have yielded a firm, dense wine that brings out the power of Morgon. It has dark plum skins and cherry fruit, layered with firmly structured tannins. It's an impressive wine for aging 2–3 years.",30.0,91,4,0.9499924654611587
102731,Robert Mondavi 2014 Cabernet Franc (Oakville),"A majority varietal wine, this also includes 15% Cabernet Sauvignon, 3% Malbec and 2% Merlot. Fleshy and full bodied, it offers notes of cedar, graphite and ripe black currant atop a lengthy, classy and structured body.",65.0,93,4,0.9499909509374843
98066,Bacalhôa Wines of Portugal 2011 JP Private Selection Red (Península de Setúbal),"A 10 month stint in oak has given this rich wine a seriously spicy character supported by dark chocolate and black fruit flavors. Syrah, Castelão and Cabernet Sauvignon give this young wine tannins and a dark texture that needs to soften. Drink after 2016.",15.0,89,4,0.9499903275539434
13779,Stack House 2013 Red (Napa Valley),"A majority of Merlot meets Cabernet Franc in this chocolaty-cherry wine, boldly full bodied and robust in tannin and oak. Brambly blackberry and black currant ride a soft mouthfeel that's moderate in acidity.",25.0,85,4,0.9499899899276899
113446,Adams Bench 2013 The V Cabernet Sauvignon (Columbia Valley (WA)),"The aromas bring brooding notes of black cherry, bittersweet chocolate and wood accents. The palate is power packed and tightly wound with firm but not unyielding tannins. It needs time in the cellar or a long decant.",54.0,91,4,0.9499895199630657
101244,Louis Latour 2015 Les Damodes Premier Cru  (Nuits-St.-Georges),"A big firmly structured wine with solid tannins and black-plum-skin texture, the wine is rich and dense. Its fruits are balanced by the concentrated tannins and by the sense of restrained power. Drink from 2023.",105.0,92,4,0.949988946767998
58930,Girard 2012 Artistry Red (Napa Valley),"Herbaceous on the entry, this Cabernet Sauvignon-majority blend has traces of each of the other red Bordeaux varieties. Blackberry and tobacco follow suit, building to a full-bodied experience of highly walled tannins that mellow to a smooth finish.",40.0,88,4,0.949988917849903
11296,Wilson 2014 Sydney Estate Zinfandel (Dry Creek Valley),"Dark cherry and black licorice flavors combine in this wine from a 1,650-feet-elevation, estate-grown site. Moderate acidity buoys the fruit's ripeness and concentration, structured with firm, tight tannins.",42.0,90,4,0.9499883505978407
20581,Tetra 2010 Red (Napa Valley),"The tannins on this Cabernet Sauvignon-based blend are strong. They numb the mouth, but not so much that you can't enjoy the ripe black currant, cassis and smoky oak flavors. With its inherent balance, the wine should have no trouble aging, so give it eight years in the cellar.",65.0,91,4,0.9499882308005091
4895,50 Harvests 2013 Meritage (Napa Valley),"A joint offering from winemakers Mitch Cosentino and Paul Scotto, this is a blend of 75% Cabernet Sauvignon, 13% Merlot and 12% Cabernet Sauvignon, all grown in the Oak Knoll District. Softly textured, it's a nicely put-together commingling of black pepper, clove and blackberry.",50.0,88,4,0.9499880713218738
714,St. Supéry 2013 Rutherford Estate Vineyard Cabernet Sauvignon (Rutherford),"Robust black fruit forms around a dense, leathery core of concentration and richness before allowing room for softer, intertwined tannins to add structure and more depth. Chocolate marks the finish of this big, bold wine.",125.0,90,4,0.9499879434607259
116091,Matanzas Creek 2013 Merlot (Sonoma County),"The producer sources fruit among several appellations for this varietal wine, coaxing a wealth of full-bodied flavor and succulence into its mix of cedar, sage, black cherry and oak. The firm tannin profile provides a structured foundation.",28.0,88,4,0.9499876969951135
