,title,description,price,points,lda_label,1
85011,Twisted 2013 Old Vine Zinfandel (California),"Pure, focused fruit flavors like raspberry and red cherry light up this medium-bodied wine. A lively texture of crisp acidity and light tannins adds great balance to the effusive fruitiness. For such a friendly price, what else could one ask for?",8.0,87,1,0.9571324707486575
8949,Navarro 2012 Zinfandel (Mendocino),"Uncomplicated yet tasty, this medium-bodied, mild-textured wine has a pure raspberry/strawberry character from the bright aroma to the ripe flavors to the lingering finish. The balance is on the soft side due to low acidity and little astringency from tannins.",20.0,87,1,0.9571316367192592
41000,Bravium 2014 Wiley Vineyard Pinot Noir (Anderson Valley),"Generous strawberry and cherry flavors make this medium-bodied wine taste fruity and fresh, and a gentle texture buoyed by light acidity seems to match their modulated intensity. It finishes dry and with a good touch of tannin.",49.0,88,1,0.9571288950651232
100480,Bravium 2014 Wiley Vineyard Pinot Noir (Anderson Valley),"Generous strawberry and cherry flavors make this medium-bodied wine taste fruity and fresh, and a gentle texture buoyed by light acidity seems to match their modulated intensity. It finishes dry and with a good touch of tannin.",49.0,88,1,0.9571288950651232
110860,Uvaggio 2016 Rosé (Lodi),"With a hot-pink color and aromas like a light red wine, this rosé has enough heft in the texture and complexity of flavor to substitute for a Pinot Noir or Sangiovese at lunch or dinner. It's medium bodied, has red-cherry and raspberry flavors and a smooth rather than crisp mouthfeel.",20.0,89,1,0.954994051364779
72613,Douglas Green 2015 The Beachhouse Rosé (Western Cape),"A pale pink color, this pretty rosé offers ripe notes of strawberry, watermelon and banana on the nose and mouth. Easy-drinking and approachable, the fruit-forward palate is balanced by bright acidity, finishing clean and mouthwatering. Drink now.",10.0,85,1,0.954993461671697
108063,Castle Rock 2016 Rosé of Pinot Noir (Mendocino County),"This smells and tastes like a pale Pinot Noir and has some of the body and smooth texture of a red wine, too. Tasty cinnamon, nutmeg and red-cherry flavors get plenty of uplift from zingy acidity, so the balance is great and the finish lingers.",12.0,91,1,0.9549887610520514
44920,Chacewater 2014 Organic Grapes Rosé (Sierra Foothills),"This has a candied cherry color, vivid strawberry and cotton candy aromas, and on first sip a freshness that's almost startling. On second sip it's more like a light red wine, delicate, medium-bodied, very fruity but easy on the palate.",17.0,87,1,0.9549876484313083
7235,R2 2012 Camp 4 Vineyard Grenache (Santa Ynez Valley),"Sonoma's Roessler brothers deliver a great Grenache, with cinnamon spice, rose petals, squeezed strawberries and pie crust on the nose. Bright acidity shines on the palate, with red berries and strawberry spritzer flavors. Good tension between tannins and bitterness leads to a mouthwatering finish.",34.0,91,1,0.9549869713749509
85664,Cinnabar 2011 Tripartite Red (California),"A lighter style of red blend, this is easy to drink and enjoy. It doesn't have a strong personality but is well-balanced, fruity and juicy, mild and smooth. It shows a light texture, moderately ripe cherry flavors and medium body.",42.0,86,1,0.9549857958443234
100688,Woodenhead 2010 Wiley Vineyard Pinot Noir (Anderson Valley),"Bright, fruity aromas and straightforward cherry and strawberry flavors make this a rather light, fresh wine. It has good balance between the almost-sweet fruit and lively acidity, so it stays appetizing on the second and third sips.",60.0,88,1,0.9526247623428445
17361,Witching Stick 2012 Dowser's Cuvee Pinot Noir (Anderson Valley),"Nicely balanced and smooth, this starts with red cherry and raspberry aromas with hints of spice. It continues to fresh, tangy fruit flavors with a lively, bright texture. A nice touch of tannin firms up the finish.",42.0,89,1,0.9526218652211346
44448,OZV 2015 Red (California),Vivid red-cherry and raspberry flavors and a rather high level of sweetness make this medium-bodied wine seem light and easy. A vanilla accent and soft texture come through on the palate.,12.0,86,1,0.9526204182905743
1786,Laroche 2010 Viña Punto Alto Pinot Noir (Casablanca Valley),"The light-framed aromas of strawberry and raspberry are clean and citrusy. The palate on this wine made by the Chablis-based producer Laroche is crisp, tangy and juicy, with flavors of raspberry and cranberry that are fresh and tight. A clean, honest Pinot to enjoy now.",20.0,88,1,0.9526203817397237
77733,Coeur de Terre 2008 Pinot Noir (McMinnville),"Aromatic and floral, this forward and fruity Pinot mixes spicy raspberry and strawberry fruit leading into a cherry cola core. That's where it remains through a quick fade. Good near-term drinking.",20.0,86,1,0.9526203583500731
69715,Quinta da Alorna 2015 Rosé (Tejo),"A bright strawberry-flavored wine, this is fruity and fresh. It has crisp acidity to lift the fruit and a light pepper touch that adds interest and turns it into a fine food-friendly wine. It is ready to drink now.",11.0,85,1,0.9526202946848038
69770,Gallegos 2011 Boekenoogen Vineyard Pinot Noir (Santa Lucia Highlands),"Aromas of strawberry and rhubarb pie characterize this wine, one of the more fruit-forward Pinot Noirs of the leaner, more nuanced 2011 vintage. Those flavors persist on the palate, with well-rounded red fruit making a soft entry and smooth transition through the sipping experience. It finishes more quickly than some of its cohorts.",38.0,90,1,0.952619150961355
4773,Nice 2008 Malbec (Mendoza),"Floral red fruit aromas carry a hint of minerality and garrigue. The palate is lively, with good overall balance. Tastes of ripe red plum, raspberry and vanilla, while the finish is light in weight and quick, but satisfying.",30.0,88,1,0.9526181091857089
22924,Nice 2008 Malbec (Mendoza),"Floral red fruit aromas carry a hint of minerality and garrigue. The palate is lively, with good overall balance. Tastes of ripe red plum, raspberry and vanilla, while the finish is light in weight and quick, but satisfying.",30.0,88,1,0.9526181091857089
90714,Dark Horse 2015 Zinfandel (California),A streak of vanilla winds through the almost-sweet fruit flavors of this medium-bodied and soft-textured wine. Ripe cherry aromas and strawberry jam flavors come with very little tannin and low acidity.,10.0,86,1,0.9526169330277375
21740,Boedecker Cellars 2008 Stewart Pinot Noir (Willamette Valley),"Pretty scents show pure varietal character, with the accent on fresh berries and sweet herb. Flavors follow suit, with well-managed, ripe and smooth tannins. A medium-bodied wine drinking well right now.",34.0,88,1,0.9526159558396959
57181,Boedecker Cellars 2008 Stewart Pinot Noir (Willamette Valley),"Pretty scents show pure varietal character, with the accent on fresh berries and sweet herb. Flavors follow suit, with well-managed, ripe and smooth tannins. A medium-bodied wine drinking well right now.",34.0,88,1,0.9526159558396959
94191,Sandler 2015 Peterson Vineyard Pinot Noir (Santa Lucia Highlands),"An extremely light and lithe take on the region, this shows light red fruit and a gravel and riverstone quality on the nose. There is chalky structure to the sip, with tart and bright red plum skin flavors, but it's rather dull overall, albeit cleanly made.",40.0,87,1,0.9526149350431098
110234,François Lurton 2009 Mas Janeil Red (Côtes du Roussillon Villages),"Hints of garrigue herbs and bramble add depth to the bright red-berry and strawberry aromas on the nose of this wine. Juicy fruit flavors continue on to the balanced and accessible palate, alongside soft tannins and a clean, mouthwatering finish.",24.0,86,1,0.9526111582696442
19680,Tussock Jumper 2014 Pinot Noir (Vin de France),"This easy-drinking Pinot leads with bright aromas of red currant, raspberry and strawberry hull, all leaning slightly sour. The palate is light and tangy, with tart red-berry flavors that finish clean.",12.0,84,1,0.9499960280957656
115773,Drew 2012 Weir Vineyard Pinot Noir (Yorkville Highlands),This light-colored and easy-drinking wine offers bright cherry and tea aromas followed by raspberry/cranberry flavors on a crisp texture with good acidity and moderate tannins. It shows the leaner side of Pinot.,47.0,87,1,0.9499947598708008
61271,Outlier 2012 Pinot Noir (Anderson Valley),"This is a light and charming Pinot Noir with aromas like cherry candy, bright fruit flavors and a touch of candied sweetness on the finish. It is light to medium bodied and benefits from crisp acidity and soft tannins to liven up the texture.",24.0,86,1,0.949993942558688
38619,Rock Wall 2016 Blanc de Blancs Chardonnay (Yolo County),"This is a light-bodied, very fruity and soft-textured wine that smells like cherries, berries and melons and tastes fresh and a touch sweet. The acidity is low and the bubbles are lively, so it's easy to sip.",20.0,87,1,0.9499914020887262
65498,Heron Hill 2010 Ingle Vineyard Pinot Noir (Finger Lakes),"Hints of autumn leaf and bramble add rustic warmth to this delicate wine. Medium bodied, the palate is brisk with tart red cherry and berry flavors accented with soft tannins on the finish.",20.0,86,1,0.9499894050240278
88895,Willamette Valley Vineyards 2016 Rosé (Willamette Valley),"Made from Pinot Noir grapes, this drinks drier than the producer's Whole Cluster rosé. A burst of Maraschino cherry flavor leads into candied fruit notes, finishing clean and simple. It's a good quaffer that should be drunk well chilled.",24.0,88,1,0.9499893749722638
64247,Acquiesce 2016 Grenache Rosé (Lodi),"Coral in color, this dry wine's light, fresh watermelon aromas lead to tasty raspberry and cherry flavors, backed by bright acidity. It's medium bodied and mouth-filling, maintaining a refreshing, appetizing quality through the finish.",24.0,90,1,0.9499892951001144
60056,1752 Signature Wines 2016 Marion Rosé (Côtes de Provence),"Classic Provence pale-pink-colored rosé, this is a soft red-fruit flavored wine. With bright acidity and a smooth texture, the wine is balanced. There is a touch of vanilla at the end to finish the wine easily.",20.0,88,1,0.9499892041276415
116282,Domaine Mirabau 2011 Red (Côtes du Roussillon),"Here's a bright and aromatic selection, with forward aromas of red plum, cherry and raspberry. Mouthwatering and inviting, ripe and juicy fruit flavors flood the palate. This is fresh, lively and extremely approachable now.",13.0,87,1,0.9499880361076919
29725,La Montagne 2012 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),"Slightly sour orange-cranberry aromas meet with a touch of sagebrush on this wine from an increasingly popular vineyard at the eastern edge of the Sta. Rita Hills. The even-keeled, very drinkable flavors surround tongue-tantalizing spice, light red fruit and a little caramel on the finish.",50.0,92,1,0.9499863520601115
102105,La Montagne 2012 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),"Slightly sour orange-cranberry aromas meet with a touch of sagebrush on this wine from an increasingly popular vineyard at the eastern edge of the Sta. Rita Hills. The even-keeled, very drinkable flavors surround tongue-tantalizing spice, light red fruit and a little caramel on the finish.",50.0,92,1,0.9499863520601115
2483,Woodbridge by Robert Mondavi 2013 Merlot (California),A soft fruitiness and smooth texture make this medium-bodied red easy to enjoy. Strawberry and cherry notes rest easily on a bed of light tannin that adds an appetizing mouthfeel.,8.0,86,1,0.9499837651439574
96723,Château Ollieux Romanis 2008 Cuvée Alice Red (Corbières),"Juicy red plum and bright berries fill the palate, while accents of savory herbs and wild animal add depth to the nose. Balanced and approachable with a satiny structure and a medium-length finish. Drink now.",14.0,88,1,0.9499825259655014
30319,Peltier 2014 Hybrid Pinot Noir (Lodi),Good balance and slightly lean fruit and spice flavors make an agreeable combo in this medium-bodied and nicely tangy wine. Whiffs of cinnamon and earth go with cherry and rhubarb flavors.,10.0,86,1,0.9499808460640918
13677,Ron Rubin 2013 Estate Grown Pinot Noir (Green Valley),"This earthy, cool-climate wine is perfumed in a delicate layering of rose and spice, with subtle additions of brown sugar, tart cranberry and rhubarb. The oak is muted and supportive, while the body is light and bright.",40.0,90,1,0.9499751957585413
25623,Château Barbanau 2015 L'Instant Rosé (Côtes de Provence),"Pale in color, this is a light, bright style of rosé. It is clean and crisp, with touches of red fruit that float through the attractive fresh acidity. The aftertaste is fleeting and refreshing.",18.0,87,1,0.947052972887294
2942,Travignoli 2013  Chianti Rufina,"Here's a bright, informal red that offers sour cherry, red berry and a light note of cooking spice. Lively acidity and soft, rather fleeting tannins give it an easy-drinking quality.",13.0,86,1,0.947052062879542
6837,Wilderotter 2014 Barbera (Shenandoah Valley (CA)),"Bright fruit flavors light up this tart, medium-bodied wine. It smells like raspberries and red cherries, tastes crisp and bright and has a light nip of cranberry-like astringency.",30.0,87,1,0.9470519429462094
35861,Wilderotter 2014 Barbera (Shenandoah Valley (CA)),"Bright fruit flavors light up this tart, medium-bodied wine. It smells like raspberries and red cherries, tastes crisp and bright and has a light nip of cranberry-like astringency.",30.0,87,1,0.9470519429462094
103177,The Farm Winery 2014 The Dish Grenache (Adelaida District),"This wine shows red plum, Rainier cherry, rose petal and churro spice aromas. The palate is clean and crystalline in its red cherry and cinnamon spice flavors, proving light and easy, with bright acidity and grippy texture.",60.0,91,1,0.9470497939995485
25637,Bougrier 2015 Alain de la Treille Pinot Noir (Vin de France),"This is a juicy, fruit-forward selection, boasting vibrant notes of red cherry, raspberry and strawberry on the nose and mouth. A hint of vanilla adds a sweetness to the finish, which otherwise ends clean and mouthwatering. Drink now.",13.0,86,1,0.9470494193708064
91102,Bougrier 2015 Alain de la Treille Pinot Noir (Vin de France),"This is a juicy, fruit-forward selection, boasting vibrant notes of red cherry, raspberry and strawberry on the nose and mouth. A hint of vanilla adds a sweetness to the finish, which otherwise ends clean and mouthwatering. Drink now.",13.0,86,1,0.9470494193708064
35568,Dominio del Plata 2011 Crios Rosé of Malbec Rosé (Mendoza),"Shiny pink in color, with youthful, crisp aromas of cherry and watermelon. Zesty and fresh on the tongue, with spunky cherry and raspberry flavors that finish with natural sweetness. Candied to an extent, but mostly it's fresh and balanced.",12.0,87,1,0.947049401595864
113766,Dominio del Plata 2011 Crios Rosé of Malbec Rosé (Mendoza),"Shiny pink in color, with youthful, crisp aromas of cherry and watermelon. Zesty and fresh on the tongue, with spunky cherry and raspberry flavors that finish with natural sweetness. Candied to an extent, but mostly it's fresh and balanced.",12.0,87,1,0.947049401595864
88512,McManis 2014 Pinot Noir (California),"This very attractive, medium-bodied wine emphasizes fruit flavor and freshness along with a lively texture. The raspberry aromas and red cherry flavors offer plenty of interest, and the balance makes it quite appetizing.",11.0,87,1,0.9470490337122747
43516,Espuela del Gaucho 2010 Malbec (Mendoza),"Light berry aromas mix with brine, cumin and sweet spice on the nose. In the mouth, it's rather lean and juicy, with sharp acidity creating fresh red berry flavors and tang. Turns more piercing and citrusy the longer it airs out.",13.0,84,1,0.9470489446611963
32546,Columbia Winery 2014 Limited Release Grenache Rosé (Horse Heaven Hills),"A medium cherry-red color, this wine offer fruit-filled aromas of strawberry bubble gum, pomegranate and cherry. It drinks a hair off dry, with broad, fleshy fruit flavors that linger.",26.0,88,1,0.9470488724339458
51459,Herdade do Esporão 2013 Vinha da Defesa Rosé (Alentejano),"A cherry pink, red-cherry flavored wine that has soft, clean fruit and acidity. It's pure fruitiness, easy to drink although with a heft of alcohol that contrasts with its light style.",13.0,86,1,0.947048656209432
87147,Herdade Grande 2006 Condado das Vinhas Red (Alentejano),"The aromas are on the rustic side for this simple, fresh wine. To taste, the juicy fruit offers a good barbecue wine, with its soft but dry tannins and bright red berry fruit flavors. Drink now.",12.0,84,1,0.947048541962706
55887,San Simeon 2010 Pinot Noir (Monterey),"A simple but likeable Pinot Noir, this is light-bodied, dry and clean, with brisk, mouthwatering acidity. The flavors suggest cherry and raspberry Life Savers, with a hit of mint tea. Ready to drink now.",24.0,86,1,0.9470482379903385
81552,Cartograph 2012 Rosé of Pinot Noir (Russian River Valley),"This wine does a good job of transforming ripe Pinot grapes, with all their raspberry and cherry fruit, into a rosé that's ethereal and delicate. The wine is dry and the alcohol level is moderate, making it delicate and crisp in the mouth.",21.0,88,1,0.9470481181004853
16740,Bougrier 2015 Alain de la Treille Le Rosé Rosé (Vin de France),"Soft and gently fruity, this has red-currant as well as red-plum flavors lightly cut with acidity. The aftertaste is soft, almost off dry. It is immediately attractive and drinkable.",13.0,85,1,0.9470475584161805
106591,Bougrier 2015 Alain de la Treille Le Rosé Rosé (Vin de France),"Soft and gently fruity, this has red-currant as well as red-plum flavors lightly cut with acidity. The aftertaste is soft, almost off dry. It is immediately attractive and drinkable.",13.0,85,1,0.9470475584161805
102315,Hirsch 2013 East Ridge Pinot Noir (Sonoma Coast),"Light cherry and strawberry aromas and flavors go with a medium-body and grippy texture to make this wine rather tight on the palate. It's a good, versatile lunch and dinner drink because the supportive tannins and acidity will pair nicely with food.",85.0,88,1,0.9470473660031893
4851,Alexander Valley Vineyards 2012 Wetzel Family Estate Pinot Noir (Alexander Valley),"With a soft, simple mouthfeel, this lightly-colored Pinot Noir isn't an ager. But it does provide pleasant drinking now, with raspberry and cherry pie, cola, cinnamon and brown- sugar flavors.",28.0,85,1,0.947047283109705
59681,Helwig 2012 Zinfandel (Amador County),"Jam and vanilla aromas and ripe raspberry flavors make this plenty fruity, while crisp acidity lends just a touch of grip to the silky texture. It's medium bodied and easy to drink.",18.0,86,1,0.9470472080676137
11058,CK Mondavi 2013 Wildcreek Canyon Cabernet Sauvignon (California),"Very focused and pure fruit aromas and flavors give this medium-bodied wine a tasty and straightforward personality. The texture is relaxed due to soft acidity and tannins, and everything tastes fresh and clean.",7.0,85,1,0.9470471414682237
80319,Fowles Wine 2012 Ladies Who Shoot Their Lunch Pinot Noir (Strathbogie Ranges),"An earthy rendering of Pinot Noir, this features scents and flavors of clean humus, dead leaves, molasses and just a hint of plum. It's medium-bodied, and finishes well, marked by silky tannins and ample length.",35.0,85,1,0.9470467255746718
36689,Catoctin Creek 2012 Meritage (Virginia),"Cherry-vanilla cola aromas meet sweet brown spice notes on the nose. Medium-bodied on the palate, with nice roundness, sweet cherry and darker shades of plum carry to a clean vanilla finish.",26.0,87,1,0.9470463458534315
31674,Municipal Winemakers 2015 Counoise (Santa Barbara County),"From a grape rarely used alone in the United States, this bottling from Rodney's Vineyard shows tart red fruit, carnation and iron aromas on the subtle and fresh nose. Its ripe red fruit flavors are presented in a light-bodied frame, with vivid energy and clean mouthfeel.",27.0,91,1,0.9470448338123809
4567,Viña Albali 2012 Smooth Red Tempranillo (Valdepeñas),"Raspberry and cherry aromas are juicy and wiry, with no fat at all. Pure, simple berry flavors come with a touch of spice, while the finish is short yet juicy. An easy-drinking and approachable selection.",8.0,87,1,0.9470442276665342
30385,Eola Hills 1998 Estate Pinot Noir (Oregon),"Very lively and jumpy, with bright cherry fruit supported by high-voltage acidity. It hits the high notes, but lacks the bass below, and therefore is ultimately a bit out of balance. Very much a cherry-fruit dominated, one-dimensional wine",12.0,84,1,0.9470428437181101
57638,Balletto 2015 Winery Block Pinot Noir (Russian River Valley),"Soft red fruit adorns this light-bodied take on the variety. From the heart of the appellation, it has moderate acidity and a flavor profile characterized by rose petal, orange and cherry.",42.0,88,1,0.9470426558778334
57456,Papapietro Perry 2012 Campbell Ranch Pinot Noir (Sonoma Coast),"Floral and pretty on the nose, this coastal Pinot offers soft layers of wild strawberry and tangy acidity while pushing the boundaries of lower ripeness. Lean, it finishes with a suggestion of earthy mushroom and savory tea.",56.0,90,1,0.9470419291854648
53777,Domaine du Petit Clocher 2016  Rosé d'Anjou,"This bright-pink medium-sweet wine is crisp, bright and with a clean soft texture. Light, lively and with an easy line in wild strawberry flavors, the wine is immediately ready to drink.",14.0,86,1,0.943745002157347
30378,Hauer of the Dauen 1998 Pinot Noir (Willamette Valley),"A very light and flowery nose starts the package rolling, followed by light candied raspberry on the palate. Features a smooth texture throughout, with the slightest notes of cherry cough drops and fruit punch. A simple, straightforward wine that goes down easy.",14.0,85,1,0.9437439572934463
31705,Wakefield 2015 Pinot Noir (Adelaide Hills),"A fresh, fruity and fun rendering of Pinot Noir, this medium-bodied wine features lightly floral aromas, red cherry and raspberry fruit and a silky, mouthwatering finish. Drink now–2020.",17.0,90,1,0.9437436420679046
6259,Les Rocailles 2016 Rosé (Savoie),"Red currant aromas are an immediately attractive start for this light, fruity wine. With its crisp acidity and bright red currant and raspberry fruit, it's lively and ready to drink.",18.0,86,1,0.9437433994125469
9961,Tortoise Creek 2015 Mission Grove Pinot Noir (California),"Attractive floral aromas and bright cherry and raspberry flavors make a light, refreshing impression. This medium-bodied wine has light tannins and lively acidity in the texture.",12.0,87,1,0.9437425580633292
17238,Tortoise Creek 2015 Mission Grove Pinot Noir (California),"Attractive floral aromas and bright cherry and raspberry flavors make a light, refreshing impression. This medium-bodied wine has light tannins and lively acidity in the texture.",12.0,87,1,0.9437425580633292
49306,Anne Amie 2011 Cuvée A Pinot Noir (Willamette Valley),"This is a light, simple wine, mixing tart cranberry fruit with streaks of leaf and stem. The rather low alcohol and overall lightness makes it a good summer quaffing red.",22.0,85,1,0.9437421973889101
84362,Black Stallion 2012 Syrah Rosé (Napa Valley),"The pale, pretty salmon-pink color suggests this wine's delicacy of mouthfeel. It's nice and light, with raspberry, strawberry and vanilla flavors, but turns too sugary sweet on the finish for true balance.",22.0,85,1,0.9437420646120565
104199,Ancient Oak Cellars 2008 Siebert Ranch Pinot Noir (Russian River Valley),"This Pinot Noir is thin and simple, but it does have some pretty spice, raspberry candy and persimmon flavors. Tastes fairly sweet, but crisp acidity provides balance.",35.0,85,1,0.9437417993582855
85033,Spicy Vines 2016 Rosé of Syrah (Sierra Foothills),"Bright pink in color with orange highlights, this light-bodied wine tastes fresh, lightly fruity like raspberries and cranberries. It has a crispy tangy acidity for an appetizing texture.",28.0,88,1,0.94374098545332
38615,Michael Sullberg 2015 Reserve Lot 98 Cabernet Sauvignon (California),"This wine has yummy, fresh fruit aromas and flavors and a supple texture. The cherry, raspberry and plum notes are easy to savor due to medium body, light tannins and rather soft acidity.",14.0,87,1,0.9437408478177843
9926,Buffalo Ridge 1998 French Camp Zinfandel (Central Coast),"Simple fruit and a sweet, almost candied flavor. This wine seems unbalanced. There's an odd hole in the middle, and very little weight or tannin in the finish. It's all forward, sweet fruit, more like candy than berries.",12.0,82,1,0.94374060952816
72364,Kenwood 2014 Merlot (Sonoma County),"This is a forceful, simple wine, with a slight herbaceous quality that keeps it varietal and cooler-climate in style and weight. Bright red fruit shines in a light-bodied frame.",15.0,87,1,0.9437403241767455
100875,Francis Coppola 2009 Director's Pinot Noir (Sonoma Coast),"This is a candied, slightly sweet Pinot Noir, pretty rustic all around. Its acidity and sugary finish give it a raspberry and cherry, sweet and sour taste.",21.0,84,1,0.9437402053973171
30019,Renwood 2014 Barbera (Amador County),"Lively, fruity and well made, this wine has plenty of raspberry and cherry flavors, good acidity and light tannins to add a bit of grip to the texture. For a medium-bodied wine, it has nice concentration.",30.0,88,1,0.9437401137858387
76080,Walnut City WineWorks 2013 Rosé of Pinot Noir (Willamette Valley),"Pretty and scented with watermelon and strawberry, this rosé turns tart in the mouth, tasting of rhubarb and sour berry. It's fresh and refreshing, especially drunk cold in hot weather with a picnic spread.",16.0,86,1,0.9437395492767519
81785,Momo 2011 Pinot Noir (Marlborough),"This crisp, lightweight Pinot Noir could easily go with salmon or chicken. Its peppery, pie-cherry and currant fruit and spicy, tangy finish would make it a refreshing choice in warmer weather.",23.0,85,1,0.9437390884573063
19648,Domenico 2012 Primitivo (Amador County),"Tartness and moderate tannins lend plenty of mouth-puckering grip to this medium-bodied wine, and that tartness comes off as a touch of raspberry vinegar on the palate. It has an appealing earthy, iron-like quality and a definite textural bite.",39.0,86,1,0.943738648842976
38090,Quinta de Sant'Ana 2009 Rosé (Lisboa),"Crisp, bright, strawberry-flavored wine that has some weight and spice to it. It shows ripe fruit as well as vivid acidity, freshly balanced with red currant aftertaste.",18.0,86,1,0.9437383939125111
52050,Pratsch 2011 Rosé (Niederösterreich),"Bright, light, fresh and fruity, this is a perfect apéritif. It has red berry fruit and crisp acidity, and it is smoothed with a touch of vanilla. The herbal finish has bite.",13.0,84,1,0.9437382858634612
1970,Paraduxx 2016 Rosé (Napa Valley),"Pretty pink in color, this wine is inviting in aromatics, offering a depth of fresh strawberry and watermelon atop a substantial mouthfeel of body and weight. It finishes balanced and dry.",32.0,90,1,0.9437377728758877
30943,Paraduxx 2016 Rosé (Napa Valley),"Pretty pink in color, this wine is inviting in aromatics, offering a depth of fresh strawberry and watermelon atop a substantial mouthfeel of body and weight. It finishes balanced and dry.",32.0,90,1,0.9437377728758877
12339,Vinex Slavyantsi 2006 Slavyantsi Estate Pinot Noir (Thracian Valley),"This wine starts with a soft, harmonious nose of cherry, cinnamon and pepper, and the flavors, though a touch tart and thin, offer a good spicy midpalate and elegant overall character.",10.0,84,1,0.9437374550188643
10945,Pratsch 2013 Zweigelt (Niederösterreich),"Slight notes of green beans mix with faint cherry fruit on this light, easy-drinking red. In summer, it can be chilled and would work well as a picnic red. The Zweigelt spice adds more interest.",15.0,86,1,0.9437372639126583
112631,Pratsch 2013 Zweigelt (Niederösterreich),"Slight notes of green beans mix with faint cherry fruit on this light, easy-drinking red. In summer, it can be chilled and would work well as a picnic red. The Zweigelt spice adds more interest.",15.0,86,1,0.9437372639126583
58879,Famille Laplace 2015 Aramis Rosé (Vin de France),"This is a ripe, red fruit and caramel flavored wine. With its strawberry flavor, balanced acidity and touch of spice, it is soft and rounded yet finishes with a fresh touch.",10.0,86,1,0.9437370030779374
23504,Montevina 2014 Summit Ridge White Zinfandel (Amador County),"A bright pinkish-orange color makes this light-bodied wine stand out from the beginning, Fresh watermelon and cherry flavors carry on the rounded palate, with a slight sweetness giving softness.",8.0,86,1,0.9437362212621779
55932,WesMar 2013 Pinot Noir (Russian River Valley),"Crisp red cherry and a taste of grenadine characterize this light, bright wine, with accents of orange and rhubarb. Fruity and straightforward in structure and body, it retains nicely interwoven acidity through the finish.",40.0,90,1,0.9437355138570792
112671,Frédéric Lornet 2011 Trousseau des Dames Trousseau (Arbois),"Light in color and soft in texture, this fruity wine attains an attractive balance between crushed ripe strawberries and fresh acidity. Vibrant yet with ample weight, it is drinkable now.",31.0,86,1,0.9437347393410457
