,title,description,price,points,cluster_label,cosine_similarity
89592,Colgin 1999 Herb Lamb Vineyard Cabernet Sauvignon (Napa Valley),"Aromas lean toward black cherry, chocolate and herbs, which sally forth on the palate serving up more dense fruit, licorice, coffee and beautiful toast flavors. Tannins are smooth, supple and ripe. Long, lush and decadent on the finish.",150.0,96,1,0.3245204624006864
102967,Warre's 2011 Vintage  (Port),"A dark, black-fruited wine, with the fruit hanging off the hard tannins. The wine is dark and concentrated, the fruit expressing itself as fragrant black currants. This dry wine is very firm and destined for a serious, long-term future.",95.0,96,1,0.32244465625450486
35109,Le Macchiole 2006 Paleo Cabernet Franc (Toscana),"This beautiful vintage of Paleo (an oak-aged expression of Cabernet Franc) shows dark, inky intensity and loads of mature black fruit, spice, plum, prune and blackberry. It is extremely smooth and rich with a long-lasting fade that consists of fruit and clove-like flavors. Yet, the tannins are still firm, so put this wine aside in your cellar for at least five years.",125.0,96,1,0.3209772880759942
74178,Crown Point 2013 Cabernet Sauvignon (Happy Canyon of Santa Barbara),"Entrepreneur Roger Bower hired Harlan Estate alum Adam Henkel to deliver top-tier wines, and this first release is an extremely auspicious beginning. Black as night in the glass, the wine delivers elegant aromas of olallieberry jam, baking spice, shaved chocolate, beef jerky, teriyaki and purple flowers. The sticky structure will age phenomenally, further concentrating flavors of coffee foam, soy-laced berry sauce, Asian pepper spice, and dense blueberry, black cassis and black plum fruit. Drink 2018–2033.",185.0,96,1,0.3199135567112725
67956,Nickel & Nickel 2009 Martin Stelling Vineyard Cabernet Sauvignon (Oakville),"Unbelievably rich and delicious, this is a joy to drink. It continues the winery's long record with this vineyard, reaching toward its apex with this 2009. Made from 100% Cabernet and aged in nearly two-thirds new French oak, it's elaborate, layered and complex, offering juicy notes of blackberry, black currant and dark chocolate, with sweet toast and vanilla flavors that continue onto the spicy finish. If you can keep your hands off it, this will develop over the next 10–15 years.",155.0,96,1,0.31967459029519935
111494,Dominio de Atauta 2006  Ribera del Duero,"What a beauty! Masculine aromas of black fruits, cola and oak sit there begging to be sipped, while the lush, deep palate is home to dense blackberry, cassis and chocolate flavors. Lively but dense, with tannins, plenty of oak and a finish of black pepper, fudge and vanilla. Complex and exciting Spanish wine. Needs time; best from 2012 through 2018.",50.0,95,1,0.4278503368215034
5775,Numanthia 2009 Termanthia  (Toro),"This Toro wine is a mindblower. The nose is exemplary: it bursts with smooth, rooty aromas of licorice, kirsch and roasted black plum. The palate is huge and tannic but luxurious, and the flavors of tobacco, cedar, lemon peel, spice and black fruit set up a finish with espresso, black cherry and a wall of tannins. Drink now through 2018.",200.0,95,1,0.3872860997962424
47129,Novy 2005 Syrah (Santa Lucia Highlands),"Dark and racy, with a Northern Rhône-style aroma of black pepper, cedar and black currants, but there's nothing Rhône-like about the flavor. It's distinctly California, with soft, sweetly ripe tannins bursting with blackberry jam, black currants, anise, vanilla and sweet oak flavors. The wine is fully dry. Absolutely first-rate Syrah.",27.0,95,1,0.3843918929051572
107180,Jalits 2013 Diabas Reserve Blaufränkisch (Eisenberg),"Dark red and black-cherry fruit is clothed in the sumptuous perfume of almost-floral new oak. Toasty oak notes also appear on the fluid and compact body. Juicy black cherry fruit at the core is edged with bright freshness. A touch of white pepper can be glimpsed through the fruit. The structure shows fine tannins, still crunching like starched velvet but beginning to yield. If you like the crunch, drink this wine now, if you like evolution, it will reward patience. The core of brilliant cherry and bluebery fruit promises to continue shining. Drink now–2030.",55.0,95,1,0.3732247632378926
38995,CVNE 2010 Pagos de Viña Real  (Rioja),"CVNE's top wines from 2010 are outstanding across the board. This sun-baked wine is bursting with black cherry, blackberry, spice, vanilla and cedary aromas. A tight, exact and fresh palate blends richness and balance, while ripe blackberry, cassis and black pepper flavors finish with a pure feel, a touch of buttery oak, and nuances of licorice and herbs. Drink this modern beauty through 2025.",110.0,95,1,0.37154834976978496
