,title,description,price,points,lda_label,8
4708,Villa Maria 2011 Reserve Gimblett Gravels Syrah (Hawke's Bay),"VM takes a huge leap in the Syrah race with this wine. It's inky purple in color, with hints of pepper, espresso and black olive accenting blueberry and blackberry fruit. A plush coating partially conceals ample structure, while the richly textured finish lingers a good long time. Drink now–2025.",61.0,92,8,0.96399197042062
60183,Epoch Estate Wines 2012 Paderewski Vineyard Zinfandel (Paso Robles),"Dried strawberries, wild berries, cloves cinnamon and cocoa powder power the nose on this bottling from a vineyard named after a famous composer who once owned the property. There's not much fruit on the palate, just a touch of dried black cherries, but plenty of dried herbs, milk and dark chocolate and mocha-cappuccino flavors. It's a touch hot.",65.0,89,8,0.9639915352051281
31983,Dusted Valley 2012 Rachis Syrah (Columbia Valley (WA)),"This 100% varietal comes from StoneTree and Red Heaven vineyards. Fruit-forward, it suggests blueberry pie with barrel notes of pencil lead and vanilla. It's full bodied and supple in feel with abundant blue-fruit flavors and smoked-meat accents on the warm, lingering finish.",53.0,90,8,0.9639913354508846
51446,Dusted Valley 2012 Rachis Syrah (Columbia Valley (WA)),"This 100% varietal comes from StoneTree and Red Heaven vineyards. Fruit-forward, it suggests blueberry pie with barrel notes of pencil lead and vanilla. It's full bodied and supple in feel with abundant blue-fruit flavors and smoked-meat accents on the warm, lingering finish.",53.0,90,8,0.9639913354508846
39777,Cape Barren 2010 Old Vine Reserve Release Shiraz (McLaren Vale),"This blends fruit from two vineyards, one 80-plus years old, the other 120-plus, then adds ample oak. Cedar, vanilla and plum lead the way, with brighter notes of raspberry emerging with time in the glass. It's not overly extracted or tannic, with a slight creaminess to the texture and an admirably long, supple finish. Drink now–2025.",43.0,90,8,0.9639911158041254
89703,Fields Family 2011 Tempranillo (Lodi),"The grapes come from a vineyard thought to be the first planted or grafted to Tempranillo in the Mokelumne River appellation. Fields picks the fruit relatively early and treats it to only neutral oak, the result a tamed, more flavorful version of the variety. Soft, leathery, spicy and subtly loaded in blackberry and black cherry fruit, it's well worth seeking out.",22.0,90,8,0.9639910703166893
3671,Miraflores 2012 Clone 877.4.369.362 Red (El Dorado),"Here is a hefty, concentrated, satisfying wine to pair with big proteins. A dense red-black color, with aromas of blackberry jam and dried plums lead to bold fruit flavors, full body and a thick, nicely tannic texture. The intense plum and blackberry character lasts through the lingering finish.",29.0,90,8,0.9639910564708063
50675,Miraflores 2012 Clone 877.4.369.362 Red (El Dorado),"Here is a hefty, concentrated, satisfying wine to pair with big proteins. A dense red-black color, with aromas of blackberry jam and dried plums lead to bold fruit flavors, full body and a thick, nicely tannic texture. The intense plum and blackberry character lasts through the lingering finish.",29.0,90,8,0.9639910564708063
62896,Twomey 2013 Pinot Noir (Sonoma Coast),"This wine was sourced from three vineyards, including Gap's Crown atop what may one day be officially known as the Petaluma Gap, and the estate property known as Last Stop Ranch. It offers a mix of smoky charcuterie alongside tart cherry and cranberry, a balance of savory and sweet. Lightly textured and bodied, it finishes in piquant cinnamon spice and ginger.",50.0,90,8,0.9639908416582589
74764,Benegas 2007 Don Tiburcio Red (Mendoza),"Five grapes led by Malbec make up this full-force wine with black cherry, cough syrup, vanilla and cream on the nose. The palate is rich, creamy and heavy, with deep, saturated black fruit and chocolate flavors, while the finish is just as thick, maybe thicker. Extremely ripe and saturated, what many would call a “fruit bomb.”",15.0,88,8,0.9639903186620201
8312,Freakshow 2014 Cabernet Sauvignon (Lodi),"Rich, ripe and oaky, this full-bodied wine has loads of sweet blackberry and black cherry flavors, with generous doses of oak spices like cinnamon, nutmeg, wood smoke and dark chocolate. It's bold but complex and will be a lot of fun to drink with red meat.",20.0,91,8,0.963989348745747
16179,Emineo 2007 Liber II Red (Durbanville),"A full-bodied wave of savory spice and rich fruit. Aromas of tobacco, mint, cassis and mocha lead, followed by smooth, luscious flavors of plum, smoke, and tobacco. Ageable but delicious now, the wine has a soft character that makes it good for solo sipping. It also will pair nicely with steaks and soft cheeses.",51.0,91,8,0.9639892705651932
108071,Fielding Hills 2014 Estate Riverbend Vineyard Cabernet Franc (Wahluke Slope),"This wine's coffee, bittersweet chocolate, vanilla, coconut, herb and cherry aromas are followed by a rich, full bodied palate loaded with black fruit flavors and generous barrel accents. Its oak influence seems prominent at times but doesn't stand in the way of its hedonistic appeal.",38.0,91,8,0.9624944035584052
19765,Corvus 2012 Cabernet Sauvignon (Red Mountain),"100% varietal, this wine reveals aromas of dark coffee, pencil lead, dried herbs and dried dark fruit. The flavors are rich and focused, showing layers of depth and intensity and a long finish. It's a hedonistic display of the variety, though at times it seems to get a bit dried out.",45.0,91,8,0.962493366746855
39029,Dry Creek Vineyard 2012 Beeson Ranch Zinfandel (Dry Creek Valley),"A Zin with 23% Petite Sirah, this wine is seamless. Full bodied and dark, it is complexly layered in tobacco, meaty bacon and game, with a touch of brown sugar. A floral bouquet lurks underneath. Sourced from a vineyard with 100-plus-year-old vines, it finishes dusty and dramatic.",38.0,91,8,0.9624931693451291
1692,Prospect 772 2009 The Brawler Syrah-Viognier (Calaveras County),"A stunning Syrah with 4% Viognier that's almost black in color and aching with deep, dark cherry and black licorice surrounded by a lush, dense herb garden. This is a heavy, rich California Syrah, practically a velvet curtain, that will appeal to Rhône aficionados and anyone with a taste for something big, accentuated by a smoky finish.",36.0,93,8,0.9624930144841543
51286,Stemmler 2013 Ferguson Cuttings Pinot Noir (Carneros),"A new designation from the producer, made in tiny amounts, this wine is sourced from vines on the Donum Ranch property grafted to cuttings from the Ferguson Vineyard. Cardamom, dark plum and earthy black cherry mingle on the palate around medium-bodied, softly layered texture and a medium length. A persistence of savory black pepper and black olive tease on the finish.",44.0,91,8,0.9624928448596746
99639,Tenuta Carlina 2007 La Togata  (Brunello di Montalcino),"Deep garnet in color, with dark amber highlights. There's loads of intensity here, with ripe, syrupy fruit, blackberry preserves, prune and dark plum. On the savory side, the wine presents an even succession of leather, tobacco and cedar. It's soft, generous and thickly textured on the luscious finish.",72.0,93,8,0.9624928322687382
96975,Walt 2013 Rita's Crown Pinot Noir (Sta. Rita Hills),"Made in a toasty, richer style, this bottling shows cherry cola, blackberry brioche, oak-smoked plums and roast beef on the action-packed nose. The palate is dense, with black cherry, blackberry and black plum fruit layered across roasted-pork flavors.",75.0,92,8,0.9624920454915666
20679,Wayfarer 2012 Paige's Ridge Pinot Noir (Fort Ross-Seaview),"From one block of the estate vineyard planted exclusively to Dijon clone 667, Paige's is deep and dark in color, intense in oak and earthiness, almost a quarter of it undergoing whole cluster fermentation. As intense on the palate as it is darkly hued, it offers brambly blackberry and dark cherry around a core of wild Tahitian vanilla and cinnamon-cardamom spice.",125.0,93,8,0.9624913352475816
8231,ONX 2012 Crux Red (Paso Robles),"This blend of 43% Syrah, 31% Mourvèdre, 23%  Grenache and 3% Alicante Bouschet opens with an elegant and nuanced nose, featuring scents of blackberry crumble, lilac and other purple flowers. The tart, earthy flavors combine black raspberry and vanilla with beet root, black earth and sagebrush. A deep, heady blend.",45.0,92,8,0.9624910275403741
97399,Rocca delle Macìe 2009 Sasyr Red (Toscana),"As the name Sasyr suggests, this wine represents a successful blend of Sangiovese (60%) and Syrah that is sensual, spicy, savory and perfect for hearty meat dishes. This vintage shows great quality with ripe fruit tones, leather, tobacco, black olive and a plush, velvety mouthfeel.",18.0,89,8,0.9624909059587496
109247,Domaine de la Mordorée 2010 La Dame Rousse Red (Côtes du Rhône),"Mordorée's Côtes du Rhône is a classic blend built around 40% Grenache and 30% Syrah, with smaller amounts of the other permitted varieties. The result combines scents of leather and roasted meat with cherries and dark overtones of cocoa and coffee. It's a nicely balanced, full-bodied wine, with just a touch of coarseness to its texture. Drink now-2016.",19.0,88,8,0.9624908809041655
90595,Steven Kent 2008 Ghielmetti Vineyard Malbec (Livermore Valley),"Malbec on its own doesn't always express much in California but this wine has a huge personality and a lot of varietal character, with its heady aromatics of blueberry pie and baking spice. Medium in body, it remains spicy across the palate. The finish is long lasting, with a note of dried plum.",50.0,91,8,0.9624908532287759
9340,The Withers Winery 2013 Ruben Red (El Dorado),"This is a well-balanced, handsomely composed wine that is big in flavor and full in body. The aromas are spicy like black pepper and cardamom, the flavors are meaty, peppery, smoky and berry-like, for a great taste experience that goes way beyond the usual. It's made mostly from Mourvèdre grapes, with Syrah and Grenache in supporting roles.",38.0,91,8,0.9624904227043494
24656,Robert Craig 1998 Zinfandel (Amador County),"The blackberry fruit is wrapped in very deeply toasted oak. Aromas and flavors of cassis, vanilla, coffee and licorice mingle to display a dark flavor profile but positive tart-sweetness. Full and even on the tongue, this black beauty finishes with lingering spice and espresso notes.",24.0,88,8,0.9624901887302547
77710,Soquel Vineyards 2013 Partners' Reserve Coast Grade Vineyard Pinot Noir (Ben Lomond Mountain),"There's a deeply purple touch to this bottling, with dark strawberries, dried purple flowers and a touch of vanilla laid across a clay-based minerality. The palate rides a middle line touching on all relevant points: a dash of acid, some mint and dark-purple fruit, proving quite classic in presentation.",39.0,92,8,0.9624901752471408
79212,Austin Hope 2013 Syrah (Templeton Gap District),"Dense aromas of caramel-laced fudge and hickory-smoked meats atop the base of blackberry coulis show on this lavish, delicious bottling. Framed in a chalky structure, the smoked-meat element consumes the palate, which also shows black cherry, vanilla ice cream, caramel and rich milk-chocolate flavorings.",55.0,93,8,0.9624895858006874
31259,Trust 2014 Syrah (Walla Walla Valley (WA)),"Blue fruit, raspberry, violet, dark chocolate, green olive and spice aromas lead to ripe fruit and herb flavors that mix in plenty of smoked-meat notes, heightened a dazzling feel. A lengthy finish caps it off. It's an intriguing wine that keeps you coming back for more.",32.0,92,8,0.962489385990709
68289,Kerloo 2013 Les Collines Syrah (Walla Walla Valley (WA)),"This wine brings charming aromas of cracked pepper, smoked meat, dried herbs and crushed violets, with dark chocolate and mixed fruit lurking in the background. The green olive and other savory flavors are restrained, coating the palate with a soft, textured feel that shows precise balance. It demands attention without overwhelming.",40.0,92,8,0.962489252460051
94453,Envolve 2012 Evoke Pinot Noir (Russian River Valley),"A cured meat, salami-like bouquet is the curious opening of this wine, making it compelling if not entirely varietal, a robust, full-bodied expression of rich, ripe red fruit. Oaky and burly, it'll satisfy palates that prefer a concentrated style of velvety-textured raspberry compote and cinnamon.",65.0,88,8,0.9624890482625754
84315,Lauren Ashton Cellars 2009 Cuvée Mirabelle Red (Red Mountain),"This is mostly Syrah, with 10% each Grenache and Mourvèdre. Fat and beefy, it starts with a scent of fresh carpaccio around dense black cherry fruit. Lush and generous, with notes of both fruit and barrel, it adds streaks of coffee and cacao that wind through a long and beautifully defined finish.",52.0,94,8,0.962488556020888
26724,Woodward Canyon 2013 Old Vines Cabernet Sauvignon (Washington),"Barrel notes of vanilla and spice take the lead in this aromatically brooding wine, followed by dried herbs and dark fruit. The flavors are pitch black, coating the palate from end to end with layers of fruit, tannins that go the distance and a graphite-filled finish that lingers. It will drink best from 2020–2027.",99.0,94,8,0.9624883909637645
