,title,description,price,points,cluster_label,cosine_similarity
70,Aresti 2014 Special Release Reserva Carmenère (Rapel Valley),"Caramelized oak and vanilla aromas are front and center on a barrel-heavy nose. This feels a bit choppy, with astringent tannins. Herbal salty plum flavors wear a lot of oaky makeup, while this finishes with a forced woody flavor.",12.0,86,2,0.9994782402321725
71,Spyro 2014 Albariño (Rías Baixas),"Bland, mature aromas of white fruits are on the weak side for Albariño. This feels round and oily, while briny leesy flavors lack pop and precision. A grabby aged finish is short on the free flow that this grape and region are known for. Drink immediately or wait for a newer vintage.",16.0,86,2,0.9994782402321725
73,Mitolo 2016 Jester Sangiovese Rosé (McLaren Vale),"Pale copper in hue, this wine exudes passion fruit on the nose, while the palate delivers nuances of muskmelon as well. It's crisp, racy and medium in body, perfectly suited to summertime refreshment. Drink now.",20.0,86,2,0.9994782402321725
75,P.J. Valckenberg 2015 Undone Dry Riesling (Rheinhessen),"Pronounced dust, pollen and earth tones lend savoriness to this otherwise citrusy wine. Racy acidity and fresh tangerine and lemon flavors turn herbal on the finish. Drink now.",10.0,86,2,0.9994782402321725
83,Fuchs 2015 Grüner Veltliner (Burgenland),"Freshness characterizes the nose: green pear, ivy leaves and citrus notes play on nose and palate. This is light footed, easy drinking and charming. Drink soon while flavors are fresh.",12.0,88,2,0.9994782402321725
113,Henry's Drive Vignerons 2006 Parson's Flat Shiraz-Cabernet Sauvignon (Padthaway),"The blend is roughly two-thirds Shiraz and one-third Cabernet, and the result combines berries with cassis and generosity with structure, all framed by toasty oak. Savory in character, long and dusty on the finish. Drink now-2018.",40.0,92,2,0.9994782402321725
119,Camberley 2004 Philosophers' Stone Red (Stellenbosch),"A big, black bruiser of a wine that has black olive flavors and aromas and plenty beyond. Raspberry, mulberry, vanilla and spice all vie on the nose, while the palate is so dark it´s tough to discern the plum and leather flavors. Give it three years and reap the benefits.",25.0,91,2,0.9994782402321725
137,Weingut Liebfrauenstift 2014 Dry Riesling (Rheinhessen),"Crisp, pristine peach and apricot notes resonate through the nose and palate of this fresh, blossomy dry Riesling. While zesty and lithe in body, ripe grapefruit and melon flavors feel supple and silky on the palate. Drink now through 2019.",16.0,91,2,0.9994782402321725
140,Herdade Grande 2014 Gerações Colheita Seleccionada Branco White (Alentejano),"This bottling shows a rich, wood-aged wine, full of ripe yellow and tropical fruits as well as rich toasty flavors. The wine is warm, rounded, spicy and with its impressive structure still developing, it has the potential to age well. The wine is named to celebrate the second Lança generation in charge at the estate. Drink from 2017.",30.0,91,2,0.9994782402321725
143,Marques de Griñon 2010 Single Vineyard Estate Bottled Graciano (Dominio de Valdepusa),"Ripe aromas of raisin, black plum and horsehide are pointy and peppery. On the palate, this Graciano is bold and energetic, with lifting acidity. Loud berry flavors come with strong accents of dark chocolate and bitter espresso, while the finish is long but just moderate in complexity. Drink through 2020.",50.0,91,2,0.9994782402321725
145,Carl Graff 2014 Graacher Himmelreich Spätlese Riesling (Mosel),"Approachably fruity yet nuanced and electrifying, there's exceptional value here. High-intensity flavors of tangerine and stone fruit sweeten the palate, balanced by nerve-tingling acidity and deep ripples of slate, salt and honeycomb. It's an intensely zesty wine, but the finish has length and power.",14.0,91,2,0.9994782402321725
146,Casa Santa Vitória 2013 Grande Reserva Tinto Red (Alentejano),"From an estate in the south of the Alentejo, this is a rich, hot-country wine. It is firm, densely structured and with solid, dark tannins. There is a juicy black fruit background to this dense wine that gives a lift. Still young, this dark and very concentrated wine will be better from 2018.",26.0,91,2,0.9994782402321725
151,Conde de Velázquez 2012 Condesa Real Premium Blend Red (Aconcagua Valley),"This blend of Cabernet Sauvignon, Syrah and Merlot opens with blackened aromas of charred oak and creosote, but it quickly sheds that oak-heavy character to display toasty flavors of olives, herbs and berry fruits. All together, this is a classic Chilean red blend, with fine tannins and patented lightly herbal, balsamic flavors. Drink through 2020.",29.0,91,2,0.9994782402321725
157,Fritz Haag 2014 Brauneberger Feinherb Riesling (Mosel),"Fresh and fragrant of blossoms, tart yellow peach and apricot, this off-dry Riesling maintains a crystalline fruit purity that persists throughout Fritz Haag's wines. It's invigorating and irresistably quaffable. The long, melon-rind finish is lip smacking.",30.0,91,2,0.9994782402321725
158,Fritz Haag 2014 Riesling (Mosel),"Just a touch of honey-lemon sweetness is enough to make this zesty, citrus-focused Riesling lip smackingly delicious. Fresh, green herb and lime notes reverberate through a strong finish. Drinks well now but should meld nicely over the next five years.",22.0,91,2,0.9994782402321725
161,Stoneleigh 2008 Sauvignon Blanc (Marlborough),"The Stoneleigh style traditionally favors ripeness over herbaceousness, and the 2008 holds true to form, offering up grapefruit and nectarine aromas and an appealing blend of citrus and stone-fruit flavors. It's plump and round, yet finishes fresh. Good as an apéritif or with light dishes.",19.0,88,2,0.9994782402321725
163,TerraMater 2006 Unusual Cabernet-Shiraz-Zinfandel Red (Maipo Valley),"Haven't seen this unusual combination of grapes in quite some time, and you know what, it's much better now than when we last saw it in 2001. This vintage has a nice, almost magnetic nose, while the palate is firm and well structured, with cassis, black cherry, coffee and licorice flavors. It's a bit boring on the finish, but the mouthfeel and length are just fine. Fruity, rich and balanced. 325 cases made.",50.0,88,2,0.9994782402321725
169,Alamos 2007 Torrontés (Salta),"With attractive melon and other tropical aromas, this is a Torrontés that rises above the masses. It smells great and tastes like a pure blend of lychee fruit, tangerine and honeydew melon. The palate feel is smooth and round, and the finish is dry, clean and healthy. It's everything that Torrontés should be. Drink now.",12.0,88,2,0.9994782402321725
171,Apaltagua 2007 Envero Gran Reserva Carmenère (Colchagua Valley),"Composed and structured, with its fair share of richness manifested as raisin and molasses. Interestingly, the palate rings with acidity, resulting in a feel that's borderline sharp. But there's enough fruit and heft to balance things out, and the flavors of cherry, blackberry and cola are nice. A good example of elevated Carmenère (with 10% Cabernet Sauvignon) that doesn't cost an arm and a leg.",15.0,88,2,0.9994782402321725
174,Viña Bisquertt 2007 Casa La Joya Reserve Merlot (Colchagua Valley),"Bisquertt usually does well with its value-priced Merlots, and seeing that 2007 was an excellent vintage in Chile, this wine excels in the value price range. The nose is dark and saturated, but pure and inviting. And the palate is ripe and smooth, with spice, plum, blackberry and herb notes, particularly anise. Finishes clean, smooth and peppery. Drink now.",11.0,88,2,0.9994782402321725
182,Spier 2014 21 Gables Chenin Blanc (Western Cape),"This is a concentrated, fairly full and lush Chenin, rich in toasty oak and vanilla cream as well as notes of baked apple pie and sweet orange. The medium-weight palate is mouthfilling and satisfying, with ample acidity to lift the decadent flavors. Notes of clove, anise and toasted nuts mingle on the lingering finish. Drink now–2019.",23.0,90,2,0.9994782402321725
186,Yatir 2011 Syrah (Judean Hills),"This wine features pleasing aromas of raspberry, jumper berry and black pepper. There is a nice mélange of fruit and spice flavors, notably black cherry, dark plums, anise, and cardamom. Smooth tannins ply the palate right into a bright finish that bears a touch of salinity.",50.0,90,2,0.9994782402321725
187,Adega Cooperativa de Borba 2012 Montes Claros Garrafeira Red (Alentejo),"A year in wood and 30 months in bottle before release have allowed this attractive wine to fully develop its solid yet smooth texture. It has concentration, layers of bright black currant fruit and vibrant acidity. Ready to drink.",28.0,90,2,0.9994782402321725
196,Matarromera 2015 Fermentado en Barrica Verdejo (Rueda),"Mellow white-fruit aromas are nonspecific and oaky, but not overly so. This barrel-fermented Verdejo feels plump and chunky, with balancing acidity. Salty melon, apricot and apple flavors end steady and long. For barrel-fermented Verdejo, this is at the top of the pile.",40.0,90,2,0.9994782402321725
198,Or Haganuz 2014 French Blend Red (Galilee),"Aromas of blackberry, fennel bulb and smoke set the scene for flavors of cherry, raspberry, chocolate and tobacco leaf. Mellow but ever-apparent tannins ply the palate alongside a strong bolt of acidity that tapers off into a pomegranate-imbued finish.",80.0,90,2,0.9994782402321725
200,Quinta de Foz de Arouce 2013 Red (Beira Atlantico),"Wood aging gives this ripe blend of Baga and Touriga Nacional its richness and density. It's full of black fruit, toast and a touch of pepper. With ripe tannins and crisp acidity, it can easily age another year. Drink from 2018.",20.0,90,2,0.9994782402321725
202,Samuel Tinon 2015 Megyer Dry Furmint (Tokaj),"From a vineyard in Northern Tokaj this dry Furmint has aromas of citrus pith and freshly cut pineapple. In the mouth, there are delightful flavors of grapefruit juice and white peach before the pleasantly acidic finish.",36.0,90,2,0.9994782402321725
205,Mendel 2014 Lunta Malbec (Luján de Cuyo),"Blackberry and road-tar aromas are dark and stout. This is moderately tannic and a bit rough and jagged on the palate. Flavors of stewed black plum and prune are ripe almost to an extreme, and that's how it finishes as well.",22.0,90,2,0.9994782402321725
207,Oldenburg 2014 Chenin Blanc (Stellenbosch),"This is a round and rich wine, with notes of wood-grilled apple, guava and toasted challah. Smooth and lush in feel, ripe peach and tropical tones drive the palate, while hints of honeysuckle and baking spice unfold on the finish. Ample acidity keeps the wine's weight in check. Drink now.",20.0,90,2,0.9994782402321725
212,Andean Sky 2007 Bonarda (Mendoza),"Meaty and rubbery, but that's young Bonarda. This is a sound wine with dark berry flavors, raisin and pulsing acidity. Still, there's modest roundness to the palate and length to the finish. Overall, it's tasty, full and borderline raisiny. Drink now.",10.0,85,2,0.9994782402321725
213,Angove's 2006 Red Belly Black Shiraz (South Australia),Lifted cedar and pine notes interspersed with appealing woodsy scents give way to a surprisingly intense palate that shows some nice peppery notes but ultimately falls short on the finish. Nearly imperceptible tannins suggest early consumption.,12.0,85,2,0.9994782402321725
218,D'Arenberg 2006 The Derelict Vineyard Grenache (McLaren Vale),"The sort of wine one imagines early Australian settlers gulped down—big and burly in the mouth and a bit warm, rough and dusty on the finish. Hints of mint-accented cherry fruit and earthy notes.",29.0,85,2,0.9994782402321725
224,J. & F. Lurton 2007 Herederos de François Lurton Villafrance de Duero Red (Vino de la Tierra de Castilla y León),"Simple but well-maded wine with aromas of chewing gum, cherry and blackberry. It's a plump, sort of grabby red with sweet raspberry and chocolate flavors followed by a creamy, soft finish. Not much complexity but good fruit and depth. Not the least bit hard to drink. Good mass wine.",13.0,85,2,0.9994782402321725
226,Long Flat 2006 Destinations Sauvignon Blanc (Adelaide Hills),"Juicy and well balanced, this is an admirable effort at the price. Boxwood, grapefruit, lemon and quince notes make for a sophisticated first impression. The palate is straightforward citrus while gooseberry notes pop up on the dry finish. Drink now.",15.0,85,2,0.9994782402321725
236,Goats do Roam Wine Co. 2008 Goat-Roti Syrah-Viognier (Coastal Region),"A good value, this is an easy-pleasing Syrah with vibrant notes of red plum, cherry and blueberry. Fine, dusty tannins reminiscent of cocoa powder and dried crushed berries stay after swallow alongside a hint of sweet smoke flavor.",20.0,89,2,0.9994782402321725
237,Graham Beck 2007 The William Red (Coastal Region),"This approachable Cabernet-based blend, which also has 18% Pinotage, 11% Cab Franc and 2% Shiraz, is a spicy and balanced red with notes of menthol, purple florals, black cherry and berry. With a mouthfeel like crushed velvet, a black pepper finish and an attractive price tag, it's a shame only 100 cases were produced.",18.0,89,2,0.9994782402321725
241,Algodon 2008 Estate Blend Gran Reserva Red,"A blend of 50% Malbec with Cabernet, Syrah and Merlot that's lightly minty and full of tobacco, pepper and spicy aromas. Feels a bit clampy and tannic, with oaky, herbal flavors of plum and sweet berry. Shows a hint of green and drying tannins on the finish.",37.0,89,2,0.9994782402321725
244,Jardin 2007 Syrah (Stellenbosch),"A good amount of earthy spice, tea leaves and forrest floor lead the way on the nose, but the black cherry and berry fruit aromas follow shortly after with an additional accent of sweet cured meat. Medium weight and lush, the creamy mouth transitions into a finish loaded with sweet spice and bittersweet cocoa.",19.0,89,2,0.9994782402321725
246,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),"For an under-$15 red blend, Corte has it going on. It's rich and full, almost syrupy on the nose, with lots of oak, ink and vanilla. Shows power and packs a punch, with dark berry, chocolate and spicy flavors. A little tannic and scratchy, but with structure and framework to spare. Malbec (80%), with Bonarda and Petit Verdot.",14.0,89,2,0.9994782402321725
249,Mariell 2009 Blaufränkisch (Leithaberg),"Smooth and ripe, this is a rich black-fruited wine, its tannins comfortably ensconsed in a rich cushion. There is acidity to balance and spice which, along with the full-bodied fruit character, makes the wine ready to drink now.",17.0,89,2,0.9994782402321725
251,My Big Fat Greek Wine 2010 Assyrtico (Santorini),"Lively aromas of lemon, grapefruit and melon start this white from Greece. Flavors of grapefruit and lemon rind are fresh and crisp but still offer dimension. The finish is spicy and clean. A great food wine: pair with grilled fish or clams.",15.0,89,2,0.9994782402321725
253,O. Fournier 2007 B Crux Red (Uco Valley),"Leather, berry, earth, raisin and roasted qualities define the nose on this Tempranillo-led blend of four grapes. Feels good in the mouth, with active raspberry, plum and coffee flavors that comes with a roasted accent. Mildly leafy, baked and woody on the thorough finish.",19.0,89,2,0.9994782402321725
260,Forstreiter 2012 Schiefer Reserve Grüner Veltliner (Kremstal),"A strongly spicy, rich wine, this has great concentration and an intense, dense texture.There is weight with plenty of ripe tropical fruits to contrast pronounced black pepper and bitter almond character. It's still young, so don't drink before 2015. Screwcap.",24.0,92,2,0.9994782402321725
264,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),"This huge Malbec defines jammy and concentrated. The bouquet is ripe, soft and minty, while the palate echoes the nose with thickness and density. Flavors of prune, raisin, tea and blackberry are borderline syrupy, while the finish is smooth and pure but doesn't offer much spine or foundation. Drink this modern Malbec sooner rather than later.",215.0,92,2,0.9994782402321725
266,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),"This is the stud in the Acústic stable. A blend of 70% Carignan and 30% Garnacha, Braó is lively and bright on the nose, with ripe blackberry and cassis aromas. The palate is concentrated and juicy, with fine balance and bold flavors of blueberry, blackberry and coffee. A toasty, dark finish features chocolate, toast and minerality. Drink through 2019.",40.0,92,2,0.9994782402321725
269,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),"This wine displays ample concentration in its inky color and potent aromas of dark berry fruit. There's a hint of raisining as well. In the mouth, it's mouthfilling but lacks a bit of texture; the flavors include dark plums, vanilla and hints of dried fruits, like figs and dates. With a finish that calls to mind chocolate fudge (minus the sugar), opt for drinking this wine over the relatively near term, now to 2020.",70.0,92,2,0.9994782402321725
270,Finca Sophenia 2011 Synthesis Malbec (Tupungato),"Deep, lush aromas of black fruits, graphite and coconut are welcoming and friendly. The mouthfeel is pure and smooth, with elegance and power. Flavors of cassis, blackberry, hard spices and licorice filter into a long, mellow, classy finish. This is a pushy, full-bodied wine that doesn't throw punches; drink through 2020.",30.0,92,2,0.9994782402321725
281,Domaine Sigalas 2010 Asirtiko Athiri White (Santorini),"This fuller-bodied white blend offers pineapple, kiwi and citrus on the nose, and a blend of full fruit and acidity on the palate. A balanced, easygoing white that is perfect for everyday poultry, vegetable and fish meals.",18.0,87,2,0.9994782402321725
284,Otto's Constant Dream 2008 Syrah (Hawke's Bay),"This wine is light in color, but still packs a mouthful of flavor. It's peppery and meaty upfront, filled out on the midpalate by tart fruit that verges on cranberry in flavor. Pretty rather than potent; drink now-2014.",18.0,87,2,0.9994782402321725
287,Aresti 2007 Reserva Merlot (Curicó Valley),"Fiery and wild at first, with aromas of cinnamon, pepper and Juicy Fruit gum. Strange as that may sound, the wine finds a more familiar place on the palate, where plum, cherry and cassis flavors are flashy and the feel is a bit clangy. Rounds out with air and settles down fairly nicely.",18.0,86,2,0.9994782402321725
299,Cono Sur 2008 Visión Gewürztraminer (Casablanca Valley),"Frosted aromas of orange creamsicle, lychee and melon give this an elevated, unique sort of bouquet. Among Chilean Gewürztraminers, this is one of the more expressive ones you'll find. Pineapple, mango and other tropical flavors are pleasant, while the feel is forward and fun. Drink this summer with fish and salads.",15.0,86,2,0.9994782402321725
308,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),"Dusty, saffron-spiced earthiness is juxtaposed against intense mango and tangerine fruitiness in this deeply complex wine. It's unctuously sweet, but balanced by a piercing streak of acidity that penetrates through the midpalate. Spry and silken, it finishes on a long lingering whisper of honey and peach.",775.0,97,2,0.9994782402321725
309,Torbreck 2012 RunRig Shiraz-Viognier (Barossa),"RunRig is always complex, and the 2012 doesn't disappoint in that regard, mixing bacony-meaty notes with hints of black olives and ripe plums. The tannins are supremely supple, but the acids are crisp, resulting in a long, mouthwatering finish. Drink now–2030.",225.0,97,2,0.9994782402321725
311,Oremus 2005 Eszencia  (Tokaji),"This amber-colored Hungarian stunner has ethereal aromas of raw honey, beeswax, freshly baked tarte Tatin, canned apricot and fresh pear. It is silky smooth and creamy in the mouth with pronounced flavors of clover honey, pear tart and baked sweet apples. The acidity is perfectly balanced so you can appreciate its velvety richness without feeling that the sweetness is too cloying.",320.0,96,2,0.9994782402321725
314,Robert Weil 2014 Kiedrich Gräfenberg Beerenauslese Riesling (Rheingau),"Whiffs of white mushroom, saffron and caramel lend complexity to this concentrated elixir of apricots and orange peels. It's honeyed and sweet but vivaciously balanced, glazing the palate in ethereal textures of gossamer and tulle. The caramel finish lingers endlessly.",365.0,96,2,0.9994782402321725
316,Jasper Hill 2013 Georgia's Paddock Shiraz (Heathcote),"Dusty, firm, powerful: just a few apt descriptors for this vintage of one of Heathcote's top wines. Mocha, licorice and blackberries feature on the nose, while the palate delivers more of the same—dark fruit, chocolate and plenty of spice. Best after 2020.",85.0,95,2,0.9994782402321725
318,Weingut Hans Bausch 2011 Hattenheimer Hassel Auslese Riesling (Rheingau),"Intensely fragrant, this honey-sweet auslese wafts of ripe yellow peaches and caramelized sugar. Tropical mango, pineapple and melon collide on the palate before falling neatly in line against a strike of high-toned acidity. The finish is luxuriously long, peppered by a faint dusting of saffron. It's a stunner already but should shine brightly for decades to come.",66.0,95,2,0.9994782402321725
320,Torbreck 2012 Descendant Shiraz-Viognier (Barossa Valley),"Bacon and tapenade elements merge easily on the nose, followed by a wine that's full bodied and creamy textured on the palate. This is dark and meaty in profile, yet not heavy or cooked, with a long, harmonious finish. Drink now–2030.",125.0,95,2,0.9994782402321725
325,Wakefield 2013 St. Andrews Single Vineyard Release Shiraz (Clare Valley),"The Taylor family selected Clare Valley for its Cabernet affinity, but this Shiraz is a knockout. Yes, it's oaky—full of menthol, vanilla and toasted coconut—but there's just enough black cherry and plum fruit to support the wood. It's a plush, full-bodied wine with immense appeal, for drinking now–2025.",60.0,95,2,0.9994782402321725
327,De Martino 1999 Reserva de la Familia Carmenère (Maipo Valley),"Aromas of mint, berry syrup and dense, lemony oak lay a good foundation for the heavy black fruit that comes on the palate atop a plush carpet of toasty, fresh-grained wood. The finish is round, tasty and mouthfilling, while overall the wine seems to dance due to popping acidity. This is Carmenère with a vital streak.",10.0,88,2,0.9994782402321725
337,L.A. Cetto 1996 Private Reserve Nebbiolo (Valle de Guadalupe),"The color is appropriately light, the aromas appropriately floral and rose-like. Fleshy cherry flavors are balanced by a helping of greens and flowers. Light and elegant. Who would've thought Nebbiolo like this could come from Mexico?",18.0,88,2,0.9994782402321725
339,Lapostolle 2002 Estate Bottled Merlot (Rapel Valley),"At first this is aggressive, with an aromatic note of wet dog along with blueberries. But soon it finds its legs and opens to display chocolate, espresso and a big batch of black plum and blackberry. The finish has full tannins and some coffee-like flavor. Currently it's wall-to-wall big, but it should settle down in no time and become a good red to drink on any occasion.",12.0,88,2,0.9994782402321725
353,Undurraga 2001 Reserva Merlot (Maipo Valley),"Smooth smelling, with pure and fresh berry and plum aromas. Very young and a bit tangy on the palate, with cherry and berry flavors and an oaky, soft finish that goes sweet then sour, and lasts for a long time. In terms of structure, it's balanced, mildly tannic, yet meant for drinking now.",12.0,87,2,0.9994782402321725
356,Aresti 2008 Estate Selection Sauvignon Blanc (Curicó Valley),"On the plump but balanced side, with a perfumed nose that's almost sweet for SB. In the mouth, it's fairly lively and lifted, with nectarine and melon flavors that morph into pink grapefruit on the finish. Decent quality; will get the job done.",13.0,85,2,0.9994782402321725
359,Viña Bisquertt 2007 Casa la Joya Reserve Syrah (Colchagua Valley),"Formerly doing business as “Shiraz,” this Syrah from Bisquertt offers a huge purple tint, roasted aromas of blackberry and campfire, and a ripe, grapey palate that brims with simple, racy black cherry, pepper and other driving flavors. Not timid by any means but also nothing out of the ordinary.",11.0,85,2,0.9994782402321725
373,Kohl 2015 Kittl Grüner Veltliner (Weinviertel),"There is a savory, fragrant, mossy greenness that draws you in. On the concentrated palate, this becomes more distinct as the peel of Bosc pear and crushed arugula emerge. Lime zestiness comes with a slightly warm finish.",23.0,89,2,0.9994782402321725
376,Luberri 2011 Seis  (Rioja),"Slightly foxy on the nose, with rubbery aromas of cherry and cassis, this offers a tight, tannic palate with hard, elastic tannins. Flavors of cherry and cassis are pleasant, while the finish is ripe, warming and healthy.",18.0,89,2,0.9994782402321725
378,Malat 2015 Crazy Creatures Grüner Veltliner (Kremstal),"An earthy hint colors the pear notes which on the palate acquire a fresh, almost floral quality. The earthy tone of yeast and miso provides a counterpoint to the zesty, lime-peel freshness. The finish is clean-cut and very refreshing.",17.0,89,2,0.9994782402321725
387,Vinos de Arganza 2012 Século Mencía (Bierzo),"Fresh, focused and tight on the nose, with an undertone of mild oak and earth, this gets going with ease. A fresh, fruity palate is just rugged enough, while flavors of black plum, cherry, licorice and herbs finish toasty, spicy and firm.",15.0,89,2,0.9994782402321725
388,Vinos de Arganza 2013 Marqués de Montejos Selección Mencía (Vino de la Tierra de Castilla y León),"Leathery berry and savory, smoky oak aromas are a rugged introduction to a stout palate with juicy acidity. Flavors of baked plum, hard spices, salt and savory herbs finish with rubbery tannins, energy and spicy, peppery flavors.",42.0,89,2,0.9994782402321725
390,Winzer Krems 2015 Rosé Zweigelt (Niederösterreich),"Tender notes of red apple skin and bottled strawberries are pulled into focus by zesty citrus. The bone-dry palate reveals more bottled but wonderfully tart strawberry flavors and finishes in a very linear, refreshing and light-footed fashion.",12.0,89,2,0.9994782402321725
393,Eschenhof Holzer 2015 Altweingarten Grüner Veltliner (Wagram),"Earthy, savory notes of yeast and miso swing alongside the green pear flavors. There is spice and concentration on the midpalate and some tingling pepper spice.",12.0,88,2,0.9994782402321725
400,Pillitteri 2012 Reserve Icewine Vidal (Niagara-On-The-Lake),"An aromatic knockout with notes of peach, papaya, lychee and brown sugar. At 250 g/L of residual sugar, it's dense and rich with carmelized sugar flavors and a lengthy finish.",30.0,92,2,0.9994782402321725
408,Wittmann 2011 Westhofen Morstein GG Trocken Riesling (Rheinhessen),"Richly textured and unabashedly full in body, this dry Riesling is intensely ripe. Pineapple and peach flavor is accented by zesty lime peel and earthy tones of wet stone and lanolin. The midpalate is lifted by a whiff of violet perfume and bold, lemon-lime acidity envigorates the finish.",115.0,92,2,0.9994782402321725
411,Dr. Loosen 2011 Ürziger Würzgarten Alte Reben GG Trocken Riesling (Mosel),"The nose of this powerfully fruity yet dry Riesling packs a punch, with aromas of ripe pineapple, apricot and floral potpourri. The palate is dense with stone fruit, and a hint of red berry flavor, but finishes elegantly with sleek mineral tones.",42.0,92,2,0.9994782402321725
412,Dr. Loosen 2011 Wehlener Sonnenuhr Kabinett Riesling (Mosel),"Lanolin and honeycomb notes lend a minerally feel to rich, lusciously concentrated peach and tangerine flavors in this powerful yet finely structured kabinett. A hint of spritz and shocking lemon-lime acidity lead the way to a long, elegant finish.",27.0,92,2,0.9994782402321725
416,Herdade Grande 2010 Gerações Colheita Seleccionada Red (Alentejano),"A powerful wine, richly structured and full of ripe fruits. It has a solid feel to it, firmly anchored to its dark tannins as well as lightened by the juicy berry flavors. A blend that includes Cabernet Sauvignon and Syrah, it needs serious aging, so don't drink before 2017.",34.0,92,2,0.9994782402321725
424,Cape View 2011 Chenin Blanc (Stellenbosch),"A glimmer of toast and honey add depth to the green fig, apple and underripe peach center of this wine. Fresh and zippy on the palate, the vibrant fruit and sweet citrus flavors carry through to the mouthwatering finish. Drink up.",12.0,87,2,0.9994782402321725
425,Ken Forrester 2011 Petit Chenin Blanc (Western Cape),"A fresh and fruity wine that's ready to drink now. This has attractive aromas and flavors of green apple and lime followed by a clean, mouthwatering finish. There's a soft herbal streak that adds depth to the nose and mouth.",12.0,87,2,0.9994782402321725
431,Winzer Krems 2011 Kellermeister Privat Goldberg Grüner Veltliner (Kremstal),"This is a soft, creamed-apple style of wine, with a great shaft of acidity cutting through the crisp fruit. Kiwi and gooseberry fruits are lifted on the bright, lively finish.",18.0,87,2,0.9994782402321725
436,Loess 2009 Collection Blanco Verdejo (Rueda),"This barrel-fermented Verdejo is interesting, but it's also a bit low on acidity. It smells like pine and blowsy flowers. Creamy, soft and cuddly on the palate, this has flavors of baked apple, wood resin and banana. It finishes round and sweet. Drink now.",25.0,87,2,0.9994782402321725
440,El Coto 2011 Rosado Rosé (Rioja),"Aromas of watermelon and a dusting of natural vanilla mark the bouquet. On the palate, it's fleshy but still crisp and focused, with nectarine, red apple and strawberry flavors. The finish lasts, with some sweetness.",11.0,87,2,0.9994782402321725
444,Aleo 2009 Tempranillo (Vino de la Tierra de Castilla y León),"Full and smoky, with bacon, blackberry and tire rubber on the nose. This is a bit grating in feel due to full tannins and acids, with wild berry flavors, bitter oak, black plum and darkness. Lengthy on the finish.",16.0,87,2,0.9994782402321725
