,title,description,price,points,cluster_label,cosine_similarity
38987,Domdechant Werner 2013 Hochheimer Kirchenstück Beerenauslese Riesling (Rheingau),"Wet slate and chalk penetrate through silken layers of honey, fig and dried apricot in this decadent beerenauslese. It's intensely concentrated in fruit, but also racy and taut, finishing with a flair of rose petals and pink grapefruit. Stunning now, but structured enough to develop beautifully for decades.",323.0,95,3,0.9979774496351095
38993,Schloss Johannisberger 2013 Rosalack No. 398 Auslese Riesling (Rheingau),"A standout amidst a stellar lineup of 2013 Rheingau auslese, this deeply concentrated, complex Riesling is a kaleidescope of sensory offerings. Pretty white floral notes perfume swathes of marmalade and crushed minerals. It's unctuous yet spine tingling, lithe yet endlessly penetrating on the finish.",160.0,95,3,0.9979774496351095
39001,Robert Weil 2013 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),"Dusty earth and mineral tones lend contrast to sweet, sunny tangerine and caramel in this feather-light TBA. The palate is persistent and pristine, awash in stone fruit flavors that pierce with laser-like brilliance. Delectable now for it's youth and fruitiness, but likely to develop mineral complexities for decades to come.",775.0,95,3,0.9979774496351095
53685,Heartland 2013 One Red (Langhorne Creek),"This is a throwback to those brash, flavor-exuding Aussie wines of the past. Flashy, sweet-scented oak (think maple syrup and toasted coconut) marks the nose, while concentrated cassis and vanilla flavors coat the palate. This is big, but gorgeously so, with velvety-rich tannins and a long, plush finish. No, there's nothing subtle about this blend of 60% Cabernet and 40% Shiraz, but sometimes subtlety is overrated. Drink now–2030.",95.0,95,3,0.9979774496351095
969,Schild Estate 2013 Moorooroo Shiraz (Barossa Valley),"Sourced from vines planted in 1847, this is a full-bodied, open-knit wine, supple and velvety in texture. Vanilla cream and black cherries mark the nose, while the flavors are more savory, resembling black olives and grilled meat. It's long and lush on the finish. Drink it now through 2025.",100.0,94,3,0.9979774496351095
1309,Alves de Sousa 2013 Abandonado Red (Douro),"This deeply impressive blend of 20 different varieties comes from a vineyard at the top of the Gaivosa estate that was oddly ignored for many years. With black plum fruit, dense tannins and intense acidity, it's built for longterm aging. Drink from 2021.",85.0,94,3,0.9979774496351095
4176,El Esteco 2013 Chañar Punco Red (Calchaquí Valley),"This single-vineyard Malbec blend from vineyards that sit at 6,500 feet smells dark, grilled and rubbery, but also meaty and full of fruit. A full, lush palate avoids fierceness and lays on the richness. Toasty, lightly herbal berry and plum flavors are highly appealing. The wine tastes of herbs, salted meat and spices on a complex finish. Drink through 2024.",68.0,94,3,0.9979774496351095
4181,Bodega Catena Zapata 2013 Nicolas Catena Zapata Cabernet Sauvignon-Malbec (Mendoza),"Generous oak is reflected via aromas of hickory and smoke on the nose of this lusty but refined blend of Cabernet and Malbec. In the mouth, rugged tannins and high acidity suggest further cellaring. Flavors of plum, berry, chocolate and tomato sauce finish with dry, pulling tannins and a sense of acidic freshness. Drink through 2027.",125.0,94,3,0.9979774496351095
4185,Casa Anadia 2013 Palácio Anadia Reserva Touriga Nacional (Dão),"Portugal's native Touriga Nacional originally comes from the Dão and this wine shows it in its glory. Planted around an ornate 16th-century palace, the vines have produced a richly structured wine, still showing some signs of wood aging. It is concentrated, with ripe red-cherry and blackberry fruits, solid tannins and acidity. Drink this wine from 2020.",50.0,94,3,0.9979774496351095
7065,Cave Spring 2013 Riesling Icewine Riesling (Niagara Peninsula),"Smooth as silk and deeply concentrated, this outstanding icewine offers pressed apple, peach, pear, apricot and papaya fruit in a seamless, dense and immensely flavorful core. A streak of butter and honey carries it into a long, splendid finish.",60.0,94,3,0.9979774496351095
