,title,description,price,points,cluster_label,cosine_similarity
82465,Renwood 1995 Vintage Port Port (Shenandoah Valley (CA)),"Awkward, opening with vegetal aromas that turn cloyingly sweet in the mouth. It's also a very acidic wine. Not offering much charm now.",22.0,83,8,0.9863181651457524
88369,Pacific Echo 1995 Private Reserve Brut  (Anderson Valley),"A malty, full bouquet with good complexity announces this well-constructed wine. Pleasant citrus and hay flavors, medium weight and a good steady bead add to the package. A good clean finish with a grapefruit tang wraps it up.",31.0,88,8,0.9863181651457524
6033,Iron Horse 1996 Joy! Rosé Sparkling (Green Valley),"This Brut-style wine feels extraordinarily refined in the mouth, with a silky, airy texture. The flavors of toffee, butterscotch, orange marmalade and vanilla bean are rich, but balanced with yeasty bitterness and bright acidity. Gorgeous to drink now, anywhere, anytime, with practically anything. Pricey, yes, but worth it for special occasions.",160.0,94,8,0.9861271836406683
16823,Handley 1996 Brut Rosé  (Anderson Valley),"This is a beautiful wine to look at for the coppery-gold color and the fierce explosion of fine bubbles. Smells luscious, with subtle raspberry, lime, bread and lees aromas. This is the best rosé Handley has ever produced: amazingly rich, long and full-bodied, with the creamy smoothness of Champagne.",25.0,92,8,0.9861271836406683
17120,Columbia Crest 1996 Estate Series Merlot (Columbia Valley (WA)),"Flavors of plum, cherry, cassis, chalky earth, smoke and bell pepper. Still tight and chewy, with suggestions that the fruit from this difficult vintage didn’t attain full ripeness. A good effort from a subpar year, marked by a hint of brett on the finish.",16.0,87,8,0.9861271836406683
27789,Duck Pond 1996 Sparkling Pinot Gris (Willamette Valley),"This is something you're not likely to see every day—a 10-year-old sparkling wine made from 100% Pinot Gris. Lacks the finesse and minerality of those Alsatian sparkling wines, but the flavors have been smoothed out over the years, and a pleasing toasty streak has crept into the tart pear skin fruit.",25.0,86,8,0.9861271836406683
30368,S. Anderson 1996 Brut  (Napa Valley),"This is quite a strong, toasty and fruit-forward bubbly that could stand to be a little more elegant. It has overt aromas and flavors of strawberry and lime, with a pretty edge of coconut and vanilla. Finishes clean and zesty, but loses a few points because of a rough edge to the mouthfeel.",28.0,86,8,0.9861271836406683
47903,Mumm Cuvée Napa 1996 DVX  (Napa Valley),"This prestige cuvee honors Guy Devaux, who founded the California winery, and takes the familiar, user-friendly house style to an unprecedented level of intensity. The concentrated, beguiling nose suggests cask-conditioned ale and freshly baked bread. The wine fills every corner of the palate with rich, seductively layered flavors. The finish says California, not Champagne, with its tart fruit and spice.",50.0,89,8,0.9861271836406683
60254,Argyle 1996 Knudsen Vineyard Brut  (Willamette Valley),"Argyle sets the standard for Northwest sparkling wine, and this wine beguiles from the beginning. The massive bead, citrus-scented bouquet and perfect fruit is balanced elegantly by palate-clearing acids and just a hint of toast. The wine is a 100% barrel-fermented blend of 70% Pinot Noir and 30% Chardonnay.",35.0,89,8,0.9861271836406683
60638,Argyle 1996 Brut  (Willamette Valley),"For those who like a very dry wine with lots of yeasty, baked-bread aromas, this one’s for you. In addition to those aromas are notes of lime and raspberry, although they’re understated. The flavors are modulated, too, just suggesting strawberries, but the emphasis here is on texture and acidity.",22.0,87,8,0.9861271836406683
60650,Argyle 1996 Knudsen Vyd Julia Lee's Block Blanc de Blancs  (Willamette Valley),"This pioneering Oregon producer makes a fine, fruity, yeasty sparkling wine from 100% Chardonnay grapes. It’s crisp and lively in the mouth, with medium bubbles and a fresh, citrusy finish.",30.0,87,8,0.9861271836406683
66102,Beringer 1996 Nightingale White (North Coast),"Decades ago, Beringer’s then-winemaker Myron Nightingale created an artificial method of introducing the botrytis to Sémillon and Sauvignon Blanc grapes, with great results. This splendid version has strong aromas of crème brûlée, vanilla custard, honey, apricot purée and a warm note of peach pie fresh out of the oven. The taste is, in a word, fabulous. This is a nectar fit for the gods.",30.0,93,8,0.9861271836406683
77067,S. Anderson 1996 Blanc de Noirs  (Napa Valley),"There’s a distinct onion-skin color, and you can smell the Pinot Noir in the raspberry and strawberry aromas that are accented with white chocolate and toasty spices. Rather full-bodied, lush and opulent. There’s something almost syrupy about it, in a good way. But it’s still crisp and dry, and has a Champagne lightness.",28.0,90,8,0.9861271836406683
88379,Schramsberg 1996 Blanc de Noirs  (Napa Valley),"Schramsberg did a good job with this wine, creating a lush sparkler with generous cascading bubbles, firm Pinot fruit and a tight, spicy finish. This is still hard and even a little bitter at the end; more time in the bottle will bring out all the richness locked inside.",29.0,87,8,0.9861271836406683
88389,Château Frank 1996  Finger Lakes,"It begins with classic brut aromas of citrus, peach and strawberry, with oak, smoke and yeast shadings. But it’s surprisingly sweet. Well made and clean, with crisp acidity and nice restraint to the fruit. But those expecting a drier wine will be disappointed.",20.0,85,8,0.9861271836406683
5432,Robert Hunter 1994 Brut de Noirs  (Sonoma Valley),"Has bright, focused aromas, including lime and raspberry, with nutty, smoky bread dough and yeast. Very clean, with a pronounced kiss of sweet berry fruit. Finishes slightly sweet.",30.0,88,8,0.9859343276623225
5436,Handley 1994 Blanc De Blancs  (Anderson Valley),"Starts with a nice gold-straw color and lots of fine, tiny bubbles. The aroma is rich and creamy, marked by pear and apple notes, vanilla and bread dough. Very dry, with evident ripe fruit and a dry, leesy finish. The texture’s a bit rough, but this may age out in a few years.",25.0,88,8,0.9859343276623225
60251,Woodbridge 1994 Portacinco Port (California),"A blend of five traditional Port varieties, this is a sweet (10% residual sugar), very rich wine of substance and harmony. It has massive flavors of berries with sweet overlays of caramel, chocolate and mint, and the sugars are nicely balanced by crisp acidity, although the texture is soft and velvety. This tasty wine achieves the complexity and provides the satisfaction of a good late bottled vintage Port. Drink it now with rich chocolate-based desserts.",20.0,90,8,0.9859343276623225
60262,Roederer Estate 1994 L'Ermitage  (Anderson Valley),"Toasty and creamy, with just a touch of earthy mustiness on the nose; this is like a star just starting to do an elegant fade. There’s tangy fruit with a touch of oxidized maturity, a full texture, but a very faint bead. Good elements abound here and the wine still displays class, but it seems like it might have been brighter before",43.0,88,8,0.9859343276623225
77053,Korbel 1994 Le Premier Reserve  (Russian River Valley),"One of America’s favorite sparkling wine houses proves it’s still got the right moves. This brut-style wine, with Pinot Noir and Chardonnay, begins with delicate but assertive aromas of strawberry and lime. It’s dry and crisp and elegant, with hints of berries and limes, but it’s most notable for its richness, balance, harmony and finesse. Goes down really easy.",22.0,90,8,0.9859343276623225
77066,S. Anderson 1994 Blanc de Blanc  (Napa Valley),"The lightest and most delicate of Anderson’s trio of bubblies this year, this 100% Chardonnay offers clean aromas of coconut, vanilla, lime peel and toast, and drinks fresh and lively. It’s also very dry, and finishes with a slightly bitter almond-skin note.",46.0,90,8,0.9859343276623225
88382,Laetitia 1994 Cuvée M  (Arroyo Grande Valley),"Earthy, with good fruit elements on the nose. The wine has many commendable aspects: a good bead and complex flavor elements. But the earthy, mushroom quality hinted at in the nose sits too heavily. Perhaps it’s getting on in years, as it seemed more vibrant when tasted last year.",30.0,86,8,0.9859343276623225
4257,Chateau Ste. Michelle 1997 Late Harvest Sémillon (Columbia Valley (WA)),"Harvested at a lip-smacking 42.5° brix, this seductive wine explodes on the palate with bright grapefruit and citrus flavors, highlighted with sharp acids and finishing with lingering notes of caramel and butter. Long and delicious.",23.0,90,8,0.9851487050465235
4264,Mirassou 1997 Harvest Reserve Merlot (California),"It's hard to ripen Bordeaux red varietals in Monterey, but this was a good vintage and Mirassou has some good vineyards. The fruit is scented with blackberries and plums and even deeper notes of chocolate, espresso, and smoked meat. There's also a generous dose of oak. It drinks fine and dry, and captures that magical quality of finesse and elegance despite its size, which is considerable. A plush, opulent wine.",18.0,90,8,0.9851487050465235
4269,Louis M. Martini 1997 Merlot (Chiles Valley),"An exceptional wine from this historic producer. Very aromatic, with generous blueberry, chocolate, mint, mushroom, and sweet charred oak. Rich and full-bodied. The fruity ripeness is delicious and sweet. The mouthfeel is luscious and creamy, and it finishes with a slight tannic bite. Probably at its youthful best now.",25.0,90,8,0.9851487050465235
4277,Seven Hills 1997 Seven Hills Vineyard Merlot (Walla Walla Valley (WA)),"Blueberries, plums, and especially cherries, with a lovely, soft, beguiling bouquet of rose blossoms and chocolate. Crisply structured, with tight fruit, soft tannins, and a medium-weight, extended finish.",25.0,89,8,0.9851487050465235
4278,Schug 1997 Heritage Reserve Merlot (Carneros),"The aromas are much more closed and dense than the regular bottling. Airing reveals plum, currant and cinnamon, and a good dose of toasty oak. Thick and dense, with fine fruit, intricate tannins, and oak. Delicious now, but will gain complexity with short-term aging. Only 329 cases produced.",35.0,89,8,0.9851487050465235
5431,Kenwood 1997 Nuns Canyon Zinfandel (Sonoma Valley),"Compared to the Mazzoni, this baby has less fruity but pepperier, earthier aromas, and herbal ones, too: licorice and chocolate, although there’s some deeply scented blackberry. It seems crisper and more angular, and more tannic, with a great hidden depth of fruit that needs to be coaxed out through short-term aging.",20.0,88,8,0.9851487050465235
5445,Fetzer 1997 Barrel Select Zinfandel (Mendocino County),"A nice young, jammy Zin with zesty aromas of blackberry jam and briary fruit, meaning it’s like the scent of wild berries on a hot summer day. A lovely wine with pretty fruit, but it’s most notable for the soft, plush, opulent tannins.",14.0,88,8,0.9851487050465235
5448,Valley of the Moon 1997 Zinfandel (Sonoma Valley),"Hooray! A terrific Zin that doesn’t cost an arm and a leg. It’s loaded with personality, with quintessential aromas and flavors of wild berries and spices, and added complexities of roasted coffeebean, anise and white chocolate. Best Buy.",15.0,88,8,0.9851487050465235
7029,Yorkville Cellars 1997 Cabernet Franc (Yorkville Highlands),"This Bordeaux variety more often than not produces a light, fruity wine of charm and early drinkability. Here, the sour cherry fruit is framed in dry, dusty tannins and soft acids. There's an elegance and spicy aftertaste that are very nice. —S.H.",17.0,87,8,0.9851487050465235
9922,Maison Basque 1997 Black Zinfandel Zinfandel (California),"Dark, brick colored wine, heavily oxidized, with nutty, smoky, Madeira-like flavors, and thick, dry tannins. An odd, raisiny approach to Zin.",24.0,82,8,0.9851487050465235
9927,Meeker 1997 Gold Leaf Cuvee Zinfandel (Dry Creek Valley),"Plummy, ripe, beginning to oxidize. Ready to drink right now, it's got a leafy, tomato flavor to it. Unusual.",18.0,82,8,0.9851487050465235
9930,Renwood 1997 Grandmére Zinfandel (Amador County),"Full blueberry and blackberry aromas can't overcome the off-putting, solvent-like elements on the nose here. Lots of alcohol, spice-cake and dark berry flavors, but not much finesse or texture mark this disappointing old-vine offering from this generally solid Zinfandel producer.",25.0,81,8,0.9851487050465235
9938,Stag's Leap Wine Cellars 1997 Merlot (Napa Valley),"Great vineyards, great winery, great vintage: There's lots to like about this big, bold, fruity wine that manages to be complex and elegant at the same time. Masses of blackberry, black currant and violets, with smoke and vanilla from oak aging. What's hard to convey is the balance, richness, harmony and depth of flavor, which are really stunning. Age it for a few years if you want, but it's at or near its delicious best now.",35.0,93,8,0.9851487050465235
9943,Kenwood 1997 Massara Vineyard Merlot (Sonoma Valley),"Dark, oaky, and fine in every respect. Sonoma Valley, often underrated as Merlot country, lends the fruit a very deep and satisfying blackberry component, which is highlighted, in this case, by toasty oak. The tannins are soft and finely etched. Gorgeous stuff, quite lovely now, but the solid core of fruit indicates mid-term aging potential.",25.0,92,8,0.9851487050465235
10981,Lake Sonoma 1997 Old Vine Zinfandel (Sonoma County),"Fat fruit, juicy and ripe, brimming with wonderful fruit flavors. The wine is unctuous, sinfully lush, and still balanced with berries and spice and some good toasty oak. Young and hard, but good stuff with a nice life ahead.",17.0,91,8,0.9851487050465235
10986,Peterson 1997 Bradford Mountain Zinfandel (Dry Creek Valley),"Firm, ripe and fruity, with a nice mix of plums, berries and earth. The mountain fruit shows good acids, some mineral elements, and a long, complex finish with a fair amount of earth and barnyard. A distinctive, earthy style.",21.0,91,8,0.9851487050465235
10992,Storybook Mountain 1997 Estate Reserve Zinfandel (Napa Valley),"Blackberries are the story here, boatloads of rich, ripe, jammy blackberries. There is just a whiff of volatile acidity, then a wonderful mouthful of fruit with some stony earth underneath. Shows a light touch with the oak, good acids and a deft handling of the tannins.",50.0,90,8,0.9851487050465235
12114,Terre Rouge 1997 Red (Sierra Foothills),"A bit rough and sharp, with earthy-jammy flavors and a peppery finish. It's a lightly structured wine with thin flavors and a bite of acidity, and dry. Calls for simple foods, the heartier the better. A Rhône blend of Grenache, Mourvèdre and Syrah.",20.0,84,8,0.9851487050465235
15944,Kenwood 1997 Upper Weise Vineyard Zinfandel (Sonoma Valley),"Interesting cedar, game and leather notes accent this wine's blackberry and chocolate aromas and flavors. There's an almost Rhône-like quality to this full-bodied, well-balanced wine. Produced from a certified organic vineyard, the finish displays dark cherry and chocolate flavors with peppery accents.",15.0,86,8,0.9851487050465235
15958,Boeger 1997 Walker Vineyard Zinfandel (El Dorado),"Thick, chewy, cherry fruit, with lots of wood behind it. Simple, forward and quite pleasant, without pretension.",18.0,85,8,0.9851487050465235
15961,Martin & Weyrich 1997 Dante Dusi Vineyard Reserve Zinfandel (Paso Robles),"Some earthy elements mingle with the fruit, which has a ripe tomato edge. Good structure, without the harshness or heat that affects so many '97s. If anything, it's a little underripe, with bell pepper, beet and earthy flavors.",22.0,85,8,0.9851487050465235
15966,Windsor 1997 Private Reserve Zinfandel (Mendocino),"A very oaky nose leads into a tough, tannic wine. There's good fruit under all the wood and tannin, and the tight, rugged finish should smooth out in time.",15.0,85,8,0.9851487050465235
16130,Frank Family 1997 Brut Champagne Sparkling (Carneros),"Frank Family, far better known for Cabernet Sauvignon, joins the sparkling wine sweepstakes with this drily crisp, Champagne-like brut. It has subtle flavors of raspberries, strawberries, limes and brioche pastry, with a complex finish. Quite good.",65.0,92,8,0.9851487050465235
17118,Hogue 1997 Genesis Schwartzman Vineyard Riesling (Yakima Valley),"No oak here, thank you; just pure and delicious Riesling fruit with a hint of botrytis to add complexity to the apple-pear range of flavors. This dry-finished wine can hang with powerful chili-based dishes and is delightful as an aperitif.",13.0,90,8,0.9851487050465235
17524,Gloria Ferrer 1997 Carneros Cuvée Sparkling (Carneros),"This is the winery's most expensive bottling, a late disgorged bubbly that has now seen a decade of age. It shows the elegant polish of the '97 Royal Cuvée, but is superior even to it in richness. The creamy smoothness is the star attraction, but so are the subtle citrus, raspberry, brioche and vanilla flavors. Impeccably dry balance guarantees that this beautiful brut will age effortlessly for 10 years, if not longer.",50.0,95,8,0.9851487050465235
24647,Hanna 1997 Bismark Ranch Zinfandel (Sonoma Valley),"Big, ripe, chocolaty wine, with lots of forward, smooth, oaky flavors. Easy to like, with a plush, creamy mouthfeel, and tons of new oak flavor.",45.0,88,8,0.9851487050465235
24651,Beaulieu Vineyard 1997 Zinfandel (Napa Valley),"Lovely attack, plummy and evolved, with no rough edges. The fruit is soft and sweet, layered and full, and the overall palate impression is of elegance and balance. This is a terrific drink-me-now bottle with nicely aged flavors.",16.0,88,8,0.9851487050465235
24659,Rodney Strong 1997 Old Vines Zinfandel (Sonoma County),"Old vines from Russian River and Alexander valleys go into this spicy, briary, gamy Zin. There's a dark undercurrent of tar, pipe tobacco and smoke that runs through the finish. The fruit is subsumed to clove and tobacco flavors; best with strongly spiced grilled foods.",18.0,87,8,0.9851487050465235
24664,Easton 1997 Zinfandel (Shenandoah Valley (CA)),"Lots of sharp-edged oak around a soft, plummy, chocolate-covered cherry of a wine. Smooth and easy-drinking, up to a fairly tannic finish. The acids keep everything in balance.",20.0,87,8,0.9851487050465235
24666,Van Asperen 1997 Zinfandel (Napa Valley),"Raspberries, strawberries and blackberries, with smooth coffee and cream flavors streaking through the finish. Nicely made in a clean, classic Napa Zin style.",18.0,87,8,0.9851487050465235
30369,Louis M. Martini 1997 Gnarly Vine Monte Rosso Vyd Zinfandel (Sonoma Valley),"From a famous vineyard, this is an interesting, even eccentric Zin. The aromas are claret-like, with currant and blackberry and a strong gamy note, like bacon. The fruit is very ripe, even overripe, and the tannins and acidity are ample. Fans of big, old-style Zins will love it.",40.0,86,8,0.9851487050465235
30381,Schramsberg 1997 Blanc de Blancs  (Napa Valley),"Golden delicious apple and pear aromas open this round, somewhat loosely knit wine. Tastes a bit sweet, and decidedly more ripe than anticipated, even a touch mature. Has a good bead and an orange note on the finish.",29.0,84,8,0.9851487050465235
33849,Rosenthal 1997 The Malibu Estate - The Devon Vineyard Merlot (Malibu-Newton Canyon),"A fine blend of ripe cherry, berry, spice and herb flavors, all framed in toasty oak and spice nuance. Smooth but bright on the palate, with a zippy finish and subtle earth tones at the end.",35.0,92,8,0.9851487050465235
35704,Macari 1997 Estate Bottled Cabernet Franc (North Fork of Long Island),"Sometimes Franc can have a lovely, alluringly floral bouquet; other times it can be downright vegetal and display green-bean characteristics. Unfortunately, this is an example of the latter. The wine has nice weight and texture, so if you don't mind your veggies in liquid form this might be more to your liking.",19.0,80,8,0.9851487050465235
41852,Yorkville Cellars 1997 Petit Verdot (Yorkville Highlands),"This variety, not usually used on its own, has produced an inky dark wine of considerable power and ample tannins. The blackberry and rhubarb fruit has great depth, and is very dry. It's not a bad wine, but seems better suited as a blender to Cabernet Sauvignon. It just might be interesting in 6–8 years. —S.H.",17.0,86,8,0.9851487050465235
44339,AJB Vineyards 1997 Syrah (Paso Robles),"Bold, powerful aromas of white pepper and blackberry explode, with a more mature bouquet of dried rose petal and sweet cigar box. Soft, lush tannins frame pure, supple berry fruit. Perfect now. —S.H.",21.0,90,8,0.9851487050465235
44411,Treana 1997 Red (Central Coast),"This eccentric blend of Syrah, Cabernet Sauvignon, Petite Sirah, Merlot, and Sangiovese achieves unusual finesse and complexity for a Paso Robles red wine. The aromas are of indeterminate wild berries, cassis, oak, and mint. Tastes very rich, dry and ripe, with gorgeous, sweet fruit, cocoa and spice. Tannins are soft and plump.",35.0,88,8,0.9851487050465235
44413,Rodney Strong 1997 Merlot (Sonoma County),"Very aromatic for Merlot, with ripe, sugary blackberry and black- cherry aromas. Tastes deeply fruity and sweet, with plenty of berry flavor and a kiss of oak. Not especially complex, but the ripe sweetness and purity make it a very likable wine. Contains 20% Cabernet Sauvignon.",16.0,88,8,0.9851487050465235
44424,Robert Mondavi 1997 Merlot (Carneros),"This is a dark-colored, dense wine, reeking of aromas fresh from the fermenting tank: juicy blackberry and plum and a strong herbal, earthy streak like mulch and mushrooms. It's well made and clean as a whistle, but currently the profile is austere, although some fruity depth on the finish bodes well for the long haul. Cellar for three years before trying.",35.0,87,8,0.9851487050465235
46552,Signorello 1997 Padrone Red (Napa Valley),"Cassis liqueur, blueberry notes and a smoky cured-meat element comprise the nose of this engaging, beautifully balanced offering. Dried cherry, cedar, tea and tobacco flavors predominate, and the texture is supple. The long finish displays handsome cherry and coffee notes, with plentiful but even tannins. Almost drinkable now, but best after 2002.",125.0,92,8,0.9851487050465235
46554,Robert Craig 1997 Affinity Red (Napa Valley),"Full, with lots of structure, this offers concentrated grape and blackberry aromas that open to black-currant and cedar-spice flavors. A fine fruit-acid balance on the full, even palate keeps it lively, even in its fairly youthful and closed state. Dusty tannins and sweet-and-sour black fruits on the long but tight finish close this appealing package.",44.0,92,8,0.9851487050465235
47889,Merryvale 1997 Profile Red (Napa Valley),"Here’s a rich, solid Cab from a good winery with a proven track record. Made in the Bordeaux style, with 72% Cabernet Sauvignon, 26% Merlot and 2% Cabernet Franc, it’s got ripe black-currant and plum aromas and flavors and a solid dose of toasty new French oak. Very balanced and complex. The tannins are soft enough to drink it tonight, but it can also age, if you want.",85.0,92,8,0.9851487050465235
48087,Iron Horse 1997 T-bar-T Benchmark Red (Sonoma County),"Full and plush, with complex aromas of cassis, cinnamon, earth, cedar, coffee and cream. Low in acidity, it is large in depth of fruit and flavor, with black currants, earth and coffee reigning on the palate and into the finish. A sensuous texture and long finish with soft tannins complete the pleasure package. Very approachable; drink now through 2008.",50.0,94,8,0.9851487050465235
48098,Dominus 1997 Estate Bottled Red (Napa Valley),"Deep berry, cinnamon, briar and mint aromas. Firm, even backwards, it is trim and elegant, yet solid. Black fruit and bitter-chocolate flavors abound. The finish is especially tight, with dry tannins and complex mineral and earth elements. Huge but refined, the quintessential iron fist in a velvet glove; it needs time.",100.0,93,8,0.9851487050465235
48099,Flora Springs 1997 Trilogy Red (Napa Valley),"With a sweet core of cherry fruit, plenty of tobacco and coffee nuances and other fine touches, this meritage blend hits the right chords and shows just the right weight. Deep, handsome, and fairly seamless; some light oak is applied skillfully, and in general the final product sings a pretty song.",45.0,93,8,0.9851487050465235
52223,Schramsberg 1997 J. Schram Late Disgorged 150th Anniversary Release Sparkling (Napa-Monterey-Mendocino),"This spectacular brut-style sparkler that's made from Chardonnay and Pinot Noir still has plenty of tart acidity and yeastiness, providing the backdrop for rich, concentrated flavors of lime, raspberry, orange, brioche, mineral, vanilla and spice. It's enjoyable now, a tête de cuvée that is among the best California bubblies of the year, and it will continue to develop bottle complexity for many years.",200.0,96,8,0.9851487050465235
55908,Rodney Strong 1997 Symmetry Meritage (Alexander Valley),"This flamboyant wine won't let down fans of expensive, good vintage North Coast Cabs. It has it all, starting with almost aggressive new oak. If you're looking for flavor, you'll find it in the extracted blackberry and cassis fruit. The tannins are considerable. If it has a fault, it's softness. Drink within the next few years.",55.0,91,8,0.9851487050465235
60639,Kenwood 1997 Mazzoni Zinfandel (Sonoma County),"It starts out with a pretty ruby-garnet color with hints of youthful purple, and also has youthful, vibrant aromas of freshly crushed black cherry, blackberry, clove and a distinct black-pepper note. In the mouth, it’s lively, soft and supple. The fruit is intense and so is the spice, and it’s very dry. Good stuff, although it lacks a certain depth.",20.0,87,8,0.9851487050465235
60642,Chateau Lafayette Reneau 1997 Blanc de Blancs  (Finger Lakes),"This delightful surprise from upstate New York features Pinot Grigio-like lime and herb aromas. A touch of chalk and the faintest hint of peachy fruit on the palate add to its appeal. Displays good feel and finish, with lingering citrus flavors.",30.0,87,8,0.9851487050465235
60648,Montevina 1997 Terra D'Oro Zinfandel (Amador County),"Here’s a light, softly fruity Zin that offers plenty of drinking pleasure. You won’t mistake this for a North Coast Zin. The tannin structure is missing, replaced by a velvety, plush texture. But there’s fruit aplenty, and spice, too.",16.0,87,8,0.9851487050465235
62656,Buttonwood Farm 1997 Merlot (Santa Ynez Valley),"Herbaceousness marks this wine, which doesn't seem to be ripe enough. True, there are some pretty black-cherry and chocolate notes in the aroma that carry through in the mouth. But it drinks thin, although not rough, and there's a green chlorophyll note that no amount of aging will get rid of.",18.0,82,8,0.9851487050465235
62661,Mirassou 1997 Coastal Selection Merlot (Monterey County),"If Monterey has a problem with Cabernet Sauvignon, the challenges for Merlot are even more formidable, as this tough, thin, earthy wine shows. These grapes just didn't get ripe enough. so the dominant notes are herbaceous and tannic. It also finishes watery.",13.0,81,8,0.9851487050465235
62666,M. Cosentino 1997 The Poet Red (Napa Valley),"Forward aromas of ripe cherries and deep vanillin oak meld nicely. Black plum, sweet cherry and coffee flavors, with cedar accents. The very full, supple mouthfeel is captivating. Shows fine length, spicy dry tannins and the stuffing to last. Hold four or more years, as it will keep for ages.",65.0,94,8,0.9851487050465235
64931,Dominus 1997 Napanook Vyd Red (Napa Valley),"Aromas almost of blackberry syrup, with herb, toast and earthy, even barnyardy accents open this rich yet tart cherry-chocolate wine. Smooth and unevolved, with chocolate and orange-peel notes on the austere finish. It's the baby brother of Dominus, offering a look at the style of the estate without the price tag of the flagship offering.",30.0,90,8,0.9851487050465235
64936,Bacio Divino 1997 Sangiovese (Napa Valley),"Plum aromas are pounded home with notes of meat and menthol. When you next hear the word “opaque,” think of this. But the body is surprisingly svelte, and the flavors emphasize red fruit. Some tannins are manifested on the finish, which shows licorice and buttery oak.",75.0,90,8,0.9851487050465235
64949,Livingston Moffett 1997 Gemstone Vineyard Red (Napa Valley),"Lots of inky, jammy aromas of black fruit set up the red-fruit palate that is covered with a blanket of powerful oak. Not a light-hearted cuvée; rather it's drying, concentrated and strong. With a few years of aging it could show additional subtleties.",75.0,90,8,0.9851487050465235
65332,Cain 1997 Cain Five Red (Napa Valley),"This predominantly Cabernet Sauvignon blend could actually be Cain Four this year, as there's no Malbec in the blend. Large and taut, it displays tightly wrapped prune, toast, coffee and currant aromas. Possesses a handsome mouthfeel, with full tannins, tarry pine bark and a cocoa note on the palate and back end. An elegant bruiser, it needs three to four years to come around.",75.0,91,8,0.9851487050465235
65339,Martin Ray 1997 Synthesis Diamond Mtn. Vyd. Red (Napa Valley),"Dark fruits, leather and game notes yield an almost Syrah-like nose that opens to chocolate, dark-berry and mineral flavors. Rich—even thick-textured—it is soft and quite approachable now, with fine, well-dispersed tannins. Finishes long, ultrablack, smooth and enjoyable. Drink now to 2007.",50.0,91,8,0.9851487050465235
65342,Blackjack 1997 Harmonie Red (Santa Barbara County),"From a region not known for Cabernet comes a rich, tantalizing, luscious wine, with lots of cigar box/tobacco aromas and plenty of vibrant black fruit: currants and plums. Proper acidity drives the finish, leaving the mouth fairly refreshed. Has all the structure and balance one could ask for.",32.0,91,8,0.9851487050465235
