,title,description,price,points,cluster_label,cosine_similarity
10493,Zuani 2011 Vigne White (Collio),"This blend of Chardonnay, Sauvignon and Pinot Grigio opens with intense aromas of lemon blossom, pear, apple and flint. The linear palate delivers succulent white peach, green apple and lemon-lime alongside bright acidity.",24.0,90,2,0.4987131666015145
74735,La Tunella 2013 Rjgialla Ribolla Gialla (Colli Orientali del Friuli),"This linear wine opens with aromas that recall stone fruit, apple and pineapple. The bright palate delivers white peach, grapefruit, citrus and mineral notes alongside fresh acidity. It has a crisp, clean finish.",22.0,88,2,0.49746450107828155
77338,Olivini 2013 Demesse Vecchie  (Lugana),"Aromas of white flower, beeswax, pear and a hint of vanilla lead the nose. The medium-bodied palate offers crisp yellow apple, citrus zest and a mineral note alongside tangy acidity.",23.0,89,2,0.4967775787809388
64905,St. Donat 2014 Estate Furmint,"This dry Furmint from Hungary's Balaton region has aromas of lemon blossom and green apple. In the mouth, there are flavors of crisp apple cider and fresh pear.",21.0,89,2,0.4961600416730197
39402,Tenuta Roveglia 2012 Limne  (Lugana),"Juicy flavors of white peach, green apple, pear and exotic fruit team with hints of mineral and white almond. The creamy palate is energized by crisp, quenching acidity that leaves a clean finish.",19.0,90,2,0.49546484680439457
39836,Volpe Pasini 2012 Zuc di Volpe Pinot Grigio (Colli Orientali del Friuli),"Opening aromas include green apple, Bartlett pear, white peach, mineral and lemon zest. The juicy palate is balanced with fresh acidity and it closes on a hint of white almond.",40.0,88,2,0.49221943970506027
97079,P.J. Valckenberg 2013 Undone Dry Riesling (Rheinhessen),"Zesty lemon and lime aromas mingle with tart white peach and apple on this dry, medium-bodied wine. It's stark and mineral on the palate, with nervous acidity that reverberates through the finish.",11.0,86,2,0.4915458628784868
16456,Collavini 2013 Turian Ribolla Gialla (Colli Orientali del Friuli),"Floral and fruit fragrances suggest lemon blossom, stone fruit and citrus. The fresh palate offers juicy peach, creamy apple and lemon zest accompanied by firm acidity. It closes fresh and clean.",24.0,88,2,0.49005091819932634
60595,Collavini 2013 Turian Ribolla Gialla (Colli Orientali del Friuli),"Floral and fruit fragrances suggest lemon blossom, stone fruit and citrus. The fresh palate offers juicy peach, creamy apple and lemon zest accompanied by firm acidity. It closes fresh and clean.",24.0,88,2,0.49005091819932634
24394,Ottella 2013  Lugana,"A supple, medium-bodied white, it conveys aromas of stone fruit, pine apple and banana. The juicy, round palate offers sweet peach, green apple, zesty citrus and a mineral note alongside crisp acidity.",19.0,89,2,0.4900039876281351
22248,Schloss Vollrads 2015 Riesling (Rheingau),"Perfumed notes of white peach and grapefruit abound on this medium-bodied, off-dry Riesling. It's fresh and fruity, offering juicy green apple and citrus flavors sharpened by edges of lime and lemon. The finish is honeyed and long. Drink now through 2020 to enjoy its vibrant style.",20.0,90,2,0.4884783099027066
45209,Le Vigne di Eli 2013 Bianco  (Etna),"Delicate aromas of lemon blossom, pear, Spanish broom and brimstone lead the nose on this vibrant white. The bright palate offers citrus, apple and mineral along with a touch of light oak that adds depth, while crisp acidity imparts energy.",25.0,89,2,0.48803596335552013
82691,Le Vigne di Eli 2013 Bianco  (Etna),"Delicate aromas of lemon blossom, pear, Spanish broom and brimstone lead the nose on this vibrant white. The bright palate offers citrus, apple and mineral along with a touch of light oak that adds depth, while crisp acidity imparts energy.",25.0,89,2,0.48803596335552013
37771,Corte Giara 2016  Soave,"Here's a lively, informal white redolent of green apple, peach and citrus, with vibrant acidity. It's simple but well made, with a crisp, refreshing finish.",15.0,86,2,0.486529494855338
20599,Peter Mertes 2011 Bernkasteler-Kues Kabinett Feinherb Gold Edition Riesling (Mosel),"Brisk and nervous on the palate, with searing lemon-lime acidity, this slightly off-dry wine is well-balanced, with delicate apple and blossom flavors. It's long and mineral on the finish, with just a touch of sweet white peach.",17.0,88,2,0.4863733928620964
61123,Andriano 2015 Pinot Grigio (Alto Adige),"This opens with aromas of chamomile flower and ripe Bartlett pear. The lively easy-drinking palate offers green apple, white peach and a juicy citrus note alongside tangy acidity.",20.0,89,2,0.48507875052414423
102912,Antichi Vinai 1877 2012 Pietralava Bianco  (Etna),"A blend of 80% Carricante and 20% Catarratto, this offers heady aromas of Spanish Broom, linden blossom and white stone fruit. The bright palate offers yellow apple, unripe peach, lemon zest and mineral alongside refreshing acidity.",25.0,88,2,0.4843834509020464
20330,Inama 2013 Vin Soave  (Soave Classico),"This crisp, savory white offers layers of white peach, tart Granny Smith apple and lemon-lime flavors. It's vibrant and well balanced, with refreshing acidity. An almond note signals the close.",15.0,90,2,0.48353925801360836
115498,Tenuta Sant'Antonio 2016 Fontana  (Soave),"This opens with faint honeysuckle and white stone fruit aromas. The informal, lively palate offers green apple, peach and citrus hints, alongside bright acidity.",12.0,85,2,0.48267364969906706
72971,Andreola 2016 Dry  (Valdobbiadene Prosecco Superiore),"This opens with delicate scents of field flower and white stone fruit. On the creamy off-dry palate, a soft mousse backs up sweet white peach, green apple and a candied citrus note while bright acidity lends freshness.",22.0,88,2,0.4795960289452599
42628,Ceretto 2015 Blangè Arneis (Langhe),"Bright and refreshing, this opens with scents of honeysuckle, jasmine, pear and yellow stone fruit. The round but lively palate offers peach, green apple and a hint of white almond. Fresh acidity lifts the rich flavors.",25.0,89,2,0.47928540724295315
60857,Holdvölgy 2013 Vision  (Tokaji),"A blend of 65% Furmint, 25% Hárslevelu and 10% Kabar, this Hungarian white has aromas of white peach and fresh apricot juice. There are flavors of yellow peach, green apple and crisp clean minerality in the mouth.",24.0,88,2,0.4777308500038757
78694,Holdvölgy 2013 Vision  (Tokaji),"A blend of 65% Furmint, 25% Hárslevelu and 10% Kabar, this Hungarian white has aromas of white peach and fresh apricot juice. There are flavors of yellow peach, green apple and crisp clean minerality in the mouth.",24.0,88,2,0.4777308500038757
66868,Montesel 2014 Vigna del Paradiso Extra Dry  (Valdobbiadene Prosecco Superiore),"Aromas of pressed yellow flowers, Bartlett pear and a hint of citrus lead the nose. The bright, savory palate doles out creamy white peach, green apple, pear and a mineral note alongside vibrant acidity and a frothy mousse.",20.0,90,2,0.4767219544421278
58046,Ulacia 2014 Hondarrabi Zuri (Getariako Txakolina),"Apple and stone-fruit aromas are clean and presentable. This is fresh and spritzy, with flavors of lemon-lime and quince. A crisp, minerally finish runs long courtesy of pumped-up acidity.",19.0,88,2,0.476415144944912
97115,Bostavan 2015 Dor Traminer-Chardonnay White (Moldova),"This wine offers aromas of lemon blossom, orange zest and honeysuckle. In the mouth, flavors of pear, apple and white peach precede a crisp finish.",10.0,87,2,0.47604800949930626
63937,Cembra 2013 Vigna delle Forche Müller-Thurgau (Trentino),"Pretty aromas suggest elder blossom and white stone fruit. The vibrant palate offers white peach, green apple and citrus zest. Brisk acidity gives it a clean, refreshing finish.",20.0,87,2,0.4760192947056704
41144,Colutta 2013 Pinot Grigio (Colli Orientali del Friuli),"Delicate fragrances recall white wild flowers and white tree fruit. The bright, medium-bodied palate delivers tart green apple, mature pear and a hint of lemon zest alongside crisp acidity.",20.0,88,2,0.4756755159978157
89712,Livio Felluga 2013 Friulano (Colli Orientali del Friuli),"Made from the denomination's premier white grape, this sleek wine has aromas of mature pear, white flower, dried hay, stone fruit and nut. The palate delivers creamy white peach, yellow apple, lemon zest and mineral balanced by refreshing acidity. It closes on a note of white almond.",25.0,90,2,0.4736655815217783
96869,El Pensador 2011 Verdejo (Vino de la Tierra de Castilla y León),"Fresh, crisp and minerally on the nose, this has green apple and melon aromas. It feels fresh, juicy, light and refreshing, with high-toned white-fruit flavors as well as notes of grapefruit, herb and lime. Clean on the finish.",13.0,86,2,0.4732387870272277
106142,Ancilla 2012 Ella  (Lugana),"Intense aromas of white peach, green apple and pear carry over to the palate along with lemon zest, almond paste and a note of candied ginger. Crisp acidity brightens up the creamy fruit palate.",19.0,88,2,0.472513304423673
23434,San Silvestro 2015 Fossili del Comune di Gavi  (Gavi),"White flower, honeydew melon and lemon aromas meld together on this lively white. The savory, juicy palate doles out green apple, white peach and a white almond note alongside flinty mineral and bright acidity.",20.0,88,2,0.47180667923926833
101325,Johann Falkenburg 2015 Riesling (Mosel),"Crisp-tart lemon and apple flavors cascade on the palate of this invigorating, fresh Riesling. It's a juicy, approachable off-dry wine that finishes with a bristle of lemon-lime acidity.",11.0,87,2,0.4717604534542448
90687,Giribaldi 2012 Matteo Giribaldi Metodo Classico Sparkling (Vino Spumante),"Delicate scents of white flowers and white orchard fruit lead the nose while the refreshing palate offers yellow apple, lime and lemon pastry. It's crisp and clean, with lively acidity and small vivacious bubbles.",30.0,89,2,0.47163200617175444
29146,Sirch 2013 Ribolla Gialla (Colli Orientali del Friuli),"This vibrant wine discloses aromas of delicate wild flowers and stone fruit. The bright palate offers juicy yellow peach, golden apple, lemon and lime zest alongside crisp, refreshing acidity.",20.0,87,2,0.4690349230229818
87245,Volpe Pasini 2012 Zuc di Volpe Ribolla Gialla (Colli Orientali del Friuli),"Opening fragrances suggest lemon blossom and white tree fruit. The palate offers juicy apple, Bartlett pear and citrus alongside fresh acidity that gives a bright finish.",40.0,87,2,0.46847384996974706
96281,Nardello 2013 Vigna Turbian  (Soave Classico),"Aromas of acacia flower, fresh stone fruit and nut all come together in the glass. The juicy palate offers up white peach, green apple and a citrus note while crisp acidity provides support. Mineral and white almond notes delineate the finish.",16.0,88,2,0.4684206512628743
36111,Vini 2015 Veni Vidi Vici Sauvignon Blanc (Thracian Valley),"Crisp yet slightly tart in the mouth, this wine exhibits pleasant flavors of Granny Smith apple, lemon custard, and fresh white peach.",9.0,87,2,0.46827033338902874
101931,Tenuta Cà Bolani 2013 Superiore Pinot Grigio (Friuli Aquileia),"Aromas of tropical fruit, pear and honeysuckle jump out of the glass. The straightforward palate delivers tart green apple, white peach and a touch of citrus alongside bright acidity.",17.0,87,2,0.4679704661658203
60375,Weingut Niklas 2012 Kerner (Alto Adige),"Subtle aromas of citrus, yellow apple and stone fruit are accented with a whiff of flint. The palate offers lemon zest, grapefruit, white spices and mineral alongside bright acidity. Omniwines Distribution, Astor Wines.",23.0,87,2,0.46796160749356314
68134,Weingut Niklas 2012 Kerner (Alto Adige),"Subtle aromas of citrus, yellow apple and stone fruit are accented with a whiff of flint. The palate offers lemon zest, grapefruit, white spices and mineral alongside bright acidity. Omniwines Distribution, Astor Wines.",23.0,87,2,0.46796160749356314
57862,Piero Mancini 2014 Cucaione Superiore  (Vermentino di Gallura),"This refreshing white opens with aromas that recall honeysuckle, citrus and ripe orchard fruit. On the palate, rich flavors of white peach, yellow apple and pear are balanced with fresh acidity. A note of bitter almond closes the finish.",18.0,89,2,0.46784897638596956
39977,Alta Luna 2015 Pinot Grigio (Vigneti delle Dolomiti),"Scents of white spring flower and orchard fruit lead the nose on this lively white. The fresh, easy-drinking palate offers ripe green apple, peach and a juicy citrus note alongside tangy acidity.",13.0,88,2,0.46757004609330466
62507,Alta Luna 2015 Pinot Grigio (Vigneti delle Dolomiti),"Scents of white spring flower and orchard fruit lead the nose on this lively white. The fresh, easy-drinking palate offers ripe green apple, peach and a juicy citrus note alongside tangy acidity.",13.0,88,2,0.46757004609330466
63911,Cembra 2013 Pinot Grigio (Trentino),"Aromas of banana, wisteria and green pear lead the nose on this refreshing white. The bright, juicy palate offers tart Granny Smith apple and citrus zest alongside tangy acidity.",13.0,87,2,0.46682551672230854
64455,Cembra 2013 Pinot Grigio (Trentino),"Aromas of banana, wisteria and green pear lead the nose on this refreshing white. The bright, juicy palate offers tart Granny Smith apple and citrus zest alongside tangy acidity.",13.0,87,2,0.46682551672230854
38709,Principe Pallavicini 2014 Poggio Verde  (Frascati Superiore),"This lively white features aromas of tropical fruit, citrus and white flower.s The bright, round palate doles out fresh peach, juicy pineapple and crisp apple alongside zesty acidity.",17.0,87,2,0.4662725224837491
6165,Dorigo 2014 Ribolla Gialla (Friuli Colli Orientali),"Fresh and delicately scented, this offers aromas of white spring flower, orchard fruit and citrus. The vibrant palate shows crisp apple, white peach and lemon zest balanced by firm acidity.",16.0,87,2,0.46597025882297244
91326,Dorigo 2014 Ribolla Gialla (Friuli Colli Orientali),"Fresh and delicately scented, this offers aromas of white spring flower, orchard fruit and citrus. The vibrant palate shows crisp apple, white peach and lemon zest balanced by firm acidity.",16.0,87,2,0.46597025882297244
21243,Collavini 2014 Turian Ribolla Gialla (Friuli Colli Orientali),"Fragrant and linear, this has delicate scents of white spring flower and green apple while the bright palate offers white peach, pear and lemon peel. A light mineral note adds interest while zesty acidity gives it a tangy finish.",25.0,89,2,0.46562958546643574
43815,Collavini 2014 Turian Ribolla Gialla (Friuli Colli Orientali),"Fragrant and linear, this has delicate scents of white spring flower and green apple while the bright palate offers white peach, pear and lemon peel. A light mineral note adds interest while zesty acidity gives it a tangy finish.",25.0,89,2,0.46562958546643574
18961,Pazo de Barrantes 2010 Pazo Barrantes Albariño (Rías Baixas),"Pretty to sniff, with aromas of lemon, fresh white fruits and minerals. Feels crisp, chiseled and racy, with blazing acidity propelling green apple, lime, green melon and saline flavors. Long on the finish. Drink now.",19.0,89,2,0.46516077835745784
54507,Pazo de Barrantes 2010 Pazo Barrantes Albariño (Rías Baixas),"Pretty to sniff, with aromas of lemon, fresh white fruits and minerals. Feels crisp, chiseled and racy, with blazing acidity propelling green apple, lime, green melon and saline flavors. Long on the finish. Drink now.",19.0,89,2,0.46516077835745784
96210,Karl Kaspar 2014 Kabinett Riesling (Mosel),Lemon and white grapefruit flavors shine brightly in this off-dry Riesling quaffer. It's fresh and fruity but balanced vibrantly by zesty lime acidity. Drink now.,13.0,87,2,0.4641892694585718
69165,Corvo 2013 Bianco White (Terre Siciliane),"Made from a blend of native grapes Insolia and Grecanico, this is a light-bodied but refreshing wine that recalls lemon zest, peach and green apple. Fresh acidity gives it a clean, bright finish. Pair this with vegetarian appetizers.",12.0,85,2,0.46390706032174783
85653,Domäne Wachau 2016 Ried Liebenberg Federspiel Grüner Veltliner (Wachau),"Concentrated notes of pear peel and lemon zest make for an intense nose. The palate is juicy, light and fresh and majors on white-pear flesh with a bright touch of lemon that is dry and invigorating. The finish tingles with white pepper and lemon freshness.",27.0,91,2,0.4623272941950553
108217,Domäne Wachau 2016 Ried Liebenberg Federspiel Grüner Veltliner (Wachau),"Concentrated notes of pear peel and lemon zest make for an intense nose. The palate is juicy, light and fresh and majors on white-pear flesh with a bright touch of lemon that is dry and invigorating. The finish tingles with white pepper and lemon freshness.",27.0,91,2,0.4623272941950553
78589,Muzic 2014 Pinot Grigio (Collio),"Clean and crisp, this opens with aromas of white wildflower, pear and a hint of crushed rock. The lively palate delivers crisp green apple, lime zest and mineral alongside invigorating acidity.",21.0,88,2,0.46154908338006984
46873,Weinhof Kobler 2014 Oberfeld Pinot Grigio (Alto Adige),"Pear and spring flower aromas lead the way on this vibrant white. The bright palate offers yellow apple, candied lemon zest and a touch of mineral alongside fresh acidity that leaves a clean finish.",22.0,88,2,0.46100234634181775
38176,Dorigo 2013 Ribolla Gialla (Colli Orientali del Friuli),"It's loaded with lemon blossom, yellow apple, white peach, Bartlett pear and citrus sensations with a hint of custard. Creamy texture is brightened by fresh acidity.",29.0,91,2,0.46085358371690643
51488,McGregor 2016 Semi Dry Riesling (Finger Lakes),"Penetrating white grapefruit, lemon and lime collide in this revitalizing citrus crush. It's harmoniously sweet yet balanced by fresh acidity and a feather-light briskness on the palate.",18.0,87,2,0.4596537379381117
54318,Laroque 2015 Chardonnay (Vin de Pays Cité de Carcassonne),"This unoaked Chardonnay offers bright aromas of red apple and white peach, laced with the faintest hint of hay and yellow flower. It's light and zippy on the palate, with a lemon-lime freshness and a green plum flavor that results in a tart and refreshing finish.",13.0,86,2,0.4592701625602474
52809,Heinz Eifel 2014 Shine Riesling (Rheinhessen),"Slicks of preserved peach and apple marmalade juxtapose vivacious lime and lemon in this juicy, off-dry Riesling. It's a satisfyingly fruity, pert wine finishing crisp and clean. Drink now through 2018.",10.0,88,2,0.4589287916317096
81351,Broglia 2012 Il Doge  (Cortese di Gavi),"Made with Cortese grapes, this white from Piedmont has a delicate fragrance of white and yellow flowers accented with whiffs of stone fruit. The palate offers crisp apple and pear along with hints of citrus and peach.",12.0,86,2,0.457693726291356
105199,Jordan 2015 Chardonnay (Russian River Valley),"Always made to shine at the table, this crisp refined white is a celebration of lemon zest, green apple and wet stone, integrated in oak and bright acidity. Further flavors of pear and white peach complement the memorable proceedings.",32.0,91,2,0.4574542832484826
5678,Andreola 2016 Dirupo Brut  (Valdobbiadene Prosecco Superiore),"Fresh and balanced, this bright savory sparkler delivers mouthfuls of green apple, white peach and lemon peel. Crisp acidity keeps it refreshing while a soft mousse gives it plenty of finesse. It has a dry juicy finish.",19.0,92,2,0.457419600488606
24654,Penfolds 2000 Reserve Riesling (Eden Valley),"A round, ripe pear and lemon nose opens this medium-weight, full flavored white. Grapefruit, spice and green apple coat the palate, the texture is fairly rich—maybe even fat for Riesling—but there's good acidity to support the fruit. Finishes long with white peach and mineral notes.",18.0,88,2,0.45726067894597994
67393,Ollivier Frères 2016 Perle de Mer Sur Lie  (Muscadet Sèvre et Maine),The wine is all about crisp juicy fruit. It has only the lightest texture—just apple and citrus acidity. Drink now.,10.0,84,2,0.4567843349877169
33969,Ronco del Gelso 2015 Rive Alte Pinot Grigio (Friuli Isonzo),"Aromas of citrus blossom, white stone fruit and a whiff of wet flint float from the glass. Fresh and savory, the juicy palate delivers ripe Bartlett pear, yellow apple, nectarine and lemon drop alongside bright acidity. Notes of almond and ginger add depth.",25.0,90,2,0.45676634016378226
48511,Ronco del Gelso 2015 Rive Alte Pinot Grigio (Friuli Isonzo),"Aromas of citrus blossom, white stone fruit and a whiff of wet flint float from the glass. Fresh and savory, the juicy palate delivers ripe Bartlett pear, yellow apple, nectarine and lemon drop alongside bright acidity. Notes of almond and ginger add depth.",25.0,90,2,0.45676634016378226
62077,Valdellövo 2012 Bade Col Fondo  (Conegliano Valdobbiadene Prosecco Superiore),"Refermented in the bottle on its lees, this fresh and lively wine has a slightly cloudy appearance thanks to fine sediment on the bottom. Delicate aromas of white flower, citrus and stone fruit lead to a palate that delivers tart green apple, white peach and lime.",26.0,88,2,0.45660565181853363
106940,Standing Stone 2014 Dry Vidal Blanc (Finger Lakes),"A whiff of cinnamon lends spice to fresh apple and pear aromas on this dry, light-bodied Vidal Blanc. Crisp green apple and lime notes on the palate are puckery and tart but contribute to a brisk, refreshing finish.",14.0,86,2,0.45472792673083384
108442,Montesole 2014 Vigna Breccia  (Greco di Tufo),"Compelling scents of acacia flower, beeswax and yellow apple skin waft out of the glass. The vibrant palate offers white peach, pear and a hint of citrus zest alongside crisp acidity that gives this a clean finish.",26.0,88,2,0.4540005532721948
79839,Ermita Veracruz 2008 Verdejo (Rueda),"Crisp on the bouquet, with green apple and controlled fresh celery aromas. The palate is also fresh, with basic roundness, bounce and natural flavors of apple cider, citrus and lime. Finishes with a slice of white grapefruit and a tiny spot of pith. Drink immediately.",18.0,88,2,0.45379068026902225
19006,Quintas de Melgaço 2015 QM Terra Antiga White (Vinho Verde),This wine is all about fruit. It is dry and so fresh and crisp with apple and green pear flavors. There is a light prickle there that adds a dancing lightness to this refreshing wine.,10.0,87,2,0.4536132939476996
97026,Quintas de Melgaço 2015 QM Terra Antiga White (Vinho Verde),This wine is all about fruit. It is dry and so fresh and crisp with apple and green pear flavors. There is a light prickle there that adds a dancing lightness to this refreshing wine.,10.0,87,2,0.4536132939476996
48714,Kettmeir 2013 Pinot Bianco (Alto Adige),"This polished white opens with an enticing fragrance of honeysuckle, wisteria and orchard fruit. The elegant palate delivers crisp green apple, Bartlett pear and citrus alongside fresh acidity. A light mineral note signals the finish.",21.0,88,2,0.4532544384658574
69393,Vigne Guadagno 2015  Greco di Tufo,"Ripe Bosc pear, yellow apple, herb and citrus zest aromas follow through to the medium-bodied palate, along with tangy acidity. A hint of white almond backs up the crisp finish.",24.0,88,2,0.45263726437632423
92816,Vigne Guadagno 2015  Greco di Tufo,"Ripe Bosc pear, yellow apple, herb and citrus zest aromas follow through to the medium-bodied palate, along with tangy acidity. A hint of white almond backs up the crisp finish.",24.0,88,2,0.45263726437632423
12528,St. Donat 2013 Márga White,"This Furmint, grown in marl soils, has aromas of brioche, apple tart and caramelized pear and flavors of lemon-lime juice, green apple and lime blossom before a crisp clean finish.",25.0,88,2,0.45258926332211363
45141,Cembra 2014 Vigna delle Forche Müller-Thurgau (Trentino),This opens with the delicate scents of citrus blossom and white stone fruit. The lively palate tastes of white peach and lemon zest while firm acidity gives it a fresh finish.,19.0,86,2,0.45230258864681444
14571,Twisted 2013 Chardonnay (California),"Fresh apple flavors and a crisp vein of acidity make this medium-bodied wine lively and refreshing, while still delivering delicious Pippin apple and white peach flavors. It feels balanced, clean and easy to enjoy.",8.0,87,2,0.45208560247052076
45110,Twisted 2013 Chardonnay (California),"Fresh apple flavors and a crisp vein of acidity make this medium-bodied wine lively and refreshing, while still delivering delicious Pippin apple and white peach flavors. It feels balanced, clean and easy to enjoy.",8.0,87,2,0.45208560247052076
5382,Marchesi De Gregorio 2015 del Marchese Grillo (Terre Siciliane),"This bright white offers aromas of lime, pineapple and citrus blossom. The fresh palate delivers juicy lemon, apple and a hint of nut alongside tangy acidity while a saline note closes finish.",20.0,87,2,0.4517602444957162
47863,Poderi Foglia 2012 Conca Bianco White (Galluccio),"Made with a blend of 85% Falanghina and 15% Pallagrello Bianco, this opens with citrus, graphite and stone fruit aromas. The linear palate offers white peach, yellow grapefruit, lemon zest and mineral alongside lively acidity.",16.0,87,2,0.45167773661395805
78542,Pala 2014 I Fiori  (Nuragus di Cagliari),"Scents of Spanish broom, stone fruit and a whiff of wild herb lead the way on this vibrant, medium-bodied white. The bright palate offers green apple, lemon zest and white almond alongside tangy acidity.",16.0,88,2,0.4516646137890948
39409,Kellerei Kaltern Caldaro 2012 Söll Pinot Grigio (Alto Adige),"This structured Pinot Grigio boasts aromas of yellow spring flowers, exotic fruit, citrus and a hint of Alpine herbs. The juicy, vibrant palate delivers green apple, pear, white peach and citrus allied with fresh acidity.",25.0,90,2,0.45147788253094373
37381,Bowers Harbor 2013 Langley Late Harvest Riesling (Old Mission Peninsula),"There is a sense of restrained purity on the nose, showing unripe pear, apple skin, lemon zest and crushed stone. The palate is more evoking, offering notes of juicy apple and candied citrus that are balanced by lemon-lime acidity.",18.0,88,2,0.4506725095105485
47592,MCV 2016 Viognier (Paso Robles),"Yellow peach, lemon, Asian pear and citrus peels show on the nose of this bottling by Matt Villard. It's very light and reserved on the palate, which is what makes it refreshing, with flavors of ripe nectarine, pan-seared apple and cider. A sizzle of acidity runs through it.",30.0,89,2,0.450666540814355
66220,MCV 2016 Viognier (Paso Robles),"Yellow peach, lemon, Asian pear and citrus peels show on the nose of this bottling by Matt Villard. It's very light and reserved on the palate, which is what makes it refreshing, with flavors of ripe nectarine, pan-seared apple and cider. A sizzle of acidity runs through it.",30.0,89,2,0.450666540814355
68244,Bulgariana 2012 White (Thracian Valley),"This white blend is composed of 60% Chardonnay, 20% Sauvignon Blanc, 10% Riesling and 10% Gewürztraminer. It has aromas of lemon, mint and white peach, with flavors of green apple and white peach.",11.0,87,2,0.450062040382871
64197,Tenuta Le Calcinaie 2015  Vernaccia di San Gimignano,"Heady aromas of honeysuckle, jasmine and white peach set the tone on this refreshing savory white. The bright creamy palate doles out green apple, yellow pear and white almond alongside tangy acidity. It finishes clean and fresh.",16.0,90,2,0.44982592840385455
71473,Cellars 33 2016 Clay Station Vineyard Grenache Blanc,"This tasty, balanced wine is leaner than some of its peers. Green apple and white peach aromas lead to apple and light citrus flavors. The crisp acidity lines up nicely, making it a versatile partner for food.",24.0,89,2,0.4494911310859395
71814,Cantina Produttori San Michele Appiano 2015 Chardonnay (Alto Adige),"This opens with aromas of mature yellow apple, citrus and acacia honey. The savory medium-bodied palate delivers juicy grapefruit, white peach and a hint of vanilla alongside bright acidity.",18.0,88,2,0.4493406250566657
93900,Cantina Produttori San Michele Appiano 2015 Chardonnay (Alto Adige),"This opens with aromas of mature yellow apple, citrus and acacia honey. The savory medium-bodied palate delivers juicy grapefruit, white peach and a hint of vanilla alongside bright acidity.",18.0,88,2,0.4493406250566657
5620,Pratello 2012 Il Rivale  (Lugana),"Delicate aromas of white spring blossom, citrus and orchard fruit waft from the glass. The round palate delivers white peach, creamy green apple, lemon drop and and a hint of vanilla brightened by fresh acidity. A mineral note marks the finish.",23.0,90,2,0.44926988630755416
23505,Hosmer 2014 Pinot Gris (Cayuga Lake),"While a bit demure in character, this full-bodied, dry Pinot Gris boasts fresh apple, pear and lemon notes. Crisp citrus acidity shines on the finish. Drink now.",16.0,86,2,0.44894143569632644
89269,Rochioli 2008 Sauvignon Blanc (Russian River Valley),"Very dry and tart, with pear, lemon and lime, green apple and oaky vanilla flavors that finish with crisp Russian River acidity. Has a touch of pyrazine sourness that detracts.",35.0,86,2,0.44828441107307665
