,title,description,price,points,lda_label,5
64316,Demetria 2006 Cuvée Sandra Pinot Noir (Sta. Rita Hills),"This best-of-barrels reserve shows a richness and complexity that make for compelling drinking. A mixture of several clones and selections of Pinot Noir, the wine has firm tannins, but the burst of cherries, red currants, root beer and sweet smoky oak gives it a supple, mouth-filling quality. Delicious now with decanting, and should hold and improve through 2012.",75.0,92,5,0.9689600865442133
52217,Paul Hobbs 2009 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Oakville),"This is a pinnacle of the modern style of winemaking in Napa Valley. The tannins are strong but not aggressive. The acidity is just enough to provide balance for the tremendously rich blackberry, black currant, Kahlua and olive flavors. The oak is powerful, but the wine wears it easily. The finish is thoroughly dry, long and spicy. And although the alcohol is high, it's not impossible. You can drink it now, although the tannins could benefit from 6–8 years in the cellar.",275.0,96,5,0.9689583935555561
27827,La Jota Vineyard 2008 Merlot (Napa Valley),"A dazzling Merlot, rich and complex, offering immediately appealing waves of cherry pie, red currant, cola, mocha, brown sugar, cinnamon and sweet oak. Even though the tannins are thick, they're as soft as velvet. The structural integrity of this wine is pure Napa Valley and makes the wine particularly fine.",55.0,92,5,0.9689549907200443
114364,Calera 2008 Pinot Noir (Central Coast),"This fine Pinot Noir easily holds its own when tasted against far more expensive bottlings. It's softly silky and delicately structured and enormously rich, offering delicious waves of raspberries, cherries, oranges, cola, beef jerky and black pepper. A perfect Pinot Noir to drink now. Easy to find, with nearly 13,000 cases produced.",24.0,91,5,0.9689526614124241
19081,Adelaida 2006 Reserve The Glenrose Vineyard Syrah (Paso Robles),"Pretty much as good as Paso Robles Syrah gets. Shows incredibly fine tannic structure and ripe, luscious flavors of blackberry and cherry pie filling, cola, cocoa, bacon and sweet, smoky sandalwood from oak barrels. Pull it back a little in fruit, and it's near perfect. Drink now.",55.0,91,5,0.9678523070342135
2416,Howell Mountain Vineyards 2010 Old Vine Zinfandel (Howell Mountain),"As big as you expect a Howell Mountain Zin to be, offering rich, deep blackberry, currant, chocolate, licorice, bacon and cedar flavors that are sweet and dry at the same time. It's not just powerful in flavor, it's wonderful in structure, with refined tannins and balancing acidity. A minor criticism is some heat from alcohol, but that's the nature of ripe Zinfandel.",45.0,90,5,0.9678510849125359
60025,Anthill 2005 Tina Marie Vineyard Pinot Noir (Russian River Valley),"The vineyard is in Green Valley, the coolest part of the appellation. You'll find very high acidity and an austere, elegant wine in this extremely low-yield Pinot Noir. The flavors are right on the edge, balancing less ripe peppermint and tannic Chinese-tea notes with richer cherries and raspberries. This is really a thrilling young wine, and while it may hold for years, it's best now for its tense youth.",43.0,93,5,0.9678507821780622
74225,Etude 2007 Deer Camp Pinot Noir (Carneros),"This has been one of Etude's best bottlings, and 2007 was a great year. If you enjoy sheer, decadent deliciousness in your Pinot Noirs, this is one for you. The palate first is struck by the rich waves of cherry pie filling, raspberry essence and sweet, vanilla-tinged, smoky oak. Then it discovers the soft silkiness, and finally the firm, fine tannins kick in, providing structure. Just beguiling, and should develop in the bottle over the next 5–6 years.",60.0,95,5,0.9678505473242676
86641,Freeman 2009 Pinot Noir (Sonoma Coast),"An elegant, elaborate Pinot Noir, clearly well grown. The structure is impeccable, with brisk, citrusy acidity and finely ground tannins. The flavors show long hangtime ripeness, flooding the mouth with raspberries, Dr. Pepper cola and exotic pie spices. There's even a note of balsam and mushrooms. Very fine now, with decanting, but should develop bottle complexity over the next six years.",41.0,92,5,0.9678500879748423
9310,Cambria 2010 Julia's Vineyard Pinot Noir (Santa Maria Valley),"This is a big, fleshy wine, with evident tannins and acidity that give it bite and structure. The flavors are ripe and pure, suggesting red and black cherry pie filling, with lots of dusty spice and a hint of sweet oak. It will be very nice now and over the next 4–5 years. And with more than 22,000 cases produced, it should be relatively easy to find.",25.0,91,5,0.9678474259701182
65598,MacPhail 2009 Raye's Hill Pinot Noir (Anderson Valley),"A sweet, soft, harmonious Pinot Noir. Feels so gentle in the mouth, it hardly has any weight, yet it's a very serious wine. The flavors are enormous, suggesting ripe wild cherries, raspberry liqueur and baking spices, finished with perfectly applied, smoky oak, and brightened with fine acidity. A wine of great charm, it should continue to develop in the bottle for six years.",49.0,94,5,0.9678459497192847
67722,Testarossa 2009 Sleepy Hollow Vineyard Pinot Noir (Santa Lucia Highlands),"Although this Pinot is captivatingly rich in raspberry and cherry pie filling, red currant and Dr. Pepper cola flavors, it also has fine acidity and smooth, complex tannins, and a lovely overlay of sweet, smoky oak. Good as it is, there's no reason why it shouldn't develop bottle complexity over the next six years.",59.0,93,5,0.9666616999089396
61348,Papapietro Perry 2007 Timbercrest Farms Zinfandel (Dry Creek Valley),"Zin doesn't get bigger or riper than this. Floods the mouth with flamboyant blackberries, cherries, currants, cola, black pepper, anise and sandalwood. It's tannic and dry, but so fruity it's almost sweet. High alcohol aids in the impression of sweetness. Oaky, too, in the way of a Cabernet. Delicious and classic Dry Creek.",45.0,91,5,0.9666611337445277
21366,Pine Ridge 2010 Cabernet Sauvignon (Stags Leap District),"So ripe and beautiful in fruit and oak, so balanced in tannins and acids, that it's hard to know whether to enjoy this Cab now or age it. Right now, it's elaborate in blackberry, cherry, currant and new oak flavors, wrapped into insanely fine tannins. But it's also balanced enough to develop bottle complexity over the next 10 years.",85.0,93,5,0.9666606832085296
6770,Atmosphere 2008 Bismark Mountain Vineyard Cabernet Sauvignon (Sonoma Valley),"The vineyard, high in the Mayacamas Mountains, is famous for the tannic quality of its red wines. You'll find this '08 Cab tough and astringent. But you'll also easily discover the vast richness of chocolate, cherry, blackberry and currant fruit, so deep and impressive, and the finish is totally dry and balanced. This Cabernet clearly needs time. Give it until 2014 to begin to come around.",60.0,91,5,0.966660020816546
76420,Harbison Wines 2007 Cabernet Sauvignon (Napa Valley),"So deliciously ripe and sweet, you can drink it now, especially with a great steak. Flatters with raspberry, cherry and blackberry flavors, accented with the vanilla and caramel of new oak, and wrapped into soft, ripe tannins. Made in the modern style, it's a decadent wine whose pure, refined tannins testify to their Napa origin. Yet it will develop over the next ten years.",90.0,94,5,0.9666584414779599
66275,Adelaida 2011 Vineyard Series La Encantada Pinot Noir (Sta. Rita Hills),"Paso Robles-based Adelaida is better known for Rhône varieties, but they can turn out a pretty good Pinot Noir, if they can get their hands on good grapes. Now, through their Vineyard Series, they've obtained Encantada fruit, with excellent results. The wine is ripe in cherries and raspberries, yet has deeper, earthier notes of mushrooms, cola and herbs, finished with spices. It's a very fine bottle that's ready to drink now, and should develop over the next six years.",40.0,91,5,0.9666583024716898
108212,Shafer 2010 Merlot (Napa Valley),"It's important to not drink this Merlot right out of the bottle, because it's pretty tannic, and thus it's hard to appreciate the wine's beautiful fruit. Give it some time in a decanter to reveal the complex flavors of blackberry, cherry jam, grilled prosciutto, cassis, red licorice, cola and spice. It's unclear if this will age for a long time, but it can certainly be enjoyed over the next five years.",50.0,91,5,0.9666577860575857
80796,Sojourn 2011 Silver Eagle Vineyard Pinot Noir (Sonoma Coast),"This is a complex Pinot Noir, dry and silky, showing the delicate structure of the coast in a cool vintage. The alcohol is relatively modest and the acidity is crisp, giving good balance to the flavors that range from cranberries, cola and pomegranates to sweet sautéed mushrooms, mocha and exotic baking spices. Drink this lovely wine now–2019.",59.0,92,5,0.9666574542998291
81518,Lynmar 2007 Quail Hill Vineyard Pinot Noir (Russian River Valley),"A beautiful, soft and likeable Pinot Noir, with considerable complexity. Shows waves of black cherries, red currants, cola, mocha, bacon, licorice and sandalwood flavors that finish in a swirl of dusty spices. Dry and silky, this Pinot is drinking well now, and should hold over the next six years.",60.0,93,5,0.9653806191406598
42379,Williams Selyem 2010 Hirsch Vineyard Pinot Noir (Sonoma Coast),"This expresses the greatness of its vintage and vineyard, offering wave after wave of raspberry and cherry pie flavors, plus notes of red currant, sweet licorice, spicy Dr. Pepper and smoky sandalwood. There's also something exotically briary and wild that intrigues. Even more remarkable is the texture, an amalgam of acids and tannins that rivals any Pinot Noir ever produced in California. It should age for up to 20 years.",75.0,99,5,0.9653791952239914
99958,Atlas Peak 2008 Cabernet Sauvignon (Napa Valley),"Fruit stars in this young, rich Cabernet. It's as good as young, drink-me-now Napa Cab gets, offering waves of blackberries, cherries, plums, sweet oak and spices that go on and on into long finish. The tannins are perfectly ripe, the acidity fine and brisk.",35.0,90,5,0.9653790358656078
23794,William Hill Estate 2007 Meritage (Napa Valley),"Needs time in the cellar, as it's really tough in tannins now. Feels hard and sandpapery and raspingly dry. Deep down inside is a molten core of ripe blackberries and black currants, with lots of new, smoky oak. Seems to be your classically ageable Napa red. Give it until at least 2013, and it could surprise and delight for many years beyond.",125.0,93,5,0.9653789445026081
40903,Ravenswood 2007 Old Hill Single Vineyard Zinfandel (Sonoma Valley),"You can quibble with the price, but there's no doubt about the quality of this Zin. It's extraordinarily deeply flavored, offering waves of wild cherries, cola, anise, molé sauce, pepper spice and sandalwood, wrapped into profoundly fine tannins, and with a long, dry finish. Drink this near-perfect Zinfandel over the next six years.",60.0,95,5,0.9653789203120772
88180,Tudal 2009 Legacy Lot 30 Cabernet Sauvignon (Napa Valley),"Some Napa Cabs that are ageable also are good to go now because the fruit is so ripe and the tannins are soft. Not this one. It's almost old-fashioned in tannins, with a lockdown astringency. But it's balanced and elegant, and the flavors are rich in blackberries, cherries, currants, cocoa and sweet oak. Give it at least six years in the cellar, and it could go for another 10 or 15.",115.0,92,5,0.9653788420722872
62910,Yates Family Vineyard 2006 Mountain Cabernet Sauvignon (Mount Veeder),"Hard to imagine greater concentration in a Napa Cabernet than you'll find here. It's just insanely rich in blackberries and blueberries and liberally oaked, while the tannins are hard and potent. Nowhere near ready now, even though it's already more than five years old. Give it at least six years in a good cellar, and it could easily go another decade beyond that.",65.0,93,5,0.9653788103492719
62196,Hanzell 2008 Pinot Noir (Sonoma Valley),"With Pinot Noir, the magic trick is to have it taste sweet and ripe, and yet to finish bone dry. Few wineries in California accomplish this as regularly as Hanzell, and here they come again, with this wonderful 2008. It's entirely consistent with their past history, being dry, a little tannic and tantalizingly rich in cherry, raspberry and cola fruit. Enjoyable now, with decanting, and should develop in the cellar over the next dozen years if not longer, based on the winery's track record.",95.0,94,5,0.9653784736844375
67957,Foxen 2010 Sea Smoke Pinot Noir (Sta. Rita Hills),"This is the most expensive Pinot Noir Foxen has ever made, and guess what? It's also the winery's best. It bears rich flavors, offering tiers of smoky cherries, red currants, licorice candies, vanilla, sandalwood and spices. What's harder to describe is the sheer beauty of the texture and balance. Containing the explosive richness of a wine like this is a challenge, but winemaker Bill Wathan has managed to bring elegance to its power. The wine is high in alcohol, and it's not advisable to age it beyond 3 or 4 years, but it is incredibly delicious.",85.0,96,5,0.9653784685163407
37391,Reynolds Family Winery 2007 Reserve Cabernet Sauvignon (Stags Leap District),"A big, vital and important Cabernet that deserves a place in the cellar. It hits the mouth with huge tannins that are tight and locked down, yet sweetly ripe. That contradiction persists throughout the fantastically complex blackberry, cherry, currant and mocha flavors. A very fine, superior wine that exemplifies the Stags Leap iron fist in a velvet glove. As delicious as it is, you should hold this Cabernet for a good six years, and it could easily develop for an additional decade.",89.0,96,5,0.965378223819818
61945,Talisman 2009 Spring Hill Vineyard Pinot Noir (Sonoma Coast),"There's no doubt that this is an exceptionally ripe, delicious Pinot Noir. It's rich in black cherry pie and red currant flavors that sink in deep and last into a long, spicy finish. Brisk acidity and dusty tannins provide fortunate balance. Good as it is now, you might want to age it for six years and see what it does.",42.0,89,5,0.9653771798905795
23803,Goldschmidt 2007 Game Ranch Cabernet Sauvignon (Oakville),"A very fine Cabernet, although it's tough and young and wants time in the cellar. Strikes you immediately as lush and important, with a fine structure framing ripe flavors of blackberries, black cherries, currants, anise, dark chocolate and sandalwood. Yet there's a juvenile character that, good as it is, promises even better things down the road. Give it until 2013, at least.",70.0,93,5,0.9653771692457256
25566,Lynmar 2009 Quail Hill Vineyard Summit Pinot Noir (Russian River Valley),"An enormously rich Pinot Nor, stunningly delicious. Hard to imagine a California Pinot offering more opulent notes at such a young age. Dazzles with raspberry and cherry pie filling, vanilla, toast and scads of spices, and feels so soft, so silky, yet finishes so dry. Really a stunner. Should glidepath through the next six years, gradually growing mushroomy.",70.0,96,5,0.9653770922516343
3455,Roar 2011 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),"A gigantic Pinot Noir, rich and heady in black cherries, sweet licorice, bacon, mocha and toasty oak flavors, wrapped into firm tannins and brightened with crisp Santa Lucia acidity. It's a dramatic wine, but too young. Give it at least four years for all the parts to begin to come together.",52.0,93,5,0.965376825159801
46672,Aurielle 2006 Cabernet Sauvignon (Napa Valley),"Very ripe and jammy, showing primary fruit blackberries, cherries, black currants and cola, and lots of new, smoky oak. A big wine wrapped into big, sweet tannins that's tasting a bit direct now. The suggestion is ageability. With the grapes coming off two mountains, Howell and Veeder, it should cruise through the next 6–8 years.",90.0,90,5,0.9653767381611681
111241,V. Sattui 2008 Cabernet Sauvignon (Napa Valley),"V. Sattui has been making some pretty good Cabernets, and here's another one. It's classic Napa, with smooth, polished tannins, fine acidity and ripe, full-bodied flavors of blackberries, black currants and cedar. Might even develop additional bottle complexity over the next 6–8 years.",35.0,90,5,0.9653762563403004
41528,Dutton-Goldfield 2012 Dutton Ranch Pinot Noir (Russian River Valley),"This is the winery's first Pinot of the vintage. Hence it's a preview of their 2012s to come, and what promise it holds. The acidity is high and the alcohol is low, making for an elegant mouthfeel. But what's especially pleasurable are the deep flavors of black cherries, blueberries, red currants and sandalwood. The wine is fine to drink now, and should hold in the bottle until 2022. What a superb barbecued steak pairing.",40.0,92,5,0.9653753174959009
66715,Marimar Estate 2005 Don Miguel Vineyard Pinot Noir (Russian River Valley),"Marimar's Don Miguel Pinot Noir typically starts out as a tannic, fairly closed young wine that needs some bottle age. The '05, from a cool vintage, accentuates that tightness, offering a slightly bitter wine housing cherry, currant, cola, mocha and oak flavors. It's very dry and complex, and will easily age for many years.",42.0,91,5,0.9653748285713216
28619,Duckhorn 2006 Estate Grown Merlot (Napa Valley),"Classic Duckhorn, which is to say, dry, tannic, elegantly structured and expensive. The winemaker succeeded, in this so-so year, in crafting a rich, nuanced wine of considerable interest. It may not be a longterm ager, but it's delicious now, with deep flavors of blackberries, red currants, violets, cocoa and smoky oak, balanced with the prettiest acidity. Grows better in the glass as it breathes.",85.0,94,5,0.9653746833641516
53749,Bjornstad 2009 Keefer Ranch Pinot Noir (Green Valley),"A fancy Pinot Noir from this coveted vineyard. The wine is very rich and slightly high in alcohol, offering deep flavors of oak-inspired raspberry jam, softened cola and bacon, brightened with crisp acidity and chewy in finely-ground tannins. Lovely to drink now, but try giving it 4–5 years for all the parts to knit together.",50.0,93,5,0.9653738432425403
60550,Andrew Murray 2008 McGinley Vineyard Syrah (Santa Ynez Valley),"Give this lush, rich Syrah two or three years to soften and develop in the bottle. It's a very good wine, offering impressive blackberry, blueberry and cherry-pie filling flavors, wrapped into fine acids and tannins. But it's fresh and young and will get better. Better well into 2011.",36.0,90,5,0.9653616718115202
3897,W.H. Smith 2007 Umino Vineyard Pinot Noir (Sonoma Coast),"Grown in the Sebastopol Hills area, this Pinot tastes very young and jammy and immature. Released at less than a year of age, it's thick and a little heavy, with cherry, currant and mocha flavors not yet meshed with oak. One wonders why the winery didn't hold it back another year or so. But it could develop in the bottle. Try after 2010.",48.0,89,5,0.9639952584615963
41802,Gary Farrell 2007 Starr Ridge Vineyard - Dijon Clones Pinot Noir (Russian River Valley),"A big, young Pinot Noir that shows brilliant stuffing and complexity, but it's rather heavy and tannic now, and not a wine to open before, say, 2011 at the very least. In its youth it displays rich, jammy flavors of red cherries, raspberries, Dr. Pepper cola, beef jerky and smoky sandalwood, and is very dry. Should evolve slowly through 2015 or beyond.",50.0,92,5,0.9639944892699344
99794,Bacio Divino 2007 Janzen Cabernet Sauvignon (Napa Valley),"Marked by sweet, jammy fruit and oak, this wine is quite good, but doesn't show much complexity. It's smooth and silky, with pie-filling flavors of blackberries, raspberries and cherries, wrapped into firm but fine tannins. Could develop bottle complexity down the road, but it's a gamble.",70.0,87,5,0.9639943489792359
2089,Cameron Hughes 2006 Lot 113 Syrah (Mount Veeder),"Negociant Hughes continues to produce compelling wines at everyday prices. This Syrah, from one of Napa Valley's best mountain regions, is dry and thick in refined tannins. But it's so rich in black currants, black cherries, chocolate, pepper and sweet, smoky oak that it's delicious now.",14.0,90,5,0.9639943333780829
40910,Dutton Estate 2008 Dutton-Thomas Road Vineyard Pinot Noir (Green Valley),"A powerful, compelling young Pinot Noir notable for its depth of flavor and classic structure. Floods the palate with waves of raspberries, cherries, cola, sweet pomegranates, persimmons and spices that last long and clean on the finish. For all that, the wine is thoroughly dry, with firm, fine tannins. Try to age it until at least 2011, if you can.",52.0,94,5,0.9639937647711733
85375,Kunde 2010 Sustainably Farmed and Estate Grown Zinfandel (Sonoma Valley),"Zinfandel combines the variety's classic flavors of spices, briary wild summer blackberries and raspberries, cola and licorice with Merlot-like silky balance and elegance. While there's a wonderful sweetness, the finish is dry. An absolute steal, and relatively easy to find, with 5,000 cases produced.",22.0,91,5,0.9639935856964824
13057,Gary Farrell 2007 Hallberg Vineyard Pinot Noir (Russian River Valley),"Very rich and dramatic, a fine Pinot, and it's nice to see this veteran winery continue at such a high level. With a near-perfect structure of acidity and tannins, it offers lush flavors of cherries, raspberries, cotton candy, sweet vanilla, granola and cinnamon spices. Grows better and better in the glass.",50.0,94,5,0.96399350126893
39930,Chimney Rock 2007 Cabernet Sauvignon (Stags Leap District),"This is Chimney Rock's best Stags Leap Cabernet since the 2005, and continues a string of successful vintages. Dry and smooth and silky in the mouth, it's pretty tannic, but very rich, offering waves of cherry, blackberry, blueberry, cocoa and sweet cedar flavors. Absolutely delicious, wonderfully elegant, and should age well for a decade.",61.0,94,5,0.9639934925992345
67437,B Cellars 2006 Cabernet Sauvignon (Oakville),"Considering the price of some Oakville Cabs, this one's a value. It's quite a good wine, rich and tannic and oaky and ripe, offering appealing blackberry, black cherry, black currant and smoky oak flavors that finish dry and spicy. Should develop over the next 3–5 years, although it seems to lack the stuffing for the long haul.",45.0,91,5,0.9639934083293865
110663,Twomey 2008 Pinot Noir (Sonoma Coast),"A very fine Pinot Noir that shows deep, impressively ripe flavors of raspberry and cherry tart, red currant, licorice and Asian spices, with a rich coating of smoky oak. It's entirely dry, and has a brisk scour of acidity. Seems best now and for the next few years.",50.0,91,5,0.9639930368292126
99635,Mario Perelli-Minetti 2005 Miriam Reserve Cabernet Sauvignon (Napa Valley),"Shows the lush richness, dryness and complexity you want in a fine Napa Valley Cabernet. At more than six years of age, the tannins are just beginning to resolve, although they're still pretty fierce. But the flavors are beautiful, showing classic blackberries, cassis, dark chocolate, plums and cedar. Drink now–2015.",75.0,93,5,0.963992694950818
55725,Three Sticks 2007 Cabernet Sauvignon (Sonoma Valley),"A seriously good Cabernet that advances the cause of Sonoma Valley. It's soft and rich and decadently good, offering wave after wave of blackberry pie, cherry jam and sweet oak flavors that are a little on the sweet side. Shows enough acidity and tannin structure to provide balance. Drink now with a good steak, chop or lamb dish.",70.0,91,5,0.9639924096216576
115202,Buehler 2008 Cabernet Sauvignon (Napa Valley),"Pretty good price for a Napa Cabernet as elegant as this. It's a polished wine for drinking now. Shows smooth, refined tannins, with interesting flavors of blackberries, red plums, red currants, tobacco and dusty spices. Easy to find, with 15,000 cases produced.",25.0,88,5,0.9639923736592315
20280,Veedercrest 2005 Vintner's Reserve Cabernet Sauvignon (Rutherford),"A gorgeous Cabernet, and at this price, a bargain. Shows the greatness of the 2005 vintage, with perfectly ripe red and black cherry fruit, sweetly ripe tannins and a fine edge of acidity. Complex for drinking now, it should continue to develop bottle nuances over the next six years until it slowly winds down.",40.0,94,5,0.9639919580566385
96550,Keenan 2007 Reserve Mailbox Vineyard Merlot (Spring Mountain District),"Just delicious, an important, elegant Merlot to drink with the finest steaks and chops. Even better than the fine 2006, with vast, deep flavors of blackberries, black cherries, cocoa, grilled meat and herbs, wrapped into rich, smooth tannins. Gets better and better as it warms in the glass. Drink over the next six years.",60.0,94,5,0.9639918673621238
80954,Roshambo 2005 The Reverend Zinfandel (Dry Creek Valley),"Picture-perfect Dry Creek Valley Zin. So lush, so delicious, you just can't get enough. Power-packed with cherry, raspberry, cassis, chocolate, licorice, tobacco, oak and spice flavors, the wine's structure is beautiful, with elegant tannins and brisk acids.",25.0,92,5,0.9639918140142663
69921,Francis Ford Coppola 2009 Archimedes Cabernet Sauvignon (Alexander Valley),"This flashy Cabernet is one of Coppola's best Sonoma County Cabernets ever, a fine followup to the great 2007. It immediately impresses with richness, smoothness of texture and complexity, offering waves of ripe summer blackberry, blueberry and smoke. The tannins are firm, dusty and soft, making the wine drinkable now and over the next six years with steak.",52.0,92,5,0.9639914777547194
33642,Barnett 2006 Savoy Vineyard Pinot Noir (Anderson Valley),"Barnett is better known as a producer of very good Cabernet. But their Chardonnays can be great, and so can  their Pinot Noirs. This single-vineyard bottling has the elegance of the best Anderson Valley Pinots, a dry, crisp wine of great complexity. The flavors of cherries, licorice, Dr. Pepper, sweet Chinese tea and bacon are delicious and compelling.",52.0,93,5,0.9639913685408628
23547,Arista 2009 Ferrington Vineyard Pinot Noir (Anderson Valley),"An elegant Pinot Noir, dry, silky and crisp in acidity, making it a natural for lamb chops or a grilled steak. The flavors are strong, of sour cherry candy and raspberries, with a sweet, smoky coating of oak. Likely to develop over the next six years.",56.0,92,5,0.9639904555670585
53256,Hunnicutt 2009 Cabernet Sauvignon (Rutherford),"One sip is all it takes to delight. This wine screams Napa Cabernet with every nuance. Few wines achieve this richness of fruit and tannins. It floods the mouth with blackberry jam, chocolate and cassis liqueur flavors, wrapped into firm but supple tannins, and brightened with a squirt of citrusy acidity. Beautiful now, and should develop over the next decade.",85.0,94,5,0.9639902396384629
23799,EnRoute 2008 Les Pommiers Pinot Noir (Russian River Valley),"This is a very rich, ripe, flamboyant Pinot, made in the lush California style. It's flashy in complex tiers of raspberries, cherries, red currants, licorice, cocoa and cinnamon spice, yet is silky and dry. The fruit comes from Sonoma Coast, Green Valley and the Middle Reach. An impressive followup to the inaugural '07, and a bottling to watch.",50.0,93,5,0.9639902030127869
79849,Sinatra Family 2007 Cabernet Sauvignon (Napa Valley),"Superripe, showing a direct, crowd-pleasing appeal with its array of oak-inspired blackberries, cherries, sweet currants and chocolate. The structure is gorgeous Napa, with near-perfect tannins and just-in-time acidity. Shows a juvenile fruity sweetness, but is not particularly subtle now, just all power. The gamble is in the cellar. Try after 2012.",95.0,88,5,0.9639898734685479
5651,Captûre 2010 Révélation Cabernet Sauvignon (Pine Mountain-Cloverdale Peak),"What a great follow-up to the 2009 vintage. You can put this in the cellar with entire confidence that it will age for likely 10–20 years, and actually improve. At nearly three years of age, it's rich and vibrant with black currants, blueberries and dark chocolate, and a big hit of sweet oak. But the tannins are impossible, locking the mouth down with astringency. It's a pity that most of the 2l,064 bottles produced will probably be opened too young.",140.0,94,5,0.9639879160766947
